-6.99998E-10,6.99998E-10,1.399996E-09,6.99994E-10,6.99998E-10,
1.399989E-09,0,6.99998E-10,0,0,
1.399989E-09,6.99998E-10,6.99998E-10,1.399996E-09,6.99998E-10,
2.099994E-09,0,6.99998E-10,0,0,
2.099994E-09,0,0,6.99994E-10,0,
6.99991E-10,-6.99998E-10,0,0,6.99994E-10,
6.99998E-10,6.99994E-10,0,0,-6.99994E-10,
6.99998E-10,6.99998E-10,0,0,0,
0,0,6.99998E-10,0,0,
2.099994E-09,6.99998E-10,6.99998E-10,6.99998E-10,6.99998E-10,
6.99998E-10,0,6.99998E-10,0,0,
6.99998E-10,0,0,-1.399996E-09,0,
1.399996E-09,0,6.99998E-10,0,0,
0,0,6.99998E-10,0,0,
0,6.99994E-10,0,6.99998E-10,0,
-6.99991E-10,0,0,6.99998E-10,0,
-6.99991E-10,-6.99994E-10,0,0,0,
6.99998E-10,0,0,6.99998E-10,0,
0,6.99994E-10,0,0,0,
0,-6.99994E-10,0,6.99998E-10,0,
0,-6.99994E-10,0,0,0,
6.99998E-10,0,0,6.99998E-10,0,
0,0,0,0,6.99998E-10,
-6.99998E-10,0,0,6.99998E-10,-6.99998E-10,
1.399996E-09,0,0,0,0,
-6.99998E-10,0,-1.399992E-09,0,0,
6.99991E-10,-6.99994E-10,6.99994E-10,0,0,
6.99991E-10,0,0,0,0,
-6.99991E-10,0,-6.99994E-10,-6.99994E-10,6.99998E-10,
0,-6.99998E-10,0,0,-6.99998E-10,
6.99998E-10,6.99998E-10,-6.99994E-10,0,0,
0,-6.99998E-10,0,0,0,
0,6.99998E-10,0,0,6.99998E-10,
-1.399996E-09,0,0,-6.99994E-10,0,
1.399996E-09,0,6.99994E-10,6.99998E-10,0,
6.99998E-10,0,-6.99994E-10,0,0,
6.99998E-10,0,-6.99998E-10,0,0,
0,0,0,0,6.99998E-10,
0,0,0,0,0,
6.99998E-10,0,0,6.99994E-10,1.399992E-09,
-6.99998E-10,0,0,0,0,
0,-6.99994E-10,6.99998E-10,6.99994E-10,0,
0,0,0,0,0,
-6.99991E-10,0,0,0,0,
0,0,0,0,0,
0,0,6.99998E-10,-6.99994E-10,0,
0,6.99994E-10,0,0,-6.99994E-10,
6.99998E-10,0,6.99994E-10,0,0,
-6.99998E-10,0,-6.99994E-10,-6.99994E-10,0,
0,0,0,0,0,
0,0,0,0,0,
6.99998E-10,-6.99994E-10,0,0,0,
0,0,-6.99994E-10,0,0,
0,0,0,6.99994E-10,-6.99998E-10,
0,1.399992E-09,-6.99994E-10,0,6.99998E-10,
0,0,6.99998E-10,6.99994E-10,6.99998E-10,
1.399996E-09,0,0,0,0,
0,0,0,-6.99994E-10,0,
-6.99998E-10,0,0,0,0,
0,0,0,0,-6.99998E-10,
-6.99998E-10,0,-6.99994E-10,0,0,
6.99998E-10,-6.99994E-10,0,6.99994E-10,0,
0,0,0,0,0,
-6.99998E-10,0,0,0,0,
0,0,0,0,0,
-6.99998E-10,0,0,0,0,
0,0,0,0,0,
6.99998E-10,0,0,0,0,
1.399989E-09,0,-6.99998E-10,0,0,
0,0,6.99998E-10,6.99994E-10,0,
0,0,-6.99998E-10,0,0,
6.99991E-10,0,0,0,0,
6.99998E-10,0,0,0,6.99998E-10,
-6.99991E-10,0,0,0,0,
6.99991E-10,0,-6.99994E-10,-6.99998E-10,0,
6.99991E-10,0,0,0,0,
0,0,0,6.99998E-10,6.99998E-10,
0,6.99998E-10,6.99994E-10,0,6.99998E-10,
0,-6.99994E-10,0,0,0,
0,6.99998E-10,6.99994E-10,0,6.99998E-10,
6.99998E-10,0,0,-6.99998E-10,0,
0,0,0,0,0,
6.99998E-10,0,0,6.99998E-10,0,
-6.99998E-10,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
6.99998E-10,0,6.99998E-10,0,0,
0,1.399992E-09,0,0,0,
6.99998E-10,0,0,0,6.99998E-10,
0,-6.99998E-10,0,0,6.99998E-10,
0,-6.99998E-10,6.99998E-10,6.99998E-10,0,
0,0,0,-6.99998E-10,0,
0,0,0,0,6.99998E-10,
0,-6.99998E-10,0,6.99998E-10,0,
0,0,-6.99994E-10,0,0,
0,-6.99998E-10,0,0,0,
0,0,0,0,6.99998E-10,
6.99998E-10,-6.99994E-10,0,6.99994E-10,0,
-6.99998E-10,-6.99998E-10,0,6.99994E-10,-6.99998E-10,
0,0,0,6.99994E-10,0,
0,-6.99998E-10,0,-6.99994E-10,0,
0,0,0,0,0,
6.99998E-10,-6.99998E-10,6.99998E-10,6.99994E-10,0,
0,0,-6.99998E-10,0,0,
6.99998E-10,-6.99998E-10,0,6.99994E-10,6.99998E-10,
0,0,-1.399992E-09,-6.99994E-10,0,
6.99998E-10,-6.99998E-10,-6.99998E-10,0,6.99998E-10,
0,0,0,0,6.99998E-10,
0,6.99994E-10,0,0,0,
6.99998E-10,-6.99998E-10,0,0,6.99998E-10,
0,6.99998E-10,0,6.99998E-10,0,
6.99998E-10,0,0,0,0,
-6.99998E-10,0,0,0,0,
-6.99998E-10,0,0,0,0,
-6.99998E-10,0,0,0,0,
-6.99998E-10,0,0,0,0,
6.99998E-10,-6.99998E-10,0,0,0,
0,0,6.99998E-10,0,0,
0,6.99998E-10,0,0,0,
0,-6.99998E-10,0,6.99998E-10,6.99998E-10,
-6.99991E-10,0,0,0,0,
0,-6.99998E-10,6.99998E-10,6.99998E-10,-6.99998E-10,
-6.99991E-10,0,-6.99998E-10,0,6.99998E-10,
