timestamp,I,V
22:10:26:05:475,8.86896E-07,-0.599886
22:10:26:05:477,7.50396E-07,-0.59791
22:10:26:05:491,6.78297E-07,-0.595934
22:10:26:05:507,6.43997E-07,-0.593959
22:10:26:05:509,6.19497E-07,-0.591983
22:10:26:05:523,6.06897E-07,-0.590007
22:10:26:05:524,5.97097E-07,-0.588031
22:10:26:05:540,5.95697E-07,-0.586055
22:10:26:05:555,5.79597E-07,-0.584079
22:10:26:05:556,5.77497E-07,-0.582103
22:10:26:05:571,5.76797E-07,-0.580127
22:10:26:05:586,5.76797E-07,-0.578151
22:10:26:05:587,5.70497E-07,-0.576175
22:10:26:05:602,5.70497E-07,-0.574199
22:10:26:05:606,5.69797E-07,-0.572223
22:10:26:05:618,5.66997E-07,-0.570248
22:10:26:05:635,5.71897E-07,-0.568272
22:10:26:05:637,5.69797E-07,-0.566296
22:10:26:05:651,5.63497E-07,-0.56432
22:10:26:05:666,5.59297E-07,-0.562344
22:10:26:05:669,5.59997E-07,-0.560368
22:10:26:05:683,5.66997E-07,-0.558392
22:10:26:05:684,5.67697E-07,-0.556416
22:10:26:05:699,5.59297E-07,-0.55444
22:10:26:05:714,5.64197E-07,-0.552464
22:10:26:05:716,5.58597E-07,-0.550488
22:10:26:05:731,5.62097E-07,-0.548513
22:10:26:05:747,5.55797E-07,-0.546537
22:10:26:05:748,5.52997E-07,-0.544561
22:10:26:05:763,5.51597E-07,-0.542585
22:10:26:05:765,5.52297E-07,-0.540609
22:10:26:05:779,5.50897E-07,-0.538633
22:10:26:05:795,5.57897E-07,-0.536657
22:10:26:05:796,5.52297E-07,-0.534681
22:10:26:05:811,5.55097E-07,-0.532705
22:10:26:05:827,5.48097E-07,-0.530729
22:10:26:05:828,5.48097E-07,-0.528753
22:10:26:05:843,5.52297E-07,-0.526778
22:10:26:05:845,5.47397E-07,-0.524802
22:10:26:05:859,5.50897E-07,-0.522826
22:10:26:05:875,5.46697E-07,-0.52085
22:10:26:05:877,5.45297E-07,-0.518874
22:10:26:05:891,5.50897E-07,-0.516898
22:10:26:05:907,5.40397E-07,-0.514922
22:10:26:05:910,5.45997E-07,-0.512946
22:10:26:05:924,5.46697E-07,-0.51097
22:10:26:05:925,5.43897E-07,-0.508994
22:10:26:05:939,5.44597E-07,-0.507018
22:10:26:05:954,5.47397E-07,-0.505042
22:10:26:05:955,5.39697E-07,-0.503067
22:10:26:05:971,5.41797E-07,-0.501091
22:10:26:05:986,5.42497E-07,-0.499115
22:10:26:05:987,5.41797E-07,-0.497139
22:10:26:06:002,5.43897E-07,-0.495163
22:10:26:06:006,5.43897E-07,-0.493187
22:10:26:06:019,5.41797E-07,-0.491211
22:10:26:06:035,5.41797E-07,-0.489235
22:10:26:06:038,5.41797E-07,-0.487259
22:10:26:06:052,5.31297E-07,-0.485283
22:10:26:06:066,5.43197E-07,-0.483307
22:10:26:06:070,5.34097E-07,-0.481332
22:10:26:06:083,5.47397E-07,-0.479356
22:10:26:06:085,5.41097E-07,-0.47738
22:10:26:06:099,5.46697E-07,-0.475404
22:10:26:06:115,5.34797E-07,-0.473428
22:10:26:06:117,5.45997E-07,-0.471452
22:10:26:06:131,5.49497E-07,-0.469476
22:10:26:06:146,5.45297E-07,-0.4675
22:10:26:06:148,5.46697E-07,-0.465524
22:10:26:06:163,5.55797E-07,-0.463548
22:10:26:06:165,5.50197E-07,-0.461572
22:10:26:06:180,5.43197E-07,-0.459597
22:10:26:06:195,5.53697E-07,-0.457621
22:10:26:06:198,5.57197E-07,-0.455645
22:10:26:06:211,5.51597E-07,-0.453669
22:10:26:06:226,5.52297E-07,-0.451693
22:10:26:06:228,5.63497E-07,-0.449717
22:10:26:06:243,5.61397E-07,-0.447741
22:10:26:06:244,5.71897E-07,-0.445765
22:10:26:06:260,5.64897E-07,-0.443789
22:10:26:06:276,5.76797E-07,-0.441813
22:10:26:06:277,5.91497E-07,-0.439837
22:10:26:06:296,5.87997E-07,-0.437861
22:10:26:06:297,5.97097E-07,-0.435886
22:10:26:06:309,6.00597E-07,-0.43391
22:10:26:06:325,6.07597E-07,-0.431934
22:10:26:06:326,6.12497E-07,-0.429958
22:10:26:06:339,6.24397E-07,-0.427982
22:10:26:06:355,6.36297E-07,-0.426006
22:10:26:06:356,6.36297E-07,-0.42403
22:10:26:06:372,6.55897E-07,-0.422054
22:10:26:06:375,6.55897E-07,-0.420078
22:10:26:06:388,6.75497E-07,-0.418102
22:10:26:06:403,6.87396E-07,-0.416126
22:10:26:06:407,7.02796E-07,-0.414151
22:10:26:06:419,7.12596E-07,-0.412175
22:10:26:06:434,7.31496E-07,-0.410199
