timestamp,I,V
22:10:25:19:038,8.07096E-07,-0.599886
22:10:25:19:040,6.99296E-07,-0.59791
22:10:25:19:054,6.31397E-07,-0.595934
22:10:25:19:069,6.01997E-07,-0.593959
22:10:25:19:077,5.80297E-07,-0.591983
22:10:25:19:086,5.69797E-07,-0.590007
22:10:25:19:088,5.59997E-07,-0.588031
22:10:25:19:102,5.58597E-07,-0.586055
22:10:25:19:118,5.49497E-07,-0.584079
22:10:25:19:122,5.45997E-07,-0.582103
22:10:25:19:134,5.35497E-07,-0.580127
22:10:25:19:149,5.41097E-07,-0.578151
22:10:25:19:153,5.37597E-07,-0.576175
22:10:25:19:166,5.35497E-07,-0.574199
22:10:25:19:169,5.34097E-07,-0.572223
22:10:25:19:182,5.35497E-07,-0.570248
22:10:25:19:198,5.32697E-07,-0.568272
22:10:25:19:201,5.34097E-07,-0.566296
22:10:25:19:214,5.25697E-07,-0.56432
22:10:25:19:216,5.23597E-07,-0.562344
22:10:25:19:230,5.28497E-07,-0.560368
22:10:25:19:246,5.22897E-07,-0.558392
22:10:25:19:248,5.29197E-07,-0.556416
22:10:25:19:262,5.24297E-07,-0.55444
22:10:25:19:278,5.24297E-07,-0.552464
22:10:25:19:281,5.21497E-07,-0.550488
22:10:25:19:294,5.23597E-07,-0.548513
22:10:25:19:296,5.15897E-07,-0.546537
22:10:25:19:311,5.24297E-07,-0.544561
22:10:25:19:326,5.18697E-07,-0.542585
22:10:25:19:327,5.17997E-07,-0.540609
22:10:25:19:342,5.15897E-07,-0.538633
22:10:25:19:358,5.27097E-07,-0.536657
22:10:25:19:360,5.13097E-07,-0.534681
22:10:25:19:375,5.10297E-07,-0.532705
22:10:25:19:376,5.15897E-07,-0.530729
22:10:25:19:390,5.15197E-07,-0.528753
22:10:25:19:405,5.14497E-07,-0.526778
22:10:25:19:407,5.12397E-07,-0.524802
22:10:25:19:422,5.10297E-07,-0.522826
22:10:25:19:438,5.10997E-07,-0.52085
22:10:25:19:441,5.07497E-07,-0.518874
22:10:25:19:455,5.09597E-07,-0.516898
22:10:25:19:456,5.13097E-07,-0.514922
22:10:25:19:470,5.13797E-07,-0.512946
22:10:25:19:487,5.08897E-07,-0.51097
22:10:25:19:489,5.11697E-07,-0.508994
22:10:25:19:503,5.02597E-07,-0.507018
22:10:25:19:519,5.09597E-07,-0.505042
22:10:25:19:527,5.04697E-07,-0.503067
22:10:25:19:534,5.08197E-07,-0.501091
22:10:25:19:538,5.07497E-07,-0.499115
22:10:25:19:550,4.96997E-07,-0.497139
22:10:25:19:565,5.03997E-07,-0.495163
22:10:25:19:575,5.01897E-07,-0.493187
22:10:25:19:582,5.01197E-07,-0.491211
22:10:25:19:597,5.08197E-07,-0.489235
22:10:25:19:601,5.04697E-07,-0.487259
22:10:25:19:614,5.01197E-07,-0.485283
22:10:25:19:615,5.01197E-07,-0.483307
22:10:25:19:630,5.03997E-07,-0.481332
22:10:25:19:646,5.06797E-07,-0.479356
22:10:25:19:647,5.03997E-07,-0.47738
22:10:25:19:662,5.01197E-07,-0.475404
22:10:25:19:677,4.99097E-07,-0.473428
22:10:25:19:680,5.08197E-07,-0.471452
22:10:25:19:694,5.13097E-07,-0.469476
22:10:25:19:697,5.10297E-07,-0.4675
22:10:25:19:710,5.00497E-07,-0.465524
22:10:25:19:726,5.06797E-07,-0.463548
22:10:25:19:729,5.08197E-07,-0.461572
22:10:25:19:742,5.13797E-07,-0.459597
