timestamp,I,V
22:10:21:25:194,1.108795E-06,-0.599886
22:10:21:25:210,9.53395E-07,-0.59791
22:10:21:25:226,8.86896E-07,-0.595934
22:10:21:25:228,8.53996E-07,-0.593959
22:10:21:25:242,8.27396E-07,-0.591983
22:10:21:25:258,8.11996E-07,-0.590007
22:10:21:25:261,8.05696E-07,-0.588031
22:10:21:25:274,7.95196E-07,-0.586055
22:10:21:25:275,7.83296E-07,-0.584079
22:10:21:25:290,7.86796E-07,-0.582103
22:10:21:25:306,7.83996E-07,-0.580127
22:10:21:25:307,7.79796E-07,-0.578151
22:10:21:25:322,7.84696E-07,-0.576175
22:10:21:25:338,7.75596E-07,-0.574199
22:10:21:25:339,7.69996E-07,-0.572223
22:10:21:25:354,7.69996E-07,-0.570248
22:10:21:25:357,7.70696E-07,-0.568272
22:10:21:25:370,7.65796E-07,-0.566296
22:10:21:25:386,7.60196E-07,-0.56432
22:10:21:25:389,7.67196E-07,-0.562344
22:10:21:25:402,7.67896E-07,-0.560368
22:10:21:25:418,7.56696E-07,-0.558392
22:10:21:25:420,7.65796E-07,-0.556416
22:10:21:25:435,7.53896E-07,-0.55444
22:10:21:25:435,7.60896E-07,-0.552464
22:10:21:25:450,7.55996E-07,-0.550488
22:10:21:25:466,7.58096E-07,-0.548513
22:10:21:25:467,7.55296E-07,-0.546537
22:10:21:25:482,7.52496E-07,-0.544561
22:10:21:25:497,7.57396E-07,-0.542585
22:10:21:25:498,7.52496E-07,-0.540609
22:10:21:25:514,7.48996E-07,-0.538633
22:10:21:25:515,7.44796E-07,-0.536657
22:10:21:25:530,7.37096E-07,-0.534681
22:10:21:25:545,7.41996E-07,-0.532705
22:10:21:25:548,7.38496E-07,-0.530729
22:10:21:25:562,7.48296E-07,-0.528753
22:10:21:25:577,7.56696E-07,-0.526778
22:10:21:25:580,7.44096E-07,-0.524802
22:10:21:25:594,7.41296E-07,-0.522826
22:10:21:25:595,7.41996E-07,-0.52085
22:10:21:25:610,7.39196E-07,-0.518874
22:10:21:25:626,7.39896E-07,-0.516898
22:10:21:25:627,7.44796E-07,-0.514922
22:10:21:25:642,7.39896E-07,-0.512946
22:10:21:25:657,7.35696E-07,-0.51097
22:10:21:25:659,7.33596E-07,-0.508994
22:10:21:25:674,7.34296E-07,-0.507018
22:10:21:25:677,7.42696E-07,-0.505042
22:10:21:25:690,7.39896E-07,-0.503067
22:10:21:25:706,7.32896E-07,-0.501091
22:10:21:25:709,7.34296E-07,-0.499115
22:10:21:25:722,7.31496E-07,-0.497139
22:10:21:25:737,7.34296E-07,-0.495163
22:10:21:25:741,7.29396E-07,-0.493187
22:10:21:25:755,7.30096E-07,-0.491211
22:10:21:25:756,7.27296E-07,-0.489235
22:10:21:25:770,7.35696E-07,-0.487259
22:10:21:25:786,7.30796E-07,-0.485283
22:10:21:25:787,7.33596E-07,-0.483307
22:10:21:25:802,7.26596E-07,-0.481332
22:10:21:25:806,7.31496E-07,-0.479356
22:10:21:25:818,7.24496E-07,-0.47738
22:10:21:25:834,7.33596E-07,-0.475404
22:10:21:25:835,7.32196E-07,-0.473428
22:10:21:25:849,7.33596E-07,-0.471452
22:10:21:25:865,7.29396E-07,-0.469476
22:10:21:25:867,7.26596E-07,-0.4675
22:10:21:25:881,7.29396E-07,-0.465524
22:10:21:25:882,7.24496E-07,-0.463548
22:10:21:25:898,7.23096E-07,-0.461572
22:10:21:25:913,7.27996E-07,-0.459597
22:10:21:25:914,7.31496E-07,-0.457621
22:10:21:25:930,7.25896E-07,-0.455645
22:10:21:25:946,7.30096E-07,-0.453669
22:10:21:25:947,7.32196E-07,-0.451693
22:10:21:25:962,7.34996E-07,-0.449717
22:10:21:25:964,7.39196E-07,-0.447741
22:10:21:25:977,7.36396E-07,-0.445765
22:10:21:25:994,7.39896E-07,-0.443789
22:10:21:25:996,7.49696E-07,-0.441813
22:10:21:26:010,7.52496E-07,-0.439837
22:10:21:26:027,7.52496E-07,-0.437861
22:10:21:26:029,7.54596E-07,-0.435886
22:10:21:26:042,7.65096E-07,-0.43391
22:10:21:26:043,7.69296E-07,-0.431934
22:10:21:26:058,7.79096E-07,-0.429958
22:10:21:26:074,7.81896E-07,-0.427982
22:10:21:26:075,7.90996E-07,-0.426006
22:10:21:26:090,7.91696E-07,-0.42403
22:10:21:26:106,8.02196E-07,-0.422054
22:10:21:26:107,8.14796E-07,-0.420078
22:10:21:26:123,8.25996E-07,-0.418102
22:10:21:26:126,8.32996E-07,-0.416126
22:10:21:26:139,8.38596E-07,-0.414151
22:10:21:26:154,8.51196E-07,-0.412175
22:10:21:26:158,8.66596E-07,-0.410199
22:10:21:26:170,8.69396E-07,-0.408223
22:10:21:26:186,8.89696E-07,-0.406247
22:10:21:26:189,9.03695E-07,-0.404271
22:10:21:26:203,9.14195E-07,-0.402295
22:10:21:26:203,9.37995E-07,-0.400319
22:10:21:26:218,9.50595E-07,-0.398343
22:10:21:26:234,9.70895E-07,-0.396367
22:10:21:26:235,9.86295E-07,-0.394391
22:10:21:26:249,1.009395E-06,-0.392416
22:10:21:26:265,1.022695E-06,-0.39044
22:10:21:26:266,1.039495E-06,-0.388464
22:10:21:26:281,1.064695E-06,-0.386488
22:10:21:26:283,1.090595E-06,-0.384512
22:10:21:26:297,1.119295E-06,-0.382536
22:10:21:26:314,1.143094E-06,-0.38056
22:10:21:26:316,1.169694E-06,-0.378584
22:10:21:26:330,1.192794E-06,-0.376608
22:10:21:26:345,1.217994E-06,-0.374632
22:10:21:26:347,1.242494E-06,-0.372656
22:10:21:26:361,1.259994E-06,-0.370681
22:10:21:26:362,1.287294E-06,-0.368705
22:10:21:26:378,1.311094E-06,-0.366729
22:10:21:26:394,1.336994E-06,-0.364753
22:10:21:26:395,1.357993E-06,-0.362777
22:10:21:26:411,1.369894E-06,-0.360801
22:10:21:26:425,1.390193E-06,-0.358825
22:10:21:26:427,1.401393E-06,-0.356849
22:10:21:26:443,1.409793E-06,-0.354873
22:10:21:26:446,1.415393E-06,-0.352897
22:10:21:26:459,1.416793E-06,-0.350921
22:10:21:26:475,1.414693E-06,-0.348945
22:10:21:26:479,1.409093E-06,-0.34697
22:10:21:26:491,1.413293E-06,-0.344994
22:10:21:26:506,1.402793E-06,-0.343018
22:10:21:26:509,1.383193E-06,-0.341042
22:10:21:26:523,1.372693E-06,-0.339066
22:10:21:26:524,1.357294E-06,-0.33709
22:10:21:26:538,1.340494E-06,-0.335114
22:10:21:26:554,1.322294E-06,-0.333138
22:10:21:26:555,1.297794E-06,-0.331162
22:10:21:26:572,1.283794E-06,-0.329186
22:10:21:26:585,1.262794E-06,-0.32721
22:10:21:26:590,1.241094E-06,-0.325235
22:10:21:26:606,1.215194E-06,-0.323259
22:10:21:26:607,1.186494E-06,-0.321283
22:10:21:26:620,1.164094E-06,-0.319307
22:10:21:26:635,1.140994E-06,-0.317331
22:10:21:26:636,1.113695E-06,-0.315355
22:10:21:26:649,1.089195E-06,-0.313379
22:10:21:26:665,1.064695E-06,-0.311403
22:10:21:26:668,1.043695E-06,-0.309427
22:10:21:26:682,1.021295E-06,-0.307451
22:10:21:26:682,9.97495E-07,-0.305475
22:10:21:26:698,9.76495E-07,-0.3035
22:10:21:26:714,9.54795E-07,-0.301524
22:10:21:26:715,9.36595E-07,-0.299548
22:10:21:26:730,9.17695E-07,-0.297572
22:10:21:26:745,9.05095E-07,-0.295596
22:10:21:26:747,8.85496E-07,-0.29362
22:10:21:26:763,8.70096E-07,-0.291644
22:10:21:26:764,8.56796E-07,-0.289668
22:10:21:26:778,8.37896E-07,-0.287692
22:10:21:26:795,8.26696E-07,-0.285716
22:10:21:26:797,8.09196E-07,-0.28374
22:10:21:26:810,8.03596E-07,-0.281765
22:10:21:26:811,7.87496E-07,-0.279789
22:10:21:26:827,7.80496E-07,-0.277813
22:10:21:26:843,7.74896E-07,-0.275837
22:10:21:26:844,7.58796E-07,-0.273861
22:10:21:26:859,7.60196E-07,-0.271885
22:10:21:26:875,7.47596E-07,-0.269909
22:10:21:26:876,7.35696E-07,-0.267933
22:10:21:26:892,7.35696E-07,-0.265957
22:10:21:26:894,7.34996E-07,-0.263981
22:10:21:26:907,7.24496E-07,-0.262005
22:10:21:26:923,7.23096E-07,-0.260029
22:10:21:26:925,7.18196E-07,-0.258054
22:10:21:26:938,7.04196E-07,-0.256078
22:10:21:26:953,7.14696E-07,-0.254102
22:10:21:26:957,7.09096E-07,-0.252126
22:10:21:26:970,7.05596E-07,-0.25015
22:10:21:26:971,7.01396E-07,-0.248174
22:10:21:26:986,7.00696E-07,-0.246198
22:10:21:27:002,7.01396E-07,-0.244222
22:10:21:27:003,6.96496E-07,-0.242246
22:10:21:27:017,6.96496E-07,-0.24027
22:10:21:27:034,6.84596E-07,-0.238294
22:10:21:27:036,6.94396E-07,-0.236319
22:10:21:27:050,6.93696E-07,-0.234343
22:10:21:27:051,6.78996E-07,-0.232367
22:10:21:27:066,6.85996E-07,-0.230391
22:10:21:27:082,6.78297E-07,-0.228415
22:10:21:27:083,6.85296E-07,-0.226439
22:10:21:27:098,6.81796E-07,-0.224463
22:10:21:27:114,6.80396E-07,-0.222487
22:10:21:27:115,6.73397E-07,-0.220511
22:10:21:27:130,6.80397E-07,-0.218535
22:10:21:27:132,6.76897E-07,-0.216559
22:10:21:27:146,6.76196E-07,-0.214583
22:10:21:27:163,6.75497E-07,-0.212608
22:10:21:27:165,6.70597E-07,-0.210632
22:10:21:27:178,6.76897E-07,-0.208656
22:10:21:27:195,6.76897E-07,-0.20668
22:10:21:27:197,6.75497E-07,-0.204704
22:10:21:27:210,6.73397E-07,-0.202728
22:10:21:27:211,6.69197E-07,-0.200752
22:10:21:27:227,6.82496E-07,-0.198776
22:10:21:27:243,6.76897E-07,-0.1968
22:10:21:27:244,6.77597E-07,-0.194824
22:10:21:27:259,6.74797E-07,-0.192848
22:10:21:27:275,6.71297E-07,-0.190873
22:10:21:27:275,6.73397E-07,-0.188897
22:10:21:27:291,6.74797E-07,-0.186921
22:10:21:27:294,6.74797E-07,-0.184945
22:10:21:27:306,6.75497E-07,-0.182969
22:10:21:27:322,6.75497E-07,-0.180993
22:10:21:27:325,6.75497E-07,-0.179017
22:10:21:27:337,6.76196E-07,-0.177041
22:10:21:27:354,6.73397E-07,-0.175065
22:10:21:27:356,6.70597E-07,-0.173089
22:10:21:27:370,6.70597E-07,-0.171113
22:10:21:27:371,6.71297E-07,-0.169138
22:10:21:27:385,6.74797E-07,-0.167162
22:10:21:27:402,6.74797E-07,-0.165186
22:10:21:27:403,6.67097E-07,-0.16321
22:10:21:27:418,6.68497E-07,-0.161234
22:10:21:27:434,6.68497E-07,-0.159258
22:10:21:27:435,6.75497E-07,-0.157282
22:10:21:27:450,6.64997E-07,-0.155306
22:10:21:27:452,6.74097E-07,-0.15333
22:10:21:27:466,6.71997E-07,-0.151354
22:10:21:27:482,6.69197E-07,-0.149378
22:10:21:27:484,6.70597E-07,-0.147402
22:10:21:27:498,6.72697E-07,-0.145427
22:10:21:27:514,6.78297E-07,-0.143451
22:10:21:27:516,6.74097E-07,-0.141475
22:10:21:27:531,6.70597E-07,-0.139499
22:10:21:27:531,6.73397E-07,-0.137523
22:10:21:27:547,6.74797E-07,-0.135547
22:10:21:27:562,6.69897E-07,-0.133571
22:10:21:27:563,6.76896E-07,-0.131595
22:10:21:27:579,6.73397E-07,-0.129619
22:10:21:27:594,6.71997E-07,-0.127643
22:10:21:27:595,6.77597E-07,-0.125667
22:10:21:27:611,6.74797E-07,-0.123692
22:10:21:27:614,6.82496E-07,-0.121716
22:10:21:27:627,6.75497E-07,-0.11974
22:10:21:27:643,6.78996E-07,-0.117764
22:10:21:27:646,6.81796E-07,-0.115788
22:10:21:27:659,6.78297E-07,-0.113812
22:10:21:27:673,6.77597E-07,-0.111836
22:10:21:27:676,6.79696E-07,-0.10986
22:10:21:27:690,6.76896E-07,-0.107884
22:10:21:27:691,6.70597E-07,-0.105908
22:10:21:27:707,6.81097E-07,-0.103932
22:10:21:27:722,6.81097E-07,-0.101957
22:10:21:27:724,6.81097E-07,-0.099981112
22:10:21:27:737,6.77596E-07,-0.0980052
22:10:21:27:753,6.76896E-07,-0.096029288
22:10:21:27:754,6.83897E-07,-0.094053376
22:10:21:27:770,6.78996E-07,-0.092077464
22:10:21:27:773,6.76896E-07,-0.090101552
22:10:21:27:785,6.81097E-07,-0.088125648
22:10:21:27:802,6.85996E-07,-0.086149728
22:10:21:27:804,6.82496E-07,-0.084173824
22:10:21:27:818,6.78996E-07,-0.082197912
22:10:21:27:819,6.87396E-07,-0.080222
22:10:21:27:834,6.81796E-07,-0.078246088
22:10:21:27:850,6.77597E-07,-0.076270168
22:10:21:27:851,6.82497E-07,-0.074294264
22:10:21:27:866,6.83897E-07,-0.072318352
22:10:21:27:882,6.82496E-07,-0.07034244
22:10:21:27:883,6.78297E-07,-0.068366528
22:10:21:27:899,6.83897E-07,-0.06639062
22:10:21:27:900,6.90896E-07,-0.064414704
22:10:21:27:915,6.90196E-07,-0.062438796
22:10:21:27:931,6.90896E-07,-0.060462884
22:10:21:27:933,6.91596E-07,-0.058486976
22:10:21:27:947,6.90896E-07,-0.056511064
22:10:21:27:963,6.92296E-07,-0.054535148
22:10:21:27:965,6.92296E-07,-0.05255924
22:10:21:27:979,6.99296E-07,-0.050583328
22:10:21:27:980,6.92296E-07,-0.048607416
22:10:21:27:995,6.96496E-07,-0.046631508
22:10:21:28:011,7.02096E-07,-0.044655596
22:10:21:28:012,6.97196E-07,-0.042679684
22:10:21:28:027,6.98596E-07,-0.040703772
22:10:21:28:043,6.94396E-07,-0.03872786
22:10:21:28:044,6.99296E-07,-0.036751948
22:10:21:28:058,6.96496E-07,-0.034776036
22:10:21:28:061,6.96496E-07,-0.032800128
22:10:21:28:074,6.98596E-07,-0.030824216
22:10:21:28:090,7.02796E-07,-0.028848304
22:10:21:28:093,6.98596E-07,-0.026872394
22:10:21:28:106,7.04896E-07,-0.024896482
22:10:21:28:121,7.05596E-07,-0.022920572
22:10:21:28:125,7.06996E-07,-0.020944658
22:10:21:28:138,7.06996E-07,-0.018968748
22:10:21:28:140,7.13996E-07,-0.016992838
22:10:21:28:154,7.09796E-07,-0.015016925
22:10:21:28:170,7.13296E-07,-0.013041015
22:10:21:28:171,7.06996E-07,-0.011065103
22:10:21:28:186,7.10496E-07,-0.009089192
22:10:21:28:202,7.19596E-07,-0.00711328
22:10:21:28:203,7.10496E-07,-0.005137369
