timestamp,I,V
22:10:20:13:665,1.096895E-06,-0.599886
22:10:20:13:681,9.42895E-07,-0.59791
22:10:20:13:697,8.65896E-07,-0.595934
22:10:20:13:699,8.36496E-07,-0.593959
22:10:20:13:713,8.09896E-07,-0.591983
22:10:20:13:714,8.02196E-07,-0.590007
22:10:20:13:729,7.85396E-07,-0.588031
22:10:20:13:744,7.81196E-07,-0.586055
22:10:20:13:746,7.76996E-07,-0.584079
22:10:20:13:760,7.70696E-07,-0.582103
22:10:20:13:776,7.62996E-07,-0.580127
22:10:20:13:777,7.72096E-07,-0.578151
22:10:20:13:792,7.62996E-07,-0.576175
22:10:20:13:795,7.52496E-07,-0.574199
22:10:20:13:808,7.60196E-07,-0.572223
22:10:20:13:824,7.56696E-07,-0.570248
22:10:20:13:826,7.57396E-07,-0.568272
22:10:20:13:840,7.49696E-07,-0.566296
22:10:20:13:856,7.51796E-07,-0.56432
22:10:20:13:857,7.48296E-07,-0.562344
22:10:20:13:872,7.46196E-07,-0.560368
22:10:20:13:873,7.48996E-07,-0.558392
22:10:20:13:888,7.52496E-07,-0.556416
22:10:20:13:904,7.47596E-07,-0.55444
22:10:20:13:905,7.39896E-07,-0.552464
22:10:20:13:919,7.44796E-07,-0.550488
22:10:20:13:936,7.44796E-07,-0.548513
22:10:20:13:937,7.36396E-07,-0.546537
22:10:20:13:953,7.37796E-07,-0.544561
22:10:20:13:954,7.34996E-07,-0.542585
22:10:20:13:968,7.39896E-07,-0.540609
22:10:20:13:985,7.32196E-07,-0.538633
22:10:20:13:987,7.33596E-07,-0.536657
22:10:20:14:001,7.37796E-07,-0.534681
22:10:20:14:016,7.33596E-07,-0.532705
22:10:20:14:020,7.41996E-07,-0.530729
22:10:20:14:033,7.26596E-07,-0.528753
22:10:20:14:034,7.31496E-07,-0.526778
22:10:20:14:049,7.35696E-07,-0.524802
22:10:20:14:065,7.28696E-07,-0.522826
22:10:20:14:066,7.27296E-07,-0.52085
22:10:20:14:081,7.26596E-07,-0.518874
22:10:20:14:096,7.30096E-07,-0.516898
22:10:20:14:098,7.25896E-07,-0.514922
22:10:20:14:112,7.20996E-07,-0.512946
22:10:20:14:115,7.29396E-07,-0.51097
22:10:20:14:128,7.14696E-07,-0.508994
22:10:20:14:143,7.24496E-07,-0.507018
22:10:20:14:148,7.25196E-07,-0.505042
22:10:20:14:160,7.16796E-07,-0.503067
22:10:20:14:175,7.18896E-07,-0.501091
22:10:20:14:177,7.18896E-07,-0.499115
22:10:20:14:192,7.23796E-07,-0.497139
22:10:20:14:193,7.18896E-07,-0.495163
22:10:20:14:208,7.14696E-07,-0.493187
22:10:20:14:224,7.20996E-07,-0.491211
22:10:20:14:225,7.13296E-07,-0.489235
22:10:20:14:240,7.18196E-07,-0.487259
22:10:20:14:255,7.16796E-07,-0.485283
22:10:20:14:257,7.16096E-07,-0.483307
22:10:20:14:272,7.17496E-07,-0.481332
22:10:20:14:274,7.18896E-07,-0.479356
22:10:20:14:288,7.11896E-07,-0.47738
22:10:20:14:304,7.14696E-07,-0.475404
22:10:20:14:306,7.08396E-07,-0.473428
22:10:20:14:321,7.18196E-07,-0.471452
22:10:20:14:335,7.16096E-07,-0.469476
22:10:20:14:338,7.12596E-07,-0.4675
22:10:20:14:353,7.16796E-07,-0.465524
22:10:20:14:354,7.17496E-07,-0.463548
22:10:20:14:369,7.18896E-07,-0.461572
22:10:20:14:384,7.17496E-07,-0.459597
22:10:20:14:385,7.18896E-07,-0.457621
22:10:20:14:401,7.15396E-07,-0.455645
22:10:20:14:404,7.21696E-07,-0.453669
22:10:20:14:417,7.26596E-07,-0.451693
22:10:20:14:433,7.23096E-07,-0.449717
22:10:20:14:436,7.29396E-07,-0.447741
22:10:20:14:449,7.25896E-07,-0.445765
22:10:20:14:465,7.34296E-07,-0.443789
22:10:20:14:468,7.38496E-07,-0.441813
22:10:20:14:480,7.31496E-07,-0.439837
22:10:20:14:482,7.42696E-07,-0.437861
22:10:20:14:496,7.51096E-07,-0.435886
22:10:20:14:512,7.51796E-07,-0.43391
22:10:20:14:513,7.53896E-07,-0.431934
22:10:20:14:528,7.63696E-07,-0.429958
22:10:20:14:544,7.69996E-07,-0.427982
22:10:20:14:545,7.73496E-07,-0.426006
22:10:20:14:560,7.80496E-07,-0.42403
22:10:20:14:564,7.93796E-07,-0.422054
22:10:20:14:576,7.97296E-07,-0.420078
22:10:20:14:592,8.11296E-07,-0.418102
22:10:20:14:594,8.23896E-07,-0.416126
22:10:20:14:609,8.32996E-07,-0.414151
22:10:20:14:623,8.37196E-07,-0.412175
22:10:20:14:626,8.49096E-07,-0.410199
22:10:20:14:640,8.64496E-07,-0.408223
22:10:20:14:641,8.81296E-07,-0.406247
22:10:20:14:656,8.92496E-07,-0.404271
22:10:20:14:672,9.04396E-07,-0.402295
22:10:20:14:673,9.23995E-07,-0.400319
22:10:20:14:689,9.42195E-07,-0.398343
22:10:20:14:705,9.58995E-07,-0.396367
22:10:20:14:706,9.72995E-07,-0.394391
22:10:20:14:721,9.93995E-07,-0.392416
22:10:20:14:722,1.018495E-06,-0.39044
22:10:20:14:737,1.038795E-06,-0.388464
22:10:20:14:753,1.061195E-06,-0.386488
22:10:20:14:755,1.070995E-06,-0.384512
22:10:20:14:769,1.105295E-06,-0.382536
22:10:20:14:785,1.128395E-06,-0.38056
22:10:20:14:786,1.155694E-06,-0.378584
22:10:20:14:801,1.178794E-06,-0.376608
22:10:20:14:803,1.210294E-06,-0.374632
22:10:20:14:817,1.229194E-06,-0.372656
22:10:20:14:833,1.251594E-06,-0.370681
22:10:20:14:836,1.271894E-06,-0.368705
22:10:20:14:849,1.298494E-06,-0.366729
22:10:20:14:864,1.313894E-06,-0.364753
22:10:20:14:867,1.330694E-06,-0.362777
22:10:20:14:880,1.345394E-06,-0.360801
22:10:20:14:881,1.359393E-06,-0.358825
22:10:20:14:896,1.367794E-06,-0.356849
22:10:20:14:912,1.380393E-06,-0.354873
22:10:20:14:913,1.378993E-06,-0.352897
22:10:20:14:932,1.387393E-06,-0.350921
22:10:20:14:947,1.387393E-06,-0.348945
22:10:20:14:952,1.381793E-06,-0.34697
22:10:20:14:960,1.383893E-06,-0.344994
22:10:20:14:962,1.362194E-06,-0.343018
22:10:20:14:976,1.357294E-06,-0.341042
22:10:20:14:992,1.344694E-06,-0.339066
22:10:20:14:993,1.320194E-06,-0.33709
22:10:20:15:008,1.305494E-06,-0.335114
22:10:20:15:024,1.291494E-06,-0.333138
22:10:20:15:025,1.266294E-06,-0.331162
22:10:20:15:040,1.245294E-06,-0.329186
22:10:20:15:042,1.219394E-06,-0.32721
22:10:20:15:056,1.203294E-06,-0.325235
22:10:20:15:072,1.182994E-06,-0.323259
22:10:20:15:074,1.161994E-06,-0.321283
22:10:20:15:088,1.131894E-06,-0.319307
22:10:20:15:104,1.109495E-06,-0.317331
22:10:20:15:106,1.087095E-06,-0.315355
22:10:20:15:121,1.060495E-06,-0.313379
22:10:20:15:121,1.047895E-06,-0.311403
22:10:20:15:136,1.012895E-06,-0.309427
22:10:20:15:153,9.97495E-07,-0.307451
22:10:20:15:154,9.72295E-07,-0.305475
22:10:20:15:169,9.54795E-07,-0.3035
22:10:20:15:184,9.32395E-07,-0.301524
22:10:20:15:185,9.12095E-07,-0.299548
22:10:20:15:201,9.02995E-07,-0.297572
22:10:20:15:204,8.82696E-07,-0.295596
22:10:20:15:217,8.60996E-07,-0.29362
22:10:20:15:233,8.51896E-07,-0.291644
22:10:20:15:236,8.34396E-07,-0.289668
22:10:20:15:249,8.19696E-07,-0.287692
22:10:20:15:264,8.09196E-07,-0.285716
22:10:20:15:269,7.96596E-07,-0.28374
22:10:20:15:280,7.89596E-07,-0.281765
22:10:20:15:282,7.81896E-07,-0.279789
22:10:20:15:296,7.67896E-07,-0.277813
22:10:20:15:312,7.59496E-07,-0.275837
22:10:20:15:313,7.62296E-07,-0.273861
22:10:20:15:328,7.44796E-07,-0.271885
22:10:20:15:343,7.38496E-07,-0.269909
22:10:20:15:345,7.36396E-07,-0.267933
22:10:20:15:360,7.24496E-07,-0.265957
22:10:20:15:363,7.20296E-07,-0.263981
22:10:20:15:376,7.19596E-07,-0.262005
22:10:20:15:392,7.11896E-07,-0.260029
22:10:20:15:394,7.11896E-07,-0.258054
22:10:20:15:409,7.07696E-07,-0.256078
22:10:20:15:409,7.04896E-07,-0.254102
22:10:20:15:424,6.97896E-07,-0.252126
22:10:20:15:440,6.95796E-07,-0.25015
22:10:20:15:441,6.93696E-07,-0.248174
22:10:20:15:456,6.92996E-07,-0.246198
22:10:20:15:473,6.93696E-07,-0.244222
22:10:20:15:474,6.84596E-07,-0.242246
22:10:20:15:489,6.88096E-07,-0.24027
22:10:20:15:491,6.83897E-07,-0.238294
22:10:20:15:505,6.92996E-07,-0.236319
22:10:20:15:521,6.86696E-07,-0.234343
22:10:20:15:522,6.83196E-07,-0.232367
22:10:20:15:537,6.79696E-07,-0.230391
22:10:20:15:553,6.80396E-07,-0.228415
22:10:20:15:555,6.77596E-07,-0.226439
22:10:20:15:569,6.74096E-07,-0.224463
22:10:20:15:570,6.74097E-07,-0.222487
22:10:20:15:585,6.72697E-07,-0.220511
22:10:20:15:601,6.71997E-07,-0.218535
22:10:20:15:602,6.68497E-07,-0.216559
22:10:20:15:618,6.73397E-07,-0.214583
22:10:20:15:633,6.78996E-07,-0.212608
22:10:20:15:634,6.71997E-07,-0.210632
22:10:20:15:650,6.77597E-07,-0.208656
22:10:20:15:652,6.71997E-07,-0.20668
22:10:20:15:664,6.65697E-07,-0.204704
22:10:20:15:681,6.73397E-07,-0.202728
22:10:20:15:684,6.72697E-07,-0.200752
22:10:20:15:696,6.76897E-07,-0.198776
22:10:20:15:712,6.69897E-07,-0.1968
22:10:20:15:715,6.70597E-07,-0.194824
22:10:20:15:728,6.71997E-07,-0.192848
22:10:20:15:730,6.71297E-07,-0.190873
22:10:20:15:744,6.76897E-07,-0.188897
22:10:20:15:760,6.69197E-07,-0.186921
22:10:20:15:761,6.74097E-07,-0.184945
22:10:20:15:776,6.73397E-07,-0.182969
22:10:20:15:792,6.74097E-07,-0.180993
22:10:20:15:793,6.68497E-07,-0.179017
22:10:20:15:808,6.69197E-07,-0.177041
22:10:20:15:810,6.69197E-07,-0.175065
22:10:20:15:824,6.65697E-07,-0.173089
22:10:20:15:840,6.71997E-07,-0.171113
22:10:20:15:842,6.69897E-07,-0.169138
22:10:20:15:857,6.75497E-07,-0.167162
22:10:20:15:873,6.70597E-07,-0.165186
22:10:20:15:874,6.67797E-07,-0.16321
22:10:20:15:889,6.62197E-07,-0.161234
22:10:20:15:890,6.76196E-07,-0.159258
22:10:20:15:905,6.64997E-07,-0.157282
22:10:20:15:921,6.62897E-07,-0.155306
22:10:20:15:922,6.68497E-07,-0.15333
22:10:20:15:937,6.70597E-07,-0.151354
22:10:20:15:953,6.70597E-07,-0.149378
22:10:20:15:954,6.72697E-07,-0.147402
22:10:20:15:969,6.68497E-07,-0.145427
22:10:20:15:973,6.74797E-07,-0.143451
22:10:20:15:985,6.70597E-07,-0.141475
22:10:20:16:001,6.64997E-07,-0.139499
22:10:20:16:005,6.74097E-07,-0.137523
22:10:20:16:017,6.70597E-07,-0.135547
22:10:20:16:032,6.72697E-07,-0.133571
22:10:20:16:035,6.71997E-07,-0.131595
22:10:20:16:049,6.74097E-07,-0.129619
22:10:20:16:050,6.76896E-07,-0.127643
22:10:20:16:064,6.76196E-07,-0.125667
22:10:20:16:080,6.75497E-07,-0.123692
22:10:20:16:081,6.69897E-07,-0.121716
22:10:20:16:096,6.76196E-07,-0.11974
22:10:20:16:111,6.79696E-07,-0.117764
22:10:20:16:113,6.76896E-07,-0.115788
22:10:20:16:128,6.83196E-07,-0.113812
22:10:20:16:131,6.69897E-07,-0.111836
22:10:20:16:145,6.71997E-07,-0.10986
22:10:20:16:161,6.70597E-07,-0.107884
22:10:20:16:163,6.76196E-07,-0.105908
22:10:20:16:177,6.78297E-07,-0.103932
22:10:20:16:192,6.74097E-07,-0.101957
22:10:20:16:194,6.78297E-07,-0.099981112
22:10:20:16:209,6.75497E-07,-0.0980052
