timestamp,I,V
22:10:25:00:428,7.53896E-07,-0.599886
22:10:25:00:431,6.73397E-07,-0.59791
22:10:25:00:444,6.15297E-07,-0.595934
22:10:25:00:459,5.90797E-07,-0.593959
22:10:25:00:462,5.76097E-07,-0.591983
22:10:25:00:476,5.57897E-07,-0.590007
22:10:25:00:477,5.47397E-07,-0.588031
22:10:25:00:492,5.41797E-07,-0.586055
22:10:25:00:508,5.33397E-07,-0.584079
22:10:25:00:511,5.38997E-07,-0.582103
22:10:25:00:523,5.31297E-07,-0.580127
22:10:25:00:539,5.24997E-07,-0.578151
22:10:25:00:542,5.21497E-07,-0.576175
22:10:25:00:556,5.23597E-07,-0.574199
22:10:25:00:558,5.21497E-07,-0.572223
22:10:25:00:572,5.17997E-07,-0.570248
22:10:25:00:588,5.14497E-07,-0.568272
22:10:25:00:591,5.15197E-07,-0.566296
22:10:25:00:605,5.15197E-07,-0.56432
22:10:25:00:606,5.14497E-07,-0.562344
22:10:25:00:620,5.09597E-07,-0.560368
22:10:25:00:635,5.15197E-07,-0.558392
22:10:25:00:638,5.10297E-07,-0.556416
22:10:25:00:652,5.06097E-07,-0.55444
22:10:25:00:667,5.07497E-07,-0.552464
22:10:25:00:670,5.04697E-07,-0.550488
22:10:25:00:684,5.09597E-07,-0.548513
22:10:25:00:686,5.04697E-07,-0.546537
22:10:25:00:700,5.05397E-07,-0.544561
22:10:25:00:715,5.05397E-07,-0.542585
22:10:25:00:719,5.03297E-07,-0.540609
22:10:25:00:731,5.01197E-07,-0.538633
22:10:25:00:748,5.03297E-07,-0.536657
22:10:25:00:752,5.02597E-07,-0.534681
22:10:25:00:764,4.92797E-07,-0.532705
22:10:25:00:766,4.96297E-07,-0.530729
22:10:25:00:779,5.01897E-07,-0.528753
22:10:25:00:796,4.92797E-07,-0.526778
22:10:25:00:798,4.92797E-07,-0.524802
22:10:25:00:811,4.99797E-07,-0.522826
22:10:25:00:828,4.96997E-07,-0.52085
22:10:25:00:830,4.92097E-07,-0.518874
22:10:25:00:844,4.96997E-07,-0.516898
22:10:25:00:845,4.86497E-07,-0.514922
22:10:25:00:860,4.87897E-07,-0.512946
22:10:25:00:876,5.01197E-07,-0.51097
22:10:25:00:878,4.92097E-07,-0.508994
22:10:25:00:892,4.86497E-07,-0.507018
22:10:25:00:908,4.98397E-07,-0.505042
22:10:25:00:910,4.91397E-07,-0.503067
22:10:25:00:924,4.92097E-07,-0.501091
22:10:25:00:927,4.88597E-07,-0.499115
22:10:25:00:940,4.89297E-07,-0.497139
22:10:25:00:957,4.91397E-07,-0.495163
22:10:25:00:959,4.86497E-07,-0.493187
22:10:25:00:973,4.88597E-07,-0.491211
22:10:25:00:988,4.93497E-07,-0.489235
22:10:25:00:990,4.84397E-07,-0.487259
22:10:25:01:004,4.88597E-07,-0.485283
22:10:25:01:005,4.86497E-07,-0.483307
22:10:25:01:020,4.87897E-07,-0.481332
22:10:25:01:035,4.86497E-07,-0.479356
22:10:25:01:037,4.82297E-07,-0.47738
22:10:25:01:051,4.81597E-07,-0.475404
22:10:25:01:068,4.87897E-07,-0.473428
22:10:25:01:070,4.93497E-07,-0.471452
22:10:25:01:084,4.87897E-07,-0.469476
22:10:25:01:087,4.89297E-07,-0.4675
22:10:25:01:100,4.88597E-07,-0.465524
22:10:25:01:117,4.94897E-07,-0.463548
22:10:25:01:120,4.89297E-07,-0.461572
22:10:25:01:132,4.87897E-07,-0.459597
22:10:25:01:147,4.97697E-07,-0.457621
22:10:25:01:153,4.99797E-07,-0.455645
22:10:25:01:163,4.96997E-07,-0.453669
22:10:25:01:166,5.04697E-07,-0.451693
22:10:25:01:180,4.99797E-07,-0.449717
22:10:25:01:196,5.08897E-07,-0.447741
22:10:25:01:207,5.13797E-07,-0.445765
22:10:25:01:212,5.22197E-07,-0.443789
22:10:25:01:227,5.24297E-07,-0.441813
22:10:25:01:230,5.27797E-07,-0.439837
22:10:25:01:244,5.31997E-07,-0.437861
22:10:25:01:246,5.41097E-07,-0.435886
22:10:25:01:260,5.50897E-07,-0.43391
22:10:25:01:276,5.57897E-07,-0.431934
22:10:25:01:278,5.61397E-07,-0.429958
22:10:25:01:292,5.71897E-07,-0.427982
22:10:25:01:307,5.83797E-07,-0.426006
22:10:25:01:309,5.87997E-07,-0.42403
22:10:25:01:324,5.94297E-07,-0.422054
22:10:25:01:327,6.14597E-07,-0.420078
22:10:25:01:340,6.18097E-07,-0.418102
22:10:25:01:356,6.34197E-07,-0.416126
22:10:25:01:359,6.46797E-07,-0.414151
22:10:25:01:372,6.62897E-07,-0.412175
22:10:25:01:387,6.74796E-07,-0.410199
22:10:25:01:390,6.88796E-07,-0.408223
22:10:25:01:404,7.02796E-07,-0.406247
22:10:25:01:406,7.21696E-07,-0.404271
22:10:25:01:421,7.41996E-07,-0.402295
22:10:25:01:437,7.52496E-07,-0.400319
22:10:25:01:438,7.79796E-07,-0.398343
22:10:25:01:453,8.03596E-07,-0.396367
22:10:25:01:468,8.22496E-07,-0.394391
22:10:25:01:471,8.49096E-07,-0.392416
22:10:25:01:485,8.70096E-07,-0.39044
22:10:25:01:486,8.93896E-07,-0.388464
22:10:25:01:500,9.13495E-07,-0.386488
22:10:25:01:515,9.44995E-07,-0.384512
22:10:25:01:518,9.65295E-07,-0.382536
22:10:25:01:532,9.91195E-07,-0.38056
22:10:25:01:535,1.015695E-06,-0.378584
22:10:25:01:548,1.038095E-06,-0.376608
22:10:25:01:563,1.055595E-06,-0.374632
22:10:25:01:574,1.080095E-06,-0.372656
22:10:25:01:580,1.099695E-06,-0.370681
22:10:25:01:596,1.106695E-06,-0.368705
22:10:25:01:598,1.112295E-06,-0.366729
22:10:25:01:612,1.126995E-06,-0.364753
22:10:25:01:615,1.138195E-06,-0.362777
22:10:25:01:628,1.132595E-06,-0.360801
