timestamp,I,V
22:10:25:37:625,8.49796E-07,-0.599886
22:10:25:37:641,7.26596E-07,-0.59791
22:10:25:37:657,6.63597E-07,-0.595934
22:10:25:37:659,6.14597E-07,-0.593959
22:10:25:37:674,6.04797E-07,-0.591983
22:10:25:37:675,5.85897E-07,-0.590007
22:10:25:37:690,5.82397E-07,-0.588031
22:10:25:37:706,5.80997E-07,-0.586055
22:10:25:37:709,5.63497E-07,-0.584079
22:10:25:37:722,5.64197E-07,-0.582103
22:10:25:37:737,5.66297E-07,-0.580127
22:10:25:37:741,5.62097E-07,-0.578151
22:10:25:37:754,5.51597E-07,-0.576175
22:10:25:37:755,5.55797E-07,-0.574199
22:10:25:37:768,5.50897E-07,-0.572223
22:10:25:37:784,5.52997E-07,-0.570248
22:10:25:37:786,5.50197E-07,-0.568272
22:10:25:37:800,5.45297E-07,-0.566296
22:10:25:37:816,5.43897E-07,-0.56432
22:10:25:37:817,5.43197E-07,-0.562344
22:10:25:37:833,5.45297E-07,-0.560368
22:10:25:37:835,5.38997E-07,-0.558392
22:10:25:37:849,5.44597E-07,-0.556416
22:10:25:37:865,5.45997E-07,-0.55444
22:10:25:37:867,5.44597E-07,-0.552464
22:10:25:37:881,5.41797E-07,-0.550488
22:10:25:37:896,5.39697E-07,-0.548513
22:10:25:37:898,5.40397E-07,-0.546537
22:10:25:37:913,5.44597E-07,-0.544561
22:10:25:37:914,5.42497E-07,-0.542585
22:10:25:37:929,5.34097E-07,-0.540609
22:10:25:37:945,5.35497E-07,-0.538633
22:10:25:37:946,5.33397E-07,-0.536657
22:10:25:37:961,5.31297E-07,-0.534681
22:10:25:37:963,5.36197E-07,-0.532705
22:10:25:37:977,5.36197E-07,-0.530729
22:10:25:37:994,5.34097E-07,-0.528753
22:10:25:37:995,5.34797E-07,-0.526778
22:10:25:38:009,5.34797E-07,-0.524802
22:10:25:38:026,5.29897E-07,-0.522826
22:10:25:38:028,5.27097E-07,-0.52085
22:10:25:38:042,5.20797E-07,-0.518874
22:10:25:38:042,5.32697E-07,-0.516898
22:10:25:38:058,5.25697E-07,-0.514922
22:10:25:38:074,5.27797E-07,-0.512946
22:10:25:38:075,5.29897E-07,-0.51097
22:10:25:38:090,5.23597E-07,-0.508994
22:10:25:38:106,5.27797E-07,-0.507018
22:10:25:38:107,5.20797E-07,-0.505042
22:10:25:38:122,5.22897E-07,-0.503067
22:10:25:38:125,5.23597E-07,-0.501091
22:10:25:38:138,5.19397E-07,-0.499115
22:10:25:38:153,5.19397E-07,-0.497139
22:10:25:38:156,5.20797E-07,-0.495163
22:10:25:38:168,5.20097E-07,-0.493187
22:10:25:38:185,5.27097E-07,-0.491211
22:10:25:38:188,5.20797E-07,-0.489235
22:10:25:38:201,5.17297E-07,-0.487259
22:10:25:38:202,5.20797E-07,-0.485283
22:10:25:38:217,5.21497E-07,-0.483307
22:10:25:38:233,5.20797E-07,-0.481332
22:10:25:38:234,5.25697E-07,-0.479356
22:10:25:38:249,5.18697E-07,-0.47738
22:10:25:38:264,5.17297E-07,-0.475404
22:10:25:38:266,5.22897E-07,-0.473428
22:10:25:38:281,5.24997E-07,-0.471452
22:10:25:38:283,5.25697E-07,-0.469476
22:10:25:38:297,5.23597E-07,-0.4675
22:10:25:38:313,5.24297E-07,-0.465524
22:10:25:38:316,5.28497E-07,-0.463548
22:10:25:38:330,5.30597E-07,-0.461572
22:10:25:38:345,5.27797E-07,-0.459597
22:10:25:38:347,5.26397E-07,-0.457621
22:10:25:38:361,5.29897E-07,-0.455645
22:10:25:38:362,5.36897E-07,-0.453669
22:10:25:38:377,5.39697E-07,-0.451693
22:10:25:38:393,5.32697E-07,-0.449717
22:10:25:38:394,5.45297E-07,-0.447741
22:10:25:38:410,5.47397E-07,-0.445765
22:10:25:38:425,5.52297E-07,-0.443789
22:10:25:38:427,5.52297E-07,-0.441813
22:10:25:38:442,5.62797E-07,-0.439837
22:10:25:38:445,5.69097E-07,-0.437861
22:10:25:38:458,5.76797E-07,-0.435886
22:10:25:38:474,5.81697E-07,-0.43391
22:10:25:38:477,5.84497E-07,-0.431934
22:10:25:38:490,6.04097E-07,-0.429958
22:10:25:38:506,6.06897E-07,-0.427982
22:10:25:38:509,6.07597E-07,-0.426006
22:10:25:38:522,6.25797E-07,-0.42403
22:10:25:38:523,6.32797E-07,-0.422054
22:10:25:38:538,6.51697E-07,-0.420078
22:10:25:38:553,6.56597E-07,-0.418102
22:10:25:38:554,6.62897E-07,-0.416126
22:10:25:38:569,6.81097E-07,-0.414151
22:10:25:38:585,6.95796E-07,-0.412175
22:10:25:38:587,7.13296E-07,-0.410199
22:10:25:38:601,7.32196E-07,-0.408223
22:10:25:38:603,7.44096E-07,-0.406247
22:10:25:38:617,7.53196E-07,-0.404271
22:10:25:38:633,7.74896E-07,-0.402295
22:10:25:38:635,7.96596E-07,-0.400319
22:10:25:38:649,8.16896E-07,-0.398343
22:10:25:38:664,8.32996E-07,-0.396367
22:10:25:38:666,8.51196E-07,-0.394391
22:10:25:38:681,8.74996E-07,-0.392416
22:10:25:38:682,9.05095E-07,-0.39044
22:10:25:38:697,9.23295E-07,-0.388464
22:10:25:38:713,9.49895E-07,-0.386488
22:10:25:38:714,9.75095E-07,-0.384512
22:10:25:38:729,9.96795E-07,-0.382536
22:10:25:38:744,1.021995E-06,-0.38056
22:10:25:38:746,1.054195E-06,-0.378584
22:10:25:38:762,1.075195E-06,-0.376608
