timestamp,I,V
22:09:47:37:557,6.09697E-07,-0.599886
22:09:47:37:571,5.44597E-07,-0.59791
22:09:47:37:588,4.98397E-07,-0.595934
22:09:47:37:589,4.82297E-07,-0.593959
22:09:47:37:604,4.68297E-07,-0.591983
22:09:47:37:606,4.64097E-07,-0.590007
22:09:47:37:620,4.65497E-07,-0.588031
22:09:47:37:636,4.57097E-07,-0.586055
22:09:47:37:636,4.54298E-07,-0.584079
22:09:47:37:655,4.47298E-07,-0.582103
22:09:47:37:671,4.48698E-07,-0.580127
22:09:47:37:674,4.47998E-07,-0.578151
22:09:47:37:688,4.42398E-07,-0.576175
22:09:47:37:689,4.43798E-07,-0.574199
22:09:47:37:700,4.42398E-07,-0.572223
22:09:47:37:716,4.42398E-07,-0.570248
22:09:47:37:717,4.42398E-07,-0.568272
22:09:47:37:731,4.42398E-07,-0.566296
22:09:47:37:748,4.43798E-07,-0.56432
22:09:47:37:751,4.40998E-07,-0.562344
22:09:47:37:764,4.37498E-07,-0.560368
22:09:47:37:765,4.42398E-07,-0.558392
22:09:47:37:779,4.38898E-07,-0.556416
22:09:47:37:795,4.40998E-07,-0.55444
22:09:47:37:797,4.38898E-07,-0.552464
22:09:47:37:811,4.36098E-07,-0.550488
22:09:47:37:827,4.39598E-07,-0.548513
22:09:47:37:828,4.33298E-07,-0.546537
22:09:47:37:844,4.34698E-07,-0.544561
22:09:47:37:845,4.37498E-07,-0.542585
22:09:47:37:859,4.36798E-07,-0.540609
22:09:47:37:879,4.35398E-07,-0.538633
22:09:47:37:886,4.36098E-07,-0.536657
22:09:47:37:890,4.35398E-07,-0.534681
22:09:47:37:907,4.26998E-07,-0.532705
22:09:47:37:908,4.33998E-07,-0.530729
22:09:47:37:926,4.31198E-07,-0.528753
22:09:47:37:927,4.36798E-07,-0.526778
22:09:47:37:943,4.29098E-07,-0.524802
22:09:47:37:956,4.33298E-07,-0.522826
22:09:47:37:957,4.31198E-07,-0.52085
22:09:47:37:971,4.35398E-07,-0.518874
22:09:47:37:986,4.29098E-07,-0.516898
22:09:47:37:991,4.26998E-07,-0.514922
22:09:47:38:003,4.31198E-07,-0.512946
22:09:47:38:005,4.31198E-07,-0.51097
22:09:47:38:020,4.28398E-07,-0.508994
22:09:47:38:036,4.24898E-07,-0.507018
22:09:47:38:037,4.31198E-07,-0.505042
22:09:47:38:052,4.29798E-07,-0.503067
22:09:47:38:067,4.32598E-07,-0.501091
22:09:47:38:073,4.24198E-07,-0.499115
22:09:47:38:087,4.28398E-07,-0.497139
22:09:47:38:091,4.27698E-07,-0.495163
22:09:47:38:099,4.21398E-07,-0.493187
22:09:47:38:116,4.19298E-07,-0.491211
22:09:47:38:118,4.22798E-07,-0.489235
22:09:47:38:134,4.22798E-07,-0.487259
22:09:47:38:140,4.23498E-07,-0.485283
22:09:47:38:147,4.25598E-07,-0.483307
22:09:47:38:164,4.22098E-07,-0.481332
22:09:47:38:168,4.25598E-07,-0.479356
22:09:47:38:183,4.17898E-07,-0.47738
22:09:47:38:195,4.25598E-07,-0.475404
22:09:47:38:196,4.23498E-07,-0.473428
22:09:47:38:212,4.24198E-07,-0.471452
22:09:47:38:213,4.24898E-07,-0.469476
22:09:47:38:228,4.18598E-07,-0.4675
22:09:47:38:244,4.23498E-07,-0.465524
22:09:47:38:245,4.24898E-07,-0.463548
22:09:47:38:262,4.25598E-07,-0.461572
22:09:47:38:276,4.21398E-07,-0.459597
22:09:47:38:278,4.24198E-07,-0.457621
22:09:47:38:292,4.22098E-07,-0.455645
22:09:47:38:292,4.22098E-07,-0.453669
22:09:47:38:308,4.22798E-07,-0.451693
22:09:47:38:323,4.24898E-07,-0.449717
22:09:47:38:324,4.22098E-07,-0.447741
22:09:47:38:340,4.24198E-07,-0.445765
22:09:47:38:357,4.23498E-07,-0.443789
22:09:47:38:360,4.22798E-07,-0.441813
22:09:47:38:372,4.26998E-07,-0.439837
22:09:47:38:376,4.31898E-07,-0.437861
22:09:47:38:388,4.32598E-07,-0.435886
22:09:47:38:405,4.32598E-07,-0.43391
22:09:47:38:408,4.30498E-07,-0.431934
22:09:47:38:420,4.33298E-07,-0.429958
22:09:47:38:436,4.30498E-07,-0.427982
22:09:47:38:436,4.33298E-07,-0.426006
22:09:47:38:455,4.39598E-07,-0.42403
22:09:47:38:458,4.31898E-07,-0.422054
22:09:47:38:468,4.40298E-07,-0.420078
22:09:47:38:484,4.43098E-07,-0.418102
22:09:47:38:486,4.44498E-07,-0.416126
