timestamp,I,V
22:10:21:22:105,1.104595E-06,-0.599886
22:10:21:22:121,9.51295E-07,-0.59791
22:10:21:22:137,8.81996E-07,-0.595934
22:10:21:22:140,8.53996E-07,-0.593959
22:10:21:22:154,8.32296E-07,-0.591983
22:10:21:22:169,8.12696E-07,-0.590007
22:10:21:22:172,8.06396E-07,-0.588031
22:10:21:22:186,7.99396E-07,-0.586055
22:10:21:22:187,7.90296E-07,-0.584079
22:10:21:22:202,7.84696E-07,-0.582103
22:10:21:22:218,7.82596E-07,-0.580127
22:10:21:22:219,7.72796E-07,-0.578151
22:10:21:22:234,7.77696E-07,-0.576175
22:10:21:22:249,7.76296E-07,-0.574199
22:10:21:22:251,7.73496E-07,-0.572223
22:10:21:22:266,7.74896E-07,-0.570248
22:10:21:22:268,7.69296E-07,-0.568272
22:10:21:22:282,7.66496E-07,-0.566296
22:10:21:22:297,7.64396E-07,-0.56432
22:10:21:22:299,7.66496E-07,-0.562344
22:10:21:22:314,7.56696E-07,-0.560368
22:10:21:22:329,7.62996E-07,-0.558392
22:10:21:22:331,7.58796E-07,-0.556416
22:10:21:22:346,7.59496E-07,-0.55444
22:10:21:22:347,7.56696E-07,-0.552464
22:10:21:22:362,7.51796E-07,-0.550488
22:10:21:22:378,7.60896E-07,-0.548513
22:10:21:22:379,7.55296E-07,-0.546537
22:10:21:22:393,7.53896E-07,-0.544561
22:10:21:22:408,7.48996E-07,-0.542585
22:10:21:22:409,7.53896E-07,-0.540609
22:10:21:22:425,7.51096E-07,-0.538633
22:10:21:22:426,7.47596E-07,-0.536657
22:10:21:22:441,7.49696E-07,-0.534681
22:10:21:22:457,7.42696E-07,-0.532705
22:10:21:22:459,7.48296E-07,-0.530729
22:10:21:22:473,7.48296E-07,-0.528753
22:10:21:22:488,7.50396E-07,-0.526778
22:10:21:22:491,7.46896E-07,-0.524802
22:10:21:22:505,7.42696E-07,-0.522826
22:10:21:22:506,7.38496E-07,-0.52085
22:10:21:22:522,7.37796E-07,-0.518874
22:10:21:22:537,7.37096E-07,-0.516898
22:10:21:22:538,7.44096E-07,-0.514922
22:10:21:22:554,7.34996E-07,-0.512946
22:10:21:22:556,7.37796E-07,-0.51097
22:10:21:22:570,7.41996E-07,-0.508994
22:10:21:22:586,7.36396E-07,-0.507018
22:10:21:22:589,7.30796E-07,-0.505042
22:10:21:22:602,7.38496E-07,-0.503067
22:10:21:22:618,7.39896E-07,-0.501091
22:10:21:22:621,7.34296E-07,-0.499115
22:10:21:22:634,7.37096E-07,-0.497139
22:10:21:22:635,7.34296E-07,-0.495163
22:10:21:22:649,7.33596E-07,-0.493187
22:10:21:22:666,7.38496E-07,-0.491211
22:10:21:22:667,7.32896E-07,-0.489235
22:10:21:22:682,7.27296E-07,-0.487259
22:10:21:22:698,7.23096E-07,-0.485283
22:10:21:22:699,7.33596E-07,-0.483307
22:10:21:22:713,7.26596E-07,-0.481332
22:10:21:22:715,7.25896E-07,-0.479356
22:10:21:22:730,7.35696E-07,-0.47738
22:10:21:22:746,7.25196E-07,-0.475404
22:10:21:22:748,7.31496E-07,-0.473428
22:10:21:22:761,7.30796E-07,-0.471452
22:10:21:22:777,7.28696E-07,-0.469476
22:10:21:22:779,7.25196E-07,-0.4675
22:10:21:22:793,7.32196E-07,-0.465524
22:10:21:22:794,7.31496E-07,-0.463548
22:10:21:22:809,7.36396E-07,-0.461572
22:10:21:22:825,7.34296E-07,-0.459597
22:10:21:22:826,7.28696E-07,-0.457621
22:10:21:22:841,7.29396E-07,-0.455645
22:10:21:22:857,7.31496E-07,-0.453669
22:10:21:22:858,7.32896E-07,-0.451693
22:10:21:22:874,7.39896E-07,-0.449717
22:10:21:22:876,7.35696E-07,-0.447741
22:10:21:22:889,7.44796E-07,-0.445765
22:10:21:22:905,7.41996E-07,-0.443789
22:10:21:22:908,7.44096E-07,-0.441813
22:10:21:22:922,7.50396E-07,-0.439837
22:10:21:22:938,7.48996E-07,-0.437861
22:10:21:22:941,7.53196E-07,-0.435886
22:10:21:22:954,7.62296E-07,-0.43391
22:10:21:22:955,7.65796E-07,-0.431934
22:10:21:22:970,7.72096E-07,-0.429958
22:10:21:22:986,7.81896E-07,-0.427982
22:10:21:22:987,7.91696E-07,-0.426006
22:10:21:23:002,7.94496E-07,-0.42403
22:10:21:23:018,8.00796E-07,-0.422054
22:10:21:23:019,8.14796E-07,-0.420078
22:10:21:23:033,8.23196E-07,-0.418102
22:10:21:23:036,8.30196E-07,-0.416126
22:10:21:23:049,8.42096E-07,-0.414151
22:10:21:23:065,8.49096E-07,-0.412175
22:10:21:23:067,8.70096E-07,-0.410199
22:10:21:23:082,8.77096E-07,-0.408223
22:10:21:23:097,8.88996E-07,-0.406247
22:10:21:23:098,9.05095E-07,-0.404271
22:10:21:23:114,9.24695E-07,-0.402295
22:10:21:23:116,9.33795E-07,-0.400319
22:10:21:23:130,9.55495E-07,-0.398343
22:10:21:23:145,9.68795E-07,-0.396367
22:10:21:23:147,9.84195E-07,-0.394391
22:10:21:23:161,1.009395E-06,-0.392416
22:10:21:23:177,1.026195E-06,-0.39044
22:10:21:23:178,1.043695E-06,-0.388464
22:10:21:23:193,1.063995E-06,-0.386488
22:10:21:23:194,1.095495E-06,-0.384512
22:10:21:23:209,1.119295E-06,-0.382536
22:10:21:23:225,1.140295E-06,-0.38056
22:10:21:23:226,1.173194E-06,-0.378584
22:10:21:23:242,1.192094E-06,-0.376608
22:10:21:23:257,1.225694E-06,-0.374632
22:10:21:23:258,1.243194E-06,-0.372656
22:10:21:23:275,1.265594E-06,-0.370681
22:10:21:23:278,1.294294E-06,-0.368705
22:10:21:23:291,1.318794E-06,-0.366729
22:10:21:23:306,1.344693E-06,-0.364753
22:10:21:23:312,1.362194E-06,-0.362777
22:10:21:23:323,1.371293E-06,-0.360801
22:10:21:23:337,1.383893E-06,-0.358825
22:10:21:23:339,1.402793E-06,-0.356849
22:10:21:23:354,1.412593E-06,-0.354873
22:10:21:23:355,1.417493E-06,-0.352897
22:10:21:23:371,1.423093E-06,-0.350921
22:10:21:23:386,1.415393E-06,-0.348945
22:10:21:23:387,1.416093E-06,-0.34697
22:10:21:23:402,1.413993E-06,-0.344994
22:10:21:23:417,1.396493E-06,-0.343018
22:10:21:23:418,1.388093E-06,-0.341042
22:10:21:23:433,1.377593E-06,-0.339066
22:10:21:23:437,1.363593E-06,-0.33709
22:10:21:23:450,1.346794E-06,-0.335114
22:10:21:23:466,1.322994E-06,-0.333138
22:10:21:23:467,1.304094E-06,-0.331162
22:10:21:23:482,1.290094E-06,-0.329186
22:10:21:23:483,1.262794E-06,-0.32721
22:10:21:23:497,1.234094E-06,-0.325235
22:10:21:23:513,1.219394E-06,-0.323259
22:10:21:23:515,1.194194E-06,-0.321283
22:10:21:23:529,1.176694E-06,-0.319307
22:10:21:23:545,1.138894E-06,-0.317331
