timestamp,I,V
22:10:25:15:938,7.99396E-07,-0.599886
22:10:25:15:940,6.91596E-07,-0.59791
22:10:25:15:954,6.28597E-07,-0.595934
22:10:25:15:969,5.94997E-07,-0.593959
22:10:25:15:972,5.79597E-07,-0.591983
22:10:25:15:985,5.61397E-07,-0.590007
22:10:25:15:987,5.61397E-07,-0.588031
22:10:25:16:002,5.52997E-07,-0.586055
22:10:25:16:017,5.49497E-07,-0.584079
22:10:25:16:019,5.39697E-07,-0.582103
22:10:25:16:034,5.43197E-07,-0.580127
22:10:25:16:036,5.41797E-07,-0.578151
22:10:25:16:050,5.36197E-07,-0.576175
22:10:25:16:066,5.36897E-07,-0.574199
22:10:25:16:068,5.29897E-07,-0.572223
22:10:25:16:082,5.25697E-07,-0.570248
22:10:25:16:098,5.28497E-07,-0.568272
22:10:25:16:102,5.24297E-07,-0.566296
22:10:25:16:114,5.20797E-07,-0.56432
22:10:25:16:116,5.21497E-07,-0.562344
22:10:25:16:129,5.21497E-07,-0.560368
22:10:25:16:146,5.26397E-07,-0.558392
22:10:25:16:148,5.13797E-07,-0.556416
22:10:25:16:162,5.31997E-07,-0.55444
22:10:25:16:178,5.19397E-07,-0.552464
22:10:25:16:179,5.15897E-07,-0.550488
22:10:25:16:193,5.16597E-07,-0.548513
22:10:25:16:196,5.15897E-07,-0.546537
22:10:25:16:209,5.20097E-07,-0.544561
22:10:25:16:226,5.17997E-07,-0.542585
22:10:25:16:228,5.11697E-07,-0.540609
22:10:25:16:242,5.20097E-07,-0.538633
22:10:25:16:258,5.10997E-07,-0.536657
22:10:25:16:261,5.09597E-07,-0.534681
22:10:25:16:274,5.09597E-07,-0.532705
22:10:25:16:275,5.12397E-07,-0.530729
22:10:25:16:290,5.08197E-07,-0.528753
22:10:25:16:306,5.11697E-07,-0.526778
22:10:25:16:307,5.03997E-07,-0.524802
22:10:25:16:322,5.10297E-07,-0.522826
22:10:25:16:338,5.10297E-07,-0.52085
22:10:25:16:339,5.08197E-07,-0.518874
22:10:25:16:354,5.07497E-07,-0.516898
22:10:25:16:357,5.08897E-07,-0.514922
22:10:25:16:370,5.08897E-07,-0.512946
22:10:25:16:387,5.06097E-07,-0.51097
22:10:25:16:390,5.05397E-07,-0.508994
22:10:25:16:402,5.03297E-07,-0.507018
22:10:25:16:418,5.13797E-07,-0.505042
22:10:25:16:421,5.07497E-07,-0.503067
22:10:25:16:433,5.06097E-07,-0.501091
22:10:25:16:436,4.96997E-07,-0.499115
