timestamp,I,V
22:10:21:40:663,1.122095E-06,-0.599886
22:10:21:40:666,9.65995E-07,-0.59791
22:10:21:40:680,8.83396E-07,-0.595934
22:10:21:40:695,8.49096E-07,-0.593959
22:10:21:40:697,8.28796E-07,-0.591983
22:10:21:40:712,8.10596E-07,-0.590007
22:10:21:40:713,8.02196E-07,-0.588031
22:10:21:40:728,8.04296E-07,-0.586055
22:10:21:40:744,7.93796E-07,-0.584079
22:10:21:40:745,7.90996E-07,-0.582103
22:10:21:40:759,7.79096E-07,-0.580127
22:10:21:40:774,7.81196E-07,-0.578151
22:10:21:40:776,7.81896E-07,-0.576175
22:10:21:40:792,7.81196E-07,-0.574199
22:10:21:40:794,7.75596E-07,-0.572223
22:10:21:40:807,7.72096E-07,-0.570248
22:10:21:40:822,7.72796E-07,-0.568272
22:10:21:40:826,7.69996E-07,-0.566296
22:10:21:40:839,7.70696E-07,-0.56432
22:10:21:40:855,7.65796E-07,-0.562344
22:10:21:40:858,7.60896E-07,-0.560368
22:10:21:40:871,7.67196E-07,-0.558392
22:10:21:40:872,7.64396E-07,-0.556416
22:10:21:40:887,7.65796E-07,-0.55444
22:10:21:40:903,7.65096E-07,-0.552464
22:10:21:40:905,7.61596E-07,-0.550488
22:10:21:40:918,7.57396E-07,-0.548513
22:10:21:40:935,7.54596E-07,-0.546537
22:10:21:40:936,7.55996E-07,-0.544561
22:10:21:40:951,7.54596E-07,-0.542585
22:10:21:40:953,7.49696E-07,-0.540609
22:10:21:40:968,7.53896E-07,-0.538633
22:10:21:40:982,7.56696E-07,-0.536657
22:10:21:40:984,7.55296E-07,-0.534681
22:10:21:40:999,7.51796E-07,-0.532705
22:10:21:41:014,7.51796E-07,-0.530729
22:10:21:41:016,7.46896E-07,-0.528753
22:10:21:41:031,7.53896E-07,-0.526778
22:10:21:41:033,7.42696E-07,-0.524802
22:10:21:41:047,7.43396E-07,-0.522826
22:10:21:41:063,7.42696E-07,-0.52085
22:10:21:41:065,7.49696E-07,-0.518874
22:10:21:41:079,7.47596E-07,-0.516898
22:10:21:41:094,7.46896E-07,-0.514922
22:10:21:41:097,7.48996E-07,-0.512946
22:10:21:41:111,7.46196E-07,-0.51097
22:10:21:41:112,7.41996E-07,-0.508994
22:10:21:41:127,7.41996E-07,-0.507018
22:10:21:41:143,7.37096E-07,-0.505042
22:10:21:41:144,7.44796E-07,-0.503067
22:10:21:41:160,7.39896E-07,-0.501091
22:10:21:41:174,7.34996E-07,-0.499115
22:10:21:41:176,7.44796E-07,-0.497139
22:10:21:41:192,7.37096E-07,-0.495163
22:10:21:41:194,7.40596E-07,-0.493187
22:10:21:41:208,7.39896E-07,-0.491211
22:10:21:41:224,7.34296E-07,-0.489235
22:10:21:41:226,7.37096E-07,-0.487259
22:10:21:41:239,7.42696E-07,-0.485283
22:10:21:41:240,7.34296E-07,-0.483307
22:10:21:41:254,7.30796E-07,-0.481332
22:10:21:41:271,7.35696E-07,-0.479356
22:10:21:41:272,7.37096E-07,-0.47738
22:10:21:41:287,7.25896E-07,-0.475404
22:10:21:41:303,7.33596E-07,-0.473428
22:10:21:41:305,7.34996E-07,-0.471452
22:10:21:41:319,7.35696E-07,-0.469476
22:10:21:41:322,7.24496E-07,-0.4675
22:10:21:41:335,7.32196E-07,-0.465524
22:10:21:41:351,7.35696E-07,-0.463548
22:10:21:41:353,7.34996E-07,-0.461572
22:10:21:41:367,7.35696E-07,-0.459597
22:10:21:41:383,7.28696E-07,-0.457621
22:10:21:41:385,7.37096E-07,-0.455645
22:10:21:41:399,7.44096E-07,-0.453669
22:10:21:41:400,7.36396E-07,-0.451693
22:10:21:41:415,7.42696E-07,-0.449717
22:10:21:41:431,7.46896E-07,-0.447741
22:10:21:41:432,7.42696E-07,-0.445765
22:10:21:41:447,7.46196E-07,-0.443789
22:10:21:41:463,7.50396E-07,-0.441813
22:10:21:41:465,7.54596E-07,-0.439837
22:10:21:41:480,7.58096E-07,-0.437861
22:10:21:41:482,7.60896E-07,-0.435886
22:10:21:41:495,7.65796E-07,-0.43391
22:10:21:41:512,7.71396E-07,-0.431934
22:10:21:41:513,7.77696E-07,-0.429958
22:10:21:41:528,7.81896E-07,-0.427982
22:10:21:41:544,7.93096E-07,-0.426006
22:10:21:41:546,7.94496E-07,-0.42403
22:10:21:41:560,8.04296E-07,-0.422054
