timestamp,I,V
09:12:49:57:949,-6.99996E-10,-0.499905
09:12:49:57:951,0,-0.497929
09:12:49:57:965,0,-0.495953
09:12:49:57:968,0,-0.493977
09:12:49:57:982,0,-0.492001
09:12:49:57:998,-1.399993E-09,-0.490026
09:12:49:58:003,0,-0.48805
09:12:49:58:014,0,-0.486074
09:12:49:58:030,0,-0.484098
09:12:49:58:035,6.99996E-10,-0.482122
09:12:49:58:046,-6.99996E-10,-0.480146
09:12:49:58:048,6.99996E-10,-0.47817
09:12:49:58:062,-6.99996E-10,-0.476194
09:12:49:58:077,-6.99996E-10,-0.474218
09:12:49:58:080,0,-0.472242
09:12:49:58:094,0,-0.470266
09:12:49:58:110,0,-0.468291
09:12:49:58:122,6.99996E-10,-0.466315
09:12:49:58:126,0,-0.464339
09:12:49:58:127,0,-0.462363
09:12:49:58:142,-6.99996E-10,-0.460387
09:12:49:58:158,0,-0.458411
09:12:49:58:160,0,-0.456435
09:12:49:58:174,0,-0.454459
09:12:49:58:190,6.99996E-10,-0.452483
09:12:49:58:192,-6.99996E-10,-0.450507
09:12:49:58:207,6.99996E-10,-0.448531
09:12:49:58:208,0,-0.446555
09:12:49:58:222,0,-0.44458
09:12:49:58:239,0,-0.442604
09:12:49:58:240,0,-0.440628
09:12:49:58:254,6.99996E-10,-0.438652
09:12:49:58:269,0,-0.436676
09:12:49:58:272,0,-0.4347
09:12:49:58:286,0,-0.432724
09:12:49:58:287,0,-0.430748
09:12:49:58:302,6.99996E-10,-0.428772
09:12:49:58:317,0,-0.426796
09:12:49:58:319,0,-0.42482
09:12:49:58:334,1.399993E-09,-0.422845
09:12:49:58:349,0,-0.420869
09:12:49:58:352,-6.99996E-10,-0.418893
09:12:49:58:367,6.99996E-10,-0.416917
09:12:49:58:369,6.99996E-10,-0.414941
09:12:49:58:382,1.399993E-09,-0.412965
09:12:49:58:399,-6.99996E-10,-0.410989
09:12:49:58:402,0,-0.409013
09:12:49:58:415,-6.99996E-10,-0.407037
09:12:49:58:417,1.399993E-09,-0.405061
09:12:49:58:431,0,-0.403085
09:12:49:58:446,6.99996E-10,-0.40111
09:12:49:58:448,0,-0.399134
09:12:49:58:463,0,-0.397158
09:12:49:58:478,6.99996E-10,-0.395182
09:12:49:58:482,-6.99996E-10,-0.393206
09:12:49:58:494,-6.99996E-10,-0.39123
09:12:49:58:499,0,-0.389254
09:12:49:58:510,-6.99996E-10,-0.387278
09:12:49:58:526,1.399993E-09,-0.385302
09:12:49:58:528,0,-0.383326
09:12:49:58:543,0,-0.38135
09:12:49:58:559,6.99996E-10,-0.379374
09:12:49:58:560,0,-0.377399
09:12:49:58:574,6.99996E-10,-0.375423
09:12:49:58:577,0,-0.373447
09:12:49:58:590,-6.99996E-10,-0.371471
09:12:49:58:606,6.99996E-10,-0.369495
09:12:49:58:609,-1.399993E-09,-0.367519
09:12:49:58:622,6.99996E-10,-0.365543
09:12:49:58:638,0,-0.363567
09:12:49:58:640,-6.99996E-10,-0.361591
09:12:49:58:654,0,-0.359615
09:12:49:58:655,-6.99996E-10,-0.357639
09:12:49:58:671,-6.99996E-10,-0.355664
09:12:49:58:686,0,-0.353688
09:12:49:58:688,-6.99996E-10,-0.351712
09:12:49:58:702,1.399993E-09,-0.349736
09:12:49:58:717,-1.399993E-09,-0.34776
09:12:49:58:719,6.99996E-10,-0.345784
09:12:49:58:735,0,-0.343808
09:12:49:58:739,0,-0.341832
09:12:49:58:750,0,-0.339856
09:12:49:58:766,-1.399993E-09,-0.33788
09:12:49:58:771,-6.99996E-10,-0.335904
09:12:49:58:783,0,-0.333929
09:12:49:58:798,0,-0.331953
09:12:49:58:803,6.99996E-10,-0.329977
09:12:49:58:815,-6.99996E-10,-0.328001
09:12:49:58:817,6.99996E-10,-0.326025
09:12:49:58:830,0,-0.324049
09:12:49:58:846,0,-0.322073
09:12:49:58:849,0,-0.320097
09:12:49:58:862,-6.99996E-10,-0.318121
09:12:49:58:877,6.99996E-10,-0.316145
09:12:49:58:881,-6.99996E-10,-0.314169
09:12:49:58:894,-6.99996E-10,-0.312194
09:12:49:58:905,0,-0.310218
09:12:49:58:910,0,-0.308242
09:12:49:58:926,0,-0.306266
09:12:49:58:929,0,-0.30429
09:12:49:58:942,0,-0.302314
09:12:49:58:957,0,-0.300338
09:12:49:58:960,-6.99996E-10,-0.298362
