timestamp,I,V
22:10:21:28:298,1.107395E-06,-0.599886
22:10:21:28:300,9.67395E-07,-0.59791
22:10:21:28:314,8.83396E-07,-0.595934
22:10:21:28:315,8.49796E-07,-0.593959
22:10:21:28:330,8.22496E-07,-0.591983
22:10:21:28:346,8.12696E-07,-0.590007
22:10:21:28:347,8.00796E-07,-0.588031
22:10:21:28:363,7.97996E-07,-0.586055
22:10:21:28:379,7.90996E-07,-0.584079
22:10:21:28:380,7.86796E-07,-0.582103
22:10:21:28:395,7.78396E-07,-0.580127
22:10:21:28:398,7.77696E-07,-0.578151
22:10:21:28:411,7.78396E-07,-0.576175
22:10:21:28:426,7.77696E-07,-0.574199
22:10:21:28:430,7.74196E-07,-0.572223
22:10:21:28:442,7.80496E-07,-0.570248
22:10:21:28:458,7.71396E-07,-0.568272
22:10:21:28:461,7.65796E-07,-0.566296
22:10:21:28:474,7.67196E-07,-0.56432
22:10:21:28:475,7.60196E-07,-0.562344
22:10:21:28:490,7.66496E-07,-0.560368
22:10:21:28:506,7.65096E-07,-0.558392
22:10:21:28:507,7.68596E-07,-0.556416
22:10:21:28:522,7.54596E-07,-0.55444
22:10:21:28:538,7.53896E-07,-0.552464
22:10:21:28:539,7.57396E-07,-0.550488
22:10:21:28:554,7.58096E-07,-0.548513
22:10:21:28:557,7.52496E-07,-0.546537
22:10:21:28:570,7.54596E-07,-0.544561
22:10:21:28:586,7.46896E-07,-0.542585
22:10:21:28:589,7.48296E-07,-0.540609
22:10:21:28:603,7.51096E-07,-0.538633
22:10:21:28:618,7.45496E-07,-0.536657
22:10:21:28:620,7.46196E-07,-0.534681
22:10:21:28:635,7.50396E-07,-0.532705
22:10:21:28:636,7.47596E-07,-0.530729
22:10:21:28:651,7.46196E-07,-0.528753
22:10:21:28:667,7.43396E-07,-0.526778
22:10:21:28:668,7.42696E-07,-0.524802
22:10:21:28:683,7.41296E-07,-0.522826
22:10:21:28:698,7.41996E-07,-0.52085
22:10:21:28:700,7.38496E-07,-0.518874
22:10:21:28:715,7.44796E-07,-0.516898
22:10:21:28:717,7.34996E-07,-0.514922
22:10:21:28:730,7.40596E-07,-0.512946
22:10:21:28:747,7.38496E-07,-0.51097
22:10:21:28:749,7.39196E-07,-0.508994
22:10:21:28:763,7.34296E-07,-0.507018
22:10:21:28:779,7.35696E-07,-0.505042
22:10:21:28:783,7.36396E-07,-0.503067
22:10:21:28:795,7.41996E-07,-0.501091
22:10:21:28:796,7.34296E-07,-0.499115
22:10:21:28:810,7.33596E-07,-0.497139
22:10:21:28:827,7.34996E-07,-0.495163
22:10:21:28:827,7.27996E-07,-0.493187
22:10:21:28:843,7.34996E-07,-0.491211
22:10:21:28:858,7.33596E-07,-0.489235
22:10:21:28:859,7.30796E-07,-0.487259
22:10:21:28:874,7.34296E-07,-0.485283
22:10:21:28:877,7.32196E-07,-0.483307
22:10:21:28:890,7.25196E-07,-0.481332
22:10:21:28:906,7.29396E-07,-0.479356
22:10:21:28:909,7.27996E-07,-0.47738
22:10:21:28:922,7.29396E-07,-0.475404
22:10:21:28:937,7.30796E-07,-0.473428
22:10:21:28:940,7.23796E-07,-0.471452
22:10:21:28:954,7.27996E-07,-0.469476
22:10:21:28:955,7.29396E-07,-0.4675
22:10:21:28:970,7.32196E-07,-0.465524
22:10:21:28:987,7.26596E-07,-0.463548
22:10:21:28:987,7.34996E-07,-0.461572
22:10:21:29:003,7.30796E-07,-0.459597
22:10:21:29:018,7.30096E-07,-0.457621
22:10:21:29:019,7.38496E-07,-0.455645
22:10:21:29:035,7.39896E-07,-0.453669
22:10:21:29:037,7.39896E-07,-0.451693
22:10:21:29:050,7.34996E-07,-0.449717
22:10:21:29:067,7.38496E-07,-0.447741
22:10:21:29:069,7.34996E-07,-0.445765
22:10:21:29:084,7.51096E-07,-0.443789
22:10:21:29:098,7.41296E-07,-0.441813
22:10:21:29:101,7.50396E-07,-0.439837
22:10:21:29:116,7.48996E-07,-0.437861
22:10:21:29:118,7.60196E-07,-0.435886
22:10:21:29:131,7.62296E-07,-0.43391
22:10:21:29:149,7.63696E-07,-0.431934
22:10:21:29:152,7.76296E-07,-0.429958
22:10:21:29:162,7.75596E-07,-0.427982
22:10:21:29:165,7.93796E-07,-0.426006
22:10:21:29:179,7.94496E-07,-0.42403
22:10:21:29:195,7.94496E-07,-0.422054
22:10:21:29:196,8.16196E-07,-0.420078
22:10:21:29:211,8.16196E-07,-0.418102
22:10:21:29:227,8.26696E-07,-0.416126
22:10:21:29:228,8.40696E-07,-0.414151
22:10:21:29:242,8.55396E-07,-0.412175
22:10:21:29:246,8.65896E-07,-0.410199
22:10:21:29:258,8.77096E-07,-0.408223
22:10:21:29:274,8.88296E-07,-0.406247
22:10:21:29:278,8.98096E-07,-0.404271
22:10:21:29:291,9.20495E-07,-0.402295
22:10:21:29:306,9.30995E-07,-0.400319
22:10:21:29:309,9.44995E-07,-0.398343
22:10:21:29:322,9.63895E-07,-0.396367
22:10:21:29:323,9.79995E-07,-0.394391
22:10:21:29:339,1.000295E-06,-0.392416
22:10:21:29:355,1.022695E-06,-0.39044
22:10:21:29:356,1.045095E-06,-0.388464
22:10:21:29:371,1.067495E-06,-0.386488
22:10:21:29:387,1.094795E-06,-0.384512
22:10:21:29:388,1.112295E-06,-0.382536
22:10:21:29:403,1.140994E-06,-0.38056
22:10:21:29:405,1.164094E-06,-0.378584
22:10:21:29:419,1.183694E-06,-0.376608
22:10:21:29:435,1.213094E-06,-0.374632
22:10:21:29:435,1.243194E-06,-0.372656
22:10:21:29:450,1.264194E-06,-0.370681
22:10:21:29:466,1.287294E-06,-0.368705
22:10:21:29:467,1.310394E-06,-0.366729
22:10:21:29:482,1.332094E-06,-0.364753
22:10:21:29:484,1.353094E-06,-0.362777
22:10:21:29:498,1.367794E-06,-0.360801
