2.79998E-07,4.86497E-07,4.96297E-07,5.15897E-07,5.20097E-07
3.64698E-07,4.52897E-07,4.54997E-07,4.73197E-07,4.86497E-07
3.79398E-07,4.26298E-07,4.29798E-07,4.35398E-07,4.46598E-07
3.82898E-07,3.96198E-07,4.10898E-07,4.22798E-07,4.29798E-07
3.77298E-07,3.91998E-07,3.98298E-07,4.06698E-07,4.07398E-07
3.70998E-07,3.78698E-07,3.88498E-07,3.99698E-07,4.02498E-07
3.63298E-07,3.75898E-07,3.81498E-07,3.93398E-07,3.94798E-07
3.56298E-07,3.66798E-07,3.72398E-07,3.82198E-07,3.87098E-07
3.49298E-07,3.61898E-07,3.76598E-07,3.70298E-07,3.87798E-07
3.47198E-07,3.58398E-07,3.68898E-07,3.75898E-07,3.75898E-07
3.47198E-07,3.59798E-07,3.58398E-07,3.68898E-07,3.77998E-07
3.48598E-07,3.52098E-07,3.66098E-07,3.66098E-07,3.73098E-07
3.47898E-07,3.47898E-07,3.56298E-07,3.62598E-07,3.63998E-07
3.45798E-07,3.47198E-07,3.62598E-07,3.56998E-07,3.66798E-07
3.27598E-07,3.37398E-07,3.49298E-07,3.56998E-07,3.64698E-07
3.36698E-07,3.43698E-07,3.49298E-07,3.52798E-07,3.58398E-07
3.34598E-07,3.39498E-07,3.49998E-07,3.50698E-07,3.63998E-07
3.33898E-07,3.31798E-07,3.45098E-07,3.51398E-07,3.56298E-07
3.34598E-07,3.34598E-07,3.40898E-07,3.56298E-07,3.62598E-07
3.31798E-07,3.35298E-07,3.45098E-07,3.49998E-07,3.47198E-07
3.33898E-07,3.38098E-07,3.38098E-07,3.52098E-07,3.58398E-07
3.31798E-07,3.35998E-07,3.43698E-07,3.47198E-07,3.54198E-07
3.28998E-07,3.29698E-07,3.39498E-07,3.43698E-07,3.56998E-07
3.27598E-07,3.29698E-07,3.40198E-07,3.45798E-07,3.48598E-07
3.24798E-07,3.36698E-07,3.46498E-07,3.45098E-07,3.42998E-07
3.26198E-07,3.28298E-07,3.37398E-07,3.42998E-07,3.45798E-07
3.23398E-07,3.30398E-07,3.38098E-07,3.43698E-07,3.47898E-07
3.20598E-07,3.28298E-07,3.35998E-07,3.42998E-07,3.49298E-07
3.22698E-07,3.26198E-07,3.30398E-07,3.39498E-07,3.51398E-07
3.24798E-07,3.28298E-07,3.34598E-07,3.41598E-07,3.49998E-07
3.18498E-07,3.26898E-07,3.35298E-07,3.36698E-07,3.43698E-07
3.20598E-07,3.32498E-07,3.36698E-07,3.45798E-07,3.51398E-07
3.19898E-07,3.24098E-07,3.35298E-07,3.41598E-07,3.46498E-07
3.13598E-07,3.24098E-07,3.28298E-07,3.37398E-07,3.46498E-07
3.17798E-07,3.23398E-07,3.28998E-07,3.35298E-07,3.45798E-07
3.14298E-07,3.17098E-07,3.31098E-07,3.41598E-07,3.38798E-07
3.17798E-07,3.25498E-07,3.35298E-07,3.35298E-07,3.40198E-07
3.13598E-07,3.28298E-07,3.33898E-07,3.38798E-07,3.41598E-07
3.15698E-07,3.24798E-07,3.26898E-07,3.41598E-07,3.40198E-07
3.19198E-07,3.20598E-07,3.29698E-07,3.28298E-07,3.43698E-07
3.14998E-07,3.19898E-07,3.31798E-07,3.30398E-07,3.38798E-07
3.14998E-07,3.20598E-07,3.25498E-07,3.36698E-07,3.40198E-07
