timestamp,I,V
22:09:47:46:853,7.16096E-07,-0.599886
22:09:47:46:856,6.25097E-07,-0.59791
22:09:47:46:870,5.78197E-07,-0.595934
22:09:47:46:870,5.52297E-07,-0.593959
22:09:47:46:885,5.35497E-07,-0.591983
22:09:47:46:901,5.28497E-07,-0.590007
22:09:47:46:903,5.20797E-07,-0.588031
22:09:47:46:917,5.24297E-07,-0.586055
22:09:47:46:933,5.17297E-07,-0.584079
22:09:47:46:934,5.17297E-07,-0.582103
22:09:47:46:949,5.11697E-07,-0.580127
22:09:47:46:951,5.11697E-07,-0.578151
22:09:47:46:965,5.08197E-07,-0.576175
22:09:47:46:982,5.07497E-07,-0.574199
22:09:47:46:983,5.02597E-07,-0.572223
22:09:47:46:997,5.05397E-07,-0.570248
22:09:47:47:014,4.98397E-07,-0.568272
22:09:47:47:016,5.03297E-07,-0.566296
22:09:47:47:032,5.00497E-07,-0.56432
22:09:47:47:033,4.93497E-07,-0.562344
22:09:47:47:046,4.99097E-07,-0.560368
22:09:47:47:060,4.96997E-07,-0.558392
22:09:47:47:062,4.92097E-07,-0.556416
22:09:47:47:077,4.99797E-07,-0.55444
22:09:47:47:092,4.97697E-07,-0.552464
22:09:47:47:094,4.95597E-07,-0.550488
22:09:47:47:109,4.93497E-07,-0.548513
22:09:47:47:112,4.96297E-07,-0.546537
22:09:47:47:125,4.92097E-07,-0.544561
22:09:47:47:142,4.89297E-07,-0.542585
22:09:47:47:145,4.85797E-07,-0.540609
22:09:47:47:157,4.89997E-07,-0.538633
22:09:47:47:159,4.86497E-07,-0.536657
22:09:47:47:173,4.88597E-07,-0.534681
22:09:47:47:193,4.80897E-07,-0.532705
22:09:47:47:202,4.89297E-07,-0.530729
22:09:47:47:205,4.85797E-07,-0.528753
22:09:47:47:226,4.85797E-07,-0.526778
22:09:47:47:233,4.80897E-07,-0.524802
22:09:47:47:236,4.82997E-07,-0.522826
22:09:47:47:237,4.80197E-07,-0.52085
22:09:47:47:253,4.85097E-07,-0.518874
22:09:47:47:269,4.86497E-07,-0.516898
22:09:47:47:270,4.80197E-07,-0.514922
22:09:47:47:285,4.85797E-07,-0.512946
22:09:47:47:302,4.80197E-07,-0.51097
22:09:47:47:302,4.82297E-07,-0.508994
22:09:47:47:318,4.82297E-07,-0.507018
22:09:47:47:319,4.77397E-07,-0.505042
22:09:47:47:333,4.77397E-07,-0.503067
22:09:47:47:350,4.73197E-07,-0.501091
22:09:47:47:352,4.79497E-07,-0.499115
22:09:47:47:367,4.78797E-07,-0.497139
22:09:47:47:382,4.77397E-07,-0.495163
22:09:47:47:384,4.78797E-07,-0.493187
22:09:47:47:398,4.79497E-07,-0.491211
22:09:47:47:401,4.75297E-07,-0.489235
22:09:47:47:413,4.71097E-07,-0.487259
22:09:47:47:430,4.72497E-07,-0.485283
22:09:47:47:432,4.76697E-07,-0.483307
22:09:47:47:445,4.73897E-07,-0.481332
22:09:47:47:462,4.69697E-07,-0.479356
22:09:47:47:464,4.73897E-07,-0.47738
22:09:47:47:478,4.75997E-07,-0.475404
22:09:47:47:479,4.77397E-07,-0.473428
22:09:47:47:494,4.67597E-07,-0.471452
22:09:47:47:509,4.73197E-07,-0.469476
22:09:47:47:510,4.70397E-07,-0.4675
22:09:47:47:525,4.73197E-07,-0.465524
22:09:47:47:541,4.68997E-07,-0.463548
22:09:47:47:542,4.73197E-07,-0.461572
22:09:47:47:561,4.73197E-07,-0.459597
22:09:47:47:569,4.75297E-07,-0.457621
22:09:47:47:573,4.76697E-07,-0.455645
22:09:47:47:589,4.73197E-07,-0.453669
22:09:47:47:591,4.74597E-07,-0.451693
22:09:47:47:605,4.73897E-07,-0.449717
22:09:47:47:621,4.75997E-07,-0.447741
22:09:47:47:622,4.79497E-07,-0.445765
22:09:47:47:637,4.75297E-07,-0.443789
22:09:47:47:639,4.73197E-07,-0.441813
22:09:47:47:653,4.82997E-07,-0.439837
22:09:47:47:673,4.76697E-07,-0.437861
22:09:47:47:677,4.78797E-07,-0.435886
22:09:47:47:686,4.82997E-07,-0.43391
22:09:47:47:687,4.88597E-07,-0.431934
22:09:47:47:701,4.85097E-07,-0.429958
22:09:47:47:718,4.85797E-07,-0.427982
22:09:47:47:720,4.88597E-07,-0.426006
22:09:47:47:733,4.92797E-07,-0.42403
22:09:47:47:749,4.92097E-07,-0.422054
22:09:47:47:751,4.98397E-07,-0.420078
22:09:47:47:769,4.95597E-07,-0.418102
22:09:47:47:770,5.04697E-07,-0.416126
22:09:47:47:782,5.03297E-07,-0.414151
22:09:47:47:797,5.04697E-07,-0.412175
22:09:47:47:798,5.17997E-07,-0.410199
