timestamp,I,V
22:10:19:52:011,1.069595E-06,-0.599886
22:10:19:52:013,9.33095E-07,-0.59791
22:10:19:52:027,8.67996E-07,-0.595934
22:10:19:52:042,8.26696E-07,-0.593959
22:10:19:52:046,8.08496E-07,-0.591983
22:10:19:52:059,8.04296E-07,-0.590007
22:10:19:52:061,7.89596E-07,-0.588031
22:10:19:52:075,7.85396E-07,-0.586055
22:10:19:52:091,7.74896E-07,-0.584079
22:10:19:52:093,7.72096E-07,-0.582103
22:10:19:52:107,7.67896E-07,-0.580127
22:10:19:52:110,7.62296E-07,-0.578151
22:10:19:52:124,7.62996E-07,-0.576175
22:10:19:52:140,7.62996E-07,-0.574199
22:10:19:52:144,7.58796E-07,-0.572223
22:10:19:52:155,7.53896E-07,-0.570248
22:10:19:52:171,7.53896E-07,-0.568272
22:10:19:52:180,7.51796E-07,-0.566296
22:10:19:52:187,7.52496E-07,-0.56432
22:10:19:52:189,7.51796E-07,-0.562344
22:10:19:52:203,7.50396E-07,-0.560368
22:10:19:52:220,7.41996E-07,-0.558392
22:10:19:52:222,7.47596E-07,-0.556416
22:10:19:52:236,7.48996E-07,-0.55444
22:10:19:52:252,7.44096E-07,-0.552464
22:10:19:52:254,7.41996E-07,-0.550488
22:10:19:52:267,7.41996E-07,-0.548513
22:10:19:52:268,7.32896E-07,-0.546537
22:10:19:52:282,7.37796E-07,-0.544561
22:10:19:52:299,7.29396E-07,-0.542585
22:10:19:52:300,7.37796E-07,-0.540609
22:10:19:52:314,7.34996E-07,-0.538633
22:10:19:52:330,7.28696E-07,-0.536657
22:10:19:52:333,7.27996E-07,-0.534681
22:10:19:52:346,7.23796E-07,-0.532705
22:10:19:52:348,7.26596E-07,-0.530729
22:10:19:52:363,7.35696E-07,-0.528753
22:10:19:52:378,7.25896E-07,-0.526778
22:10:19:52:380,7.25196E-07,-0.524802
22:10:19:52:395,7.29396E-07,-0.522826
22:10:19:52:411,7.20296E-07,-0.52085
22:10:19:52:413,7.25196E-07,-0.518874
22:10:19:52:427,7.21696E-07,-0.516898
22:10:19:52:432,7.18196E-07,-0.514922
22:10:19:52:443,7.18196E-07,-0.512946
22:10:19:52:460,7.18896E-07,-0.51097
22:10:19:52:463,7.16796E-07,-0.508994
22:10:19:52:475,7.17496E-07,-0.507018
22:10:19:52:491,7.17496E-07,-0.505042
22:10:19:52:495,7.20996E-07,-0.503067
22:10:19:52:507,7.14696E-07,-0.501091
22:10:19:52:510,7.19596E-07,-0.499115
22:10:19:52:523,7.16096E-07,-0.497139
