timestamp,I,V
22:10:25:59:282,8.77796E-07,-0.599886
22:10:25:59:297,7.48296E-07,-0.59791
22:10:25:59:313,6.73397E-07,-0.595934
22:10:25:59:316,6.41197E-07,-0.593959
22:10:25:59:330,6.18097E-07,-0.591983
22:10:25:59:331,5.97797E-07,-0.590007
22:10:25:59:346,5.89397E-07,-0.588031
22:10:25:59:362,5.88697E-07,-0.586055
22:10:25:59:364,5.83097E-07,-0.584079
22:10:25:59:379,5.78197E-07,-0.582103
22:10:25:59:394,5.76097E-07,-0.580127
22:10:25:59:395,5.75397E-07,-0.578151
22:10:25:59:410,5.72597E-07,-0.576175
22:10:25:59:413,5.66997E-07,-0.574199
22:10:25:59:426,5.59997E-07,-0.572223
22:10:25:59:441,5.56497E-07,-0.570248
22:10:25:59:445,5.65597E-07,-0.568272
22:10:25:59:458,5.57197E-07,-0.566296
22:10:25:59:473,5.58597E-07,-0.56432
22:10:25:59:476,5.65597E-07,-0.562344
22:10:25:59:490,5.55797E-07,-0.560368
22:10:25:59:491,5.55097E-07,-0.558392
22:10:25:59:506,5.59997E-07,-0.556416
22:10:25:59:521,5.51597E-07,-0.55444
22:10:25:59:523,5.52297E-07,-0.552464
22:10:25:59:538,5.54397E-07,-0.550488
22:10:25:59:554,5.46697E-07,-0.548513
22:10:25:59:554,5.47397E-07,-0.546537
22:10:25:59:570,5.45997E-07,-0.544561
22:10:25:59:572,5.54397E-07,-0.542585
22:10:25:59:586,5.51597E-07,-0.540609
22:10:25:59:602,5.51597E-07,-0.538633
22:10:25:59:605,5.50897E-07,-0.536657
22:10:25:59:618,5.48797E-07,-0.534681
22:10:25:59:634,5.50897E-07,-0.532705
22:10:25:59:636,5.46697E-07,-0.530729
22:10:25:59:651,5.47397E-07,-0.528753
22:10:25:59:651,5.50197E-07,-0.526778
22:10:25:59:665,5.42497E-07,-0.524802
22:10:25:59:682,5.38997E-07,-0.522826
22:10:25:59:683,5.44597E-07,-0.52085
22:10:25:59:698,5.45997E-07,-0.518874
22:10:25:59:713,5.43897E-07,-0.516898
22:10:25:59:714,5.41797E-07,-0.514922
22:10:25:59:730,5.41797E-07,-0.512946
