timestamp,I,V
22:10:21:49:941,1.126995E-06,-0.599886
22:10:21:49:957,9.66695E-07,-0.59791
22:10:21:49:958,8.98796E-07,-0.595934
22:10:21:49:973,8.57496E-07,-0.593959
22:10:21:49:975,8.33696E-07,-0.591983
22:10:21:49:989,8.11996E-07,-0.590007
22:10:21:50:005,8.07796E-07,-0.588031
22:10:21:50:008,8.06396E-07,-0.586055
22:10:21:50:022,8.00796E-07,-0.584079
22:10:21:50:037,7.86096E-07,-0.582103
22:10:21:50:039,7.87496E-07,-0.580127
22:10:21:50:054,7.86096E-07,-0.578151
22:10:21:50:054,7.86096E-07,-0.576175
22:10:21:50:070,7.81196E-07,-0.574199
22:10:21:50:086,7.74896E-07,-0.572223
22:10:21:50:086,7.76296E-07,-0.570248
22:10:21:50:102,7.76996E-07,-0.568272
22:10:21:50:104,7.74196E-07,-0.566296
22:10:21:50:118,7.77696E-07,-0.56432
22:10:21:50:134,7.66496E-07,-0.562344
22:10:21:50:137,7.68596E-07,-0.560368
22:10:21:50:150,7.69996E-07,-0.558392
22:10:21:50:167,7.67196E-07,-0.556416
22:10:21:50:170,7.68596E-07,-0.55444
22:10:21:50:182,7.60196E-07,-0.552464
22:10:21:50:183,7.62996E-07,-0.550488
22:10:21:50:198,7.58796E-07,-0.548513
22:10:21:50:214,7.55996E-07,-0.546537
22:10:21:50:215,7.62296E-07,-0.544561
22:10:21:50:230,7.57396E-07,-0.542585
22:10:21:50:245,7.53896E-07,-0.540609
22:10:21:50:247,7.55296E-07,-0.538633
22:10:21:50:262,7.58096E-07,-0.536657
22:10:21:50:265,7.53196E-07,-0.534681
22:10:21:50:277,7.53196E-07,-0.532705
22:10:21:50:293,7.53196E-07,-0.530729
22:10:21:50:296,7.49696E-07,-0.528753
22:10:21:50:309,7.46896E-07,-0.526778
22:10:21:50:325,7.50396E-07,-0.524802
22:10:21:50:327,7.46196E-07,-0.522826
22:10:21:50:341,7.45496E-07,-0.52085
22:10:21:50:342,7.48296E-07,-0.518874
22:10:21:50:356,7.48296E-07,-0.516898
22:10:21:50:373,7.46896E-07,-0.514922
22:10:21:50:375,7.46896E-07,-0.512946
22:10:21:50:389,7.44096E-07,-0.51097
22:10:21:50:406,7.44796E-07,-0.508994
22:10:21:50:406,7.46896E-07,-0.507018
22:10:21:50:421,7.47596E-07,-0.505042
22:10:21:50:423,7.39196E-07,-0.503067
22:10:21:50:438,7.37096E-07,-0.501091
22:10:21:50:454,7.48296E-07,-0.499115
22:10:21:50:456,7.37096E-07,-0.497139
22:10:21:50:470,7.44096E-07,-0.495163
22:10:21:50:486,7.38496E-07,-0.493187
22:10:21:50:488,7.36396E-07,-0.491211
22:10:21:50:502,7.34996E-07,-0.489235
22:10:21:50:503,7.39196E-07,-0.487259
22:10:21:50:518,7.49696E-07,-0.485283
22:10:21:50:534,7.42696E-07,-0.483307
22:10:21:50:535,7.35696E-07,-0.481332
22:10:21:50:549,7.42696E-07,-0.479356
22:10:21:50:565,7.36396E-07,-0.47738
22:10:21:50:566,7.41996E-07,-0.475404
22:10:21:50:583,7.36396E-07,-0.473428
22:10:21:50:585,7.39196E-07,-0.471452
22:10:21:50:598,7.36396E-07,-0.469476
22:10:21:50:614,7.34996E-07,-0.4675
22:10:21:50:617,7.40596E-07,-0.465524
22:10:21:50:629,7.30796E-07,-0.463548
22:10:21:50:645,7.42696E-07,-0.461572
22:10:21:50:649,7.39196E-07,-0.459597
22:10:21:50:662,7.37796E-07,-0.457621
22:10:21:50:663,7.39896E-07,-0.455645
22:10:21:50:678,7.39196E-07,-0.453669
22:10:21:50:694,7.40596E-07,-0.451693
22:10:21:50:695,7.43396E-07,-0.449717
22:10:21:50:710,7.51096E-07,-0.447741
22:10:21:50:726,7.51796E-07,-0.445765
22:10:21:50:727,7.47596E-07,-0.443789
22:10:21:50:742,7.49696E-07,-0.441813
22:10:21:50:744,7.57396E-07,-0.439837
22:10:21:50:758,7.62996E-07,-0.437861
22:10:21:50:774,7.57396E-07,-0.435886
22:10:21:50:776,7.68596E-07,-0.43391
22:10:21:50:790,7.74896E-07,-0.431934
22:10:21:50:806,7.80496E-07,-0.429958
22:10:21:50:808,7.87496E-07,-0.427982
22:10:21:50:821,7.93796E-07,-0.426006
22:10:21:50:822,7.98696E-07,-0.42403
22:10:21:50:838,8.12696E-07,-0.422054
22:10:21:50:853,8.13396E-07,-0.420078
22:10:21:50:854,8.22496E-07,-0.418102
22:10:21:50:870,8.30896E-07,-0.416126
22:10:21:50:885,8.45596E-07,-0.414151
22:10:21:50:886,8.59596E-07,-0.412175
22:10:21:50:901,8.71496E-07,-0.410199
22:10:21:50:903,8.79196E-07,-0.408223
22:10:21:50:917,8.86196E-07,-0.406247
22:10:21:50:933,9.06496E-07,-0.404271
22:10:21:50:935,9.22595E-07,-0.402295
22:10:21:50:949,9.33095E-07,-0.400319
22:10:21:50:965,9.55495E-07,-0.398343
22:10:21:50:969,9.72295E-07,-0.396367
22:10:21:50:982,9.80695E-07,-0.394391
22:10:21:50:983,1.009395E-06,-0.392416
22:10:21:50:998,1.027595E-06,-0.39044
22:10:21:51:014,1.044395E-06,-0.388464
22:10:21:51:015,1.073095E-06,-0.386488
22:10:21:51:029,1.093395E-06,-0.384512
22:10:21:51:045,1.117195E-06,-0.382536
22:10:21:51:046,1.139594E-06,-0.38056
22:10:21:51:062,1.166894E-06,-0.378584
22:10:21:51:065,1.190694E-06,-0.376608
22:10:21:51:078,1.214494E-06,-0.374632
22:10:21:51:094,1.242494E-06,-0.372656
22:10:21:51:096,1.264194E-06,-0.370681
22:10:21:51:109,1.299194E-06,-0.368705
22:10:21:51:110,1.319494E-06,-0.366729
22:10:21:51:125,1.331394E-06,-0.364753
22:10:21:51:141,1.350294E-06,-0.362777
22:10:21:51:142,1.368493E-06,-0.360801
22:10:21:51:157,1.388793E-06,-0.358825
22:10:21:51:173,1.399293E-06,-0.356849
22:10:21:51:174,1.406293E-06,-0.354873
22:10:21:51:189,1.409793E-06,-0.352897
22:10:21:51:191,1.418893E-06,-0.350921
22:10:21:51:205,1.420293E-06,-0.348945
22:10:21:51:222,1.420993E-06,-0.34697
22:10:21:51:224,1.411193E-06,-0.344994
22:10:21:51:238,1.402793E-06,-0.343018
22:10:21:51:254,1.392293E-06,-0.341042
22:10:21:51:256,1.381093E-06,-0.339066
22:10:21:51:270,1.364294E-06,-0.33709
22:10:21:51:271,1.343294E-06,-0.335114
22:10:21:51:286,1.321594E-06,-0.333138
22:10:21:51:302,1.313894E-06,-0.331162
22:10:21:51:303,1.290094E-06,-0.329186
22:10:21:51:318,1.265594E-06,-0.32721
22:10:21:51:334,1.245994E-06,-0.325235
22:10:21:51:335,1.218694E-06,-0.323259
22:10:21:51:351,1.201194E-06,-0.321283
22:10:21:51:353,1.170394E-06,-0.319307
22:10:21:51:366,1.154994E-06,-0.317331
22:10:21:51:382,1.126995E-06,-0.315355
22:10:21:51:385,1.098295E-06,-0.313379
22:10:21:51:398,1.075895E-06,-0.311403
22:10:21:51:414,1.054895E-06,-0.309427
22:10:21:51:423,1.032495E-06,-0.307451
22:10:21:51:430,1.010095E-06,-0.305475
22:10:21:51:433,9.87695E-07,-0.3035
22:10:21:51:446,9.66695E-07,-0.301524
22:10:21:51:462,9.47795E-07,-0.299548
22:10:21:51:464,9.30995E-07,-0.297572
