timestamp,I,V
22:10:19:08:162,1.052095E-06,-0.599886
22:10:19:08:164,9.19095E-07,-0.59791
22:10:19:08:178,8.49796E-07,-0.595934
22:10:19:08:180,8.10596E-07,-0.593959
22:10:19:08:195,8.00096E-07,-0.591983
22:10:19:08:210,7.82596E-07,-0.590007
22:10:19:08:212,7.74196E-07,-0.588031
22:10:19:08:226,7.62296E-07,-0.586055
22:10:19:08:242,7.64396E-07,-0.584079
22:10:19:08:244,7.55996E-07,-0.582103
22:10:19:08:258,7.50396E-07,-0.580127
22:10:19:08:261,7.47596E-07,-0.578151
22:10:19:08:274,7.46196E-07,-0.576175
22:10:19:08:290,7.45496E-07,-0.574199
22:10:19:08:293,7.41296E-07,-0.572223
22:10:19:08:306,7.39196E-07,-0.570248
22:10:19:08:322,7.38496E-07,-0.568272
22:10:19:08:324,7.39896E-07,-0.566296
22:10:19:08:338,7.32896E-07,-0.56432
22:10:19:08:339,7.34996E-07,-0.562344
22:10:19:08:354,7.31496E-07,-0.560368
22:10:19:08:369,7.28696E-07,-0.558392
22:10:19:08:370,7.32896E-07,-0.556416
22:10:19:08:386,7.32896E-07,-0.55444
22:10:19:08:402,7.30796E-07,-0.552464
22:10:19:08:403,7.30796E-07,-0.550488
22:10:19:08:418,7.24496E-07,-0.548513
22:10:19:08:420,7.29396E-07,-0.546537
22:10:19:08:433,7.21696E-07,-0.544561
22:10:19:08:449,7.25196E-07,-0.542585
22:10:19:08:452,7.23096E-07,-0.540609
22:10:19:08:465,7.19596E-07,-0.538633
22:10:19:08:482,7.20296E-07,-0.536657
22:10:19:08:484,7.18196E-07,-0.534681
22:10:19:08:498,7.18196E-07,-0.532705
22:10:19:08:499,7.14696E-07,-0.530729
22:10:19:08:514,7.15396E-07,-0.528753
22:10:19:08:530,7.17496E-07,-0.526778
22:10:19:08:531,7.18896E-07,-0.524802
22:10:19:08:547,7.17496E-07,-0.522826
22:10:19:08:562,7.15396E-07,-0.52085
22:10:19:08:564,7.13996E-07,-0.518874
22:10:19:08:578,7.11196E-07,-0.516898
22:10:19:08:582,7.13996E-07,-0.514922
22:10:19:08:594,7.10496E-07,-0.512946
22:10:19:08:610,7.03496E-07,-0.51097
22:10:19:08:614,7.03496E-07,-0.508994
22:10:19:08:626,7.08396E-07,-0.507018
22:10:19:08:641,7.09096E-07,-0.505042
22:10:19:08:646,7.09796E-07,-0.503067
22:10:19:08:658,7.03496E-07,-0.501091
22:10:19:08:660,7.06296E-07,-0.499115
22:10:19:08:674,7.02096E-07,-0.497139
22:10:19:08:690,6.98596E-07,-0.495163
22:10:19:08:693,7.00696E-07,-0.493187
22:10:19:08:707,7.05596E-07,-0.491211
22:10:19:08:722,6.98596E-07,-0.489235
22:10:19:08:725,7.02096E-07,-0.487259
22:10:19:08:738,7.03496E-07,-0.485283
22:10:19:08:739,7.04196E-07,-0.483307
22:10:19:08:754,6.94396E-07,-0.481332
22:10:19:08:770,6.97196E-07,-0.479356
22:10:19:08:771,6.95796E-07,-0.47738
22:10:19:08:786,7.04196E-07,-0.475404
22:10:19:08:801,6.98596E-07,-0.473428
22:10:19:08:802,7.02796E-07,-0.471452
22:10:19:08:817,7.03496E-07,-0.469476
22:10:19:08:820,6.97196E-07,-0.4675
22:10:19:08:834,6.99996E-07,-0.465524
22:10:19:08:850,6.98596E-07,-0.463548
22:10:19:08:853,7.03496E-07,-0.461572
22:10:19:08:865,7.02796E-07,-0.459597
22:10:19:08:867,7.04896E-07,-0.457621
22:10:19:08:882,6.94396E-07,-0.455645
22:10:19:08:898,7.00696E-07,-0.453669
22:10:19:08:899,7.04196E-07,-0.451693
22:10:19:08:914,7.08396E-07,-0.449717
22:10:19:08:931,7.12596E-07,-0.447741
22:10:19:08:933,7.13296E-07,-0.445765
22:10:19:08:947,7.13996E-07,-0.443789
22:10:19:08:949,7.18896E-07,-0.441813
22:10:19:08:963,7.21696E-07,-0.439837
22:10:19:08:979,7.24496E-07,-0.437861
22:10:19:08:982,7.29396E-07,-0.435886
22:10:19:08:995,7.28696E-07,-0.43391
22:10:19:09:011,7.40596E-07,-0.431934
22:10:19:09:014,7.39196E-07,-0.429958
22:10:19:09:027,7.53196E-07,-0.427982
22:10:19:09:029,7.58796E-07,-0.426006
22:10:19:09:042,7.66496E-07,-0.42403
22:10:19:09:058,7.74196E-07,-0.422054
22:10:19:09:063,7.79096E-07,-0.420078
22:10:19:09:075,7.90996E-07,-0.418102
22:10:19:09:091,7.93796E-07,-0.416126
22:10:19:09:094,8.06396E-07,-0.414151
22:10:19:09:106,8.16896E-07,-0.412175
22:10:19:09:106,8.32296E-07,-0.410199
22:10:19:09:122,8.44896E-07,-0.408223
22:10:19:09:138,8.57496E-07,-0.406247
22:10:19:09:139,8.69396E-07,-0.404271
22:10:19:09:154,8.86896E-07,-0.402295
22:10:19:09:170,9.00196E-07,-0.400319
22:10:19:09:172,9.23295E-07,-0.398343
22:10:19:09:186,9.29595E-07,-0.396367
22:10:19:09:188,9.49895E-07,-0.394391
22:10:19:09:204,9.72295E-07,-0.392416
22:10:19:09:218,9.84195E-07,-0.39044
22:10:19:09:219,1.007995E-06,-0.388464
22:10:19:09:234,1.031095E-06,-0.386488
22:10:19:09:250,1.045795E-06,-0.384512
22:10:19:09:251,1.070995E-06,-0.382536
22:10:19:09:267,1.094795E-06,-0.38056
22:10:19:09:269,1.115095E-06,-0.378584
22:10:19:09:282,1.140294E-06,-0.376608
22:10:19:09:299,1.168294E-06,-0.374632
22:10:19:09:302,1.184394E-06,-0.372656
22:10:19:09:314,1.211694E-06,-0.370681
22:10:19:09:331,1.225694E-06,-0.368705
22:10:19:09:335,1.245994E-06,-0.366729
22:10:19:09:347,1.264894E-06,-0.364753
22:10:19:09:349,1.276094E-06,-0.362777
22:10:19:09:362,1.291494E-06,-0.360801
22:10:19:09:378,1.301294E-06,-0.358825
22:10:19:09:380,1.311794E-06,-0.356849
22:10:19:09:395,1.320194E-06,-0.354873
22:10:19:09:411,1.313194E-06,-0.352897
22:10:19:09:413,1.315994E-06,-0.350921
22:10:19:09:427,1.313894E-06,-0.348945
22:10:19:09:431,1.310394E-06,-0.34697
22:10:19:09:443,1.307594E-06,-0.344994
22:10:19:09:458,1.289394E-06,-0.343018
22:10:19:09:462,1.281694E-06,-0.341042
22:10:19:09:474,1.274694E-06,-0.339066
22:10:19:09:490,1.248794E-06,-0.33709
22:10:19:09:492,1.234094E-06,-0.335114
22:10:19:09:506,1.217994E-06,-0.333138
22:10:19:09:507,1.200494E-06,-0.331162
22:10:19:09:522,1.175994E-06,-0.329186
22:10:19:09:538,1.158494E-06,-0.32721
22:10:19:09:539,1.140295E-06,-0.325235
22:10:19:09:554,1.117195E-06,-0.323259
22:10:19:09:569,1.092695E-06,-0.321283
22:10:19:09:571,1.065395E-06,-0.319307
22:10:19:09:585,1.044395E-06,-0.317331
22:10:19:09:589,1.024095E-06,-0.315355
22:10:19:09:602,1.005895E-06,-0.313379
22:10:19:09:618,9.83495E-07,-0.311403
22:10:19:09:621,9.65295E-07,-0.309427
22:10:19:09:634,9.35895E-07,-0.307451
22:10:19:09:650,9.25395E-07,-0.305475
22:10:19:09:653,8.98796E-07,-0.3035
22:10:19:09:666,8.80596E-07,-0.301524
22:10:19:09:668,8.63796E-07,-0.299548
22:10:19:09:683,8.55396E-07,-0.297572
22:10:19:09:698,8.33696E-07,-0.295596
22:10:19:09:700,8.19696E-07,-0.29362
22:10:19:09:715,8.07096E-07,-0.291644
22:10:19:09:730,7.96596E-07,-0.289668
22:10:19:09:732,7.84696E-07,-0.287692
22:10:19:09:747,7.67896E-07,-0.285716
22:10:19:09:749,7.56696E-07,-0.28374
22:10:19:09:762,7.52496E-07,-0.281765
22:10:19:09:779,7.46896E-07,-0.279789
22:10:19:09:784,7.30796E-07,-0.277813
22:10:19:09:795,7.22396E-07,-0.275837
22:10:19:09:810,7.18196E-07,-0.273861
22:10:19:09:816,7.16096E-07,-0.271885
22:10:19:09:826,7.06296E-07,-0.269909
22:10:19:09:828,7.00696E-07,-0.267933
22:10:19:09:842,6.92996E-07,-0.265957
22:10:19:09:858,6.90196E-07,-0.263981
22:10:19:09:861,6.87396E-07,-0.262005
22:10:19:09:874,6.78297E-07,-0.260029
22:10:19:09:885,6.81796E-07,-0.258054
22:10:19:09:889,6.75497E-07,-0.256078
22:10:19:09:906,6.78297E-07,-0.254102
22:10:19:09:908,6.71297E-07,-0.252126
22:10:19:09:922,6.68497E-07,-0.25015
22:10:19:09:937,6.62197E-07,-0.248174
22:10:19:09:940,6.59397E-07,-0.246198
22:10:19:09:954,6.55897E-07,-0.244222
22:10:19:09:956,6.67097E-07,-0.242246
22:10:19:09:970,6.57997E-07,-0.24027
22:10:19:09:986,6.52397E-07,-0.238294
22:10:19:09:989,6.57997E-07,-0.236319
22:10:19:10:002,6.52397E-07,-0.234343
22:10:19:10:018,6.49597E-07,-0.232367
22:10:19:10:021,6.53797E-07,-0.230391
22:10:19:10:034,6.47497E-07,-0.228415
22:10:19:10:036,6.36997E-07,-0.226439
22:10:19:10:050,6.47497E-07,-0.224463
22:10:19:10:066,6.51697E-07,-0.222487
22:10:19:10:068,6.37697E-07,-0.220511
22:10:19:10:082,6.48197E-07,-0.218535
22:10:19:10:099,6.46097E-07,-0.216559
22:10:19:10:102,6.41197E-07,-0.214583
22:10:19:10:115,6.38397E-07,-0.212608
22:10:19:10:117,6.43997E-07,-0.210632
22:10:19:10:131,6.39797E-07,-0.208656
22:10:19:10:147,6.38397E-07,-0.20668
22:10:19:10:150,6.39097E-07,-0.204704
22:10:19:10:163,6.36297E-07,-0.202728
22:10:19:10:179,6.40497E-07,-0.200752
22:10:19:10:185,6.37697E-07,-0.198776
22:10:19:10:197,6.43297E-07,-0.1968
22:10:19:10:208,6.36297E-07,-0.194824
22:10:19:10:214,6.36997E-07,-0.192848
22:10:19:10:226,6.39097E-07,-0.190873
22:10:19:10:229,6.37697E-07,-0.188897
22:10:19:10:243,6.38397E-07,-0.186921
22:10:19:10:258,6.39097E-07,-0.184945
22:10:19:10:261,6.36997E-07,-0.182969
22:10:19:10:274,6.38397E-07,-0.180993
22:10:19:10:276,6.39097E-07,-0.179017
22:10:19:10:290,6.36297E-07,-0.177041
22:10:19:10:306,6.36297E-07,-0.175065
22:10:19:10:308,6.42597E-07,-0.173089
22:10:19:10:322,6.41897E-07,-0.171113
22:10:19:10:338,6.38397E-07,-0.169138
22:10:19:10:341,6.36997E-07,-0.167162
22:10:19:10:354,6.36997E-07,-0.165186
22:10:19:10:356,6.34897E-07,-0.16321
22:10:19:10:370,6.39097E-07,-0.161234
22:10:19:10:386,6.38397E-07,-0.159258
22:10:19:10:388,6.45397E-07,-0.157282
22:10:19:10:402,6.47497E-07,-0.155306
22:10:19:10:418,6.37697E-07,-0.15333
22:10:19:10:420,6.34897E-07,-0.151354
22:10:19:10:435,6.42597E-07,-0.149378
22:10:19:10:437,6.34197E-07,-0.147402
22:10:19:10:450,6.32097E-07,-0.145427
22:10:19:10:466,6.38397E-07,-0.143451
22:10:19:10:470,6.31397E-07,-0.141475
