timestamp,I,V
22:10:25:43:830,8.53296E-07,-0.599886
22:10:25:43:832,7.36396E-07,-0.59791
22:10:25:43:846,6.64997E-07,-0.595934
22:10:25:43:862,6.25097E-07,-0.593959
22:10:25:43:864,6.06897E-07,-0.591983
22:10:25:43:878,5.95697E-07,-0.590007
22:10:25:43:880,5.87997E-07,-0.588031
22:10:25:43:893,5.73297E-07,-0.586055
22:10:25:43:909,5.71897E-07,-0.584079
22:10:25:43:910,5.71197E-07,-0.582103
22:10:25:43:925,5.69097E-07,-0.580127
22:10:25:43:941,5.60697E-07,-0.578151
22:10:25:43:942,5.59297E-07,-0.576175
22:10:25:43:957,5.59297E-07,-0.574199
22:10:25:43:960,5.56497E-07,-0.572223
22:10:25:43:973,5.55097E-07,-0.570248
22:10:25:43:989,5.53697E-07,-0.568272
22:10:25:43:991,5.48097E-07,-0.566296
22:10:25:44:005,5.52297E-07,-0.56432
22:10:25:44:021,5.50197E-07,-0.562344
22:10:25:44:023,5.39697E-07,-0.560368
22:10:25:44:037,5.45297E-07,-0.558392
22:10:25:44:038,5.49497E-07,-0.556416
22:10:25:44:053,5.44597E-07,-0.55444
22:10:25:44:069,5.46697E-07,-0.552464
22:10:25:44:070,5.37597E-07,-0.550488
22:10:25:44:085,5.43897E-07,-0.548513
22:10:25:44:101,5.36197E-07,-0.546537
22:10:25:44:103,5.35497E-07,-0.544561
22:10:25:44:118,5.38997E-07,-0.542585
22:10:25:44:120,5.41797E-07,-0.540609
22:10:25:44:133,5.38297E-07,-0.538633
22:10:25:44:150,5.40397E-07,-0.536657
22:10:25:44:151,5.28497E-07,-0.534681
22:10:25:44:165,5.38297E-07,-0.532705
22:10:25:44:181,5.36897E-07,-0.530729
22:10:25:44:185,5.41097E-07,-0.528753
22:10:25:44:198,5.31297E-07,-0.526778
22:10:25:44:199,5.36197E-07,-0.524802
22:10:25:44:214,5.30597E-07,-0.522826
22:10:25:44:230,5.36197E-07,-0.52085
22:10:25:44:231,5.38997E-07,-0.518874
22:10:25:44:246,5.27797E-07,-0.516898
22:10:25:44:261,5.31297E-07,-0.514922
22:10:25:44:262,5.37597E-07,-0.512946
22:10:25:44:277,5.34097E-07,-0.51097
22:10:25:44:280,5.27097E-07,-0.508994
22:10:25:44:293,5.31997E-07,-0.507018
22:10:25:44:308,5.31997E-07,-0.505042
22:10:25:44:311,5.26397E-07,-0.503067
22:10:25:44:325,5.34797E-07,-0.501091
22:10:25:44:340,5.31297E-07,-0.499115
22:10:25:44:343,5.29197E-07,-0.497139
22:10:25:44:358,5.30597E-07,-0.495163
22:10:25:44:359,5.32697E-07,-0.493187
22:10:25:44:374,5.31997E-07,-0.491211
22:10:25:44:389,5.32697E-07,-0.489235
22:10:25:44:391,5.27797E-07,-0.487259
22:10:25:44:405,5.29197E-07,-0.485283
22:10:25:44:420,5.28497E-07,-0.483307
22:10:25:44:422,5.31997E-07,-0.481332
22:10:25:44:436,5.26397E-07,-0.479356
22:10:25:44:437,5.27097E-07,-0.47738
22:10:25:44:452,5.30597E-07,-0.475404
22:10:25:44:469,5.24297E-07,-0.473428
22:10:25:44:470,5.35497E-07,-0.471452
22:10:25:44:485,5.23597E-07,-0.469476
22:10:25:44:487,5.25697E-07,-0.4675
22:10:25:44:501,5.22897E-07,-0.465524
22:10:25:44:517,5.34097E-07,-0.463548
22:10:25:44:519,5.30597E-07,-0.461572
22:10:25:44:533,5.39697E-07,-0.459597
22:10:25:44:550,5.38997E-07,-0.457621
22:10:25:44:552,5.45997E-07,-0.455645
22:10:25:44:565,5.41797E-07,-0.453669
22:10:25:44:566,5.50197E-07,-0.451693
22:10:25:44:582,5.49497E-07,-0.449717
22:10:25:44:598,5.49497E-07,-0.447741
22:10:25:44:599,5.61397E-07,-0.445765
22:10:25:44:613,5.53697E-07,-0.443789
22:10:25:44:630,5.59297E-07,-0.441813
22:10:25:44:631,5.66297E-07,-0.439837
22:10:25:44:646,5.75397E-07,-0.437861
22:10:25:44:648,5.81697E-07,-0.435886
22:10:25:44:662,5.92897E-07,-0.43391
22:10:25:44:678,5.89397E-07,-0.431934
22:10:25:44:682,5.99897E-07,-0.429958
22:10:25:44:694,6.13897E-07,-0.427982
22:10:25:44:710,6.20897E-07,-0.426006
22:10:25:44:712,6.28597E-07,-0.42403
22:10:25:44:726,6.41197E-07,-0.422054
22:10:25:44:727,6.42597E-07,-0.420078
22:10:25:44:742,6.55197E-07,-0.418102
22:10:25:44:757,6.74797E-07,-0.416126
22:10:25:44:758,6.85296E-07,-0.414151
22:10:25:44:773,6.94396E-07,-0.412175
22:10:25:44:789,7.10496E-07,-0.410199
22:10:25:44:791,7.23796E-07,-0.408223
22:10:25:44:805,7.41296E-07,-0.406247
22:10:25:44:807,7.54596E-07,-0.404271
22:10:25:44:821,7.76296E-07,-0.402295
22:10:25:44:837,7.88196E-07,-0.400319
22:10:25:44:839,8.12696E-07,-0.398343
22:10:25:44:853,8.35796E-07,-0.396367
22:10:25:44:869,8.52596E-07,-0.394391
22:10:25:44:871,8.87596E-07,-0.392416
22:10:25:44:885,9.02995E-07,-0.39044
22:10:25:44:886,9.29595E-07,-0.388464
22:10:25:44:901,9.58995E-07,-0.386488
22:10:25:44:917,9.73695E-07,-0.384512
22:10:25:44:918,1.011495E-06,-0.382536
22:10:25:44:934,1.028995E-06,-0.38056
22:10:25:44:949,1.055595E-06,-0.378584
22:10:25:44:950,1.081495E-06,-0.376608
22:10:25:44:966,1.093395E-06,-0.374632
22:10:25:44:969,1.121395E-06,-0.372656
22:10:25:44:981,1.136095E-06,-0.370681
22:10:25:44:998,1.152194E-06,-0.368705
22:10:25:45:002,1.173894E-06,-0.366729
22:10:25:45:014,1.185094E-06,-0.364753
22:10:25:45:030,1.192094E-06,-0.362777
22:10:25:45:033,1.199094E-06,-0.360801
22:10:25:45:046,1.198394E-06,-0.358825
22:10:25:45:047,1.205394E-06,-0.356849
22:10:25:45:062,1.194194E-06,-0.354873
22:10:25:45:078,1.196994E-06,-0.352897
22:10:25:45:080,1.194194E-06,-0.350921
22:10:25:45:094,1.173894E-06,-0.348945
22:10:25:45:109,1.161994E-06,-0.34697
22:10:25:45:110,1.151494E-06,-0.344994
22:10:25:45:125,1.135394E-06,-0.343018
22:10:25:45:128,1.111595E-06,-0.341042
22:10:25:45:140,1.093395E-06,-0.339066
22:10:25:45:157,1.075895E-06,-0.33709
22:10:25:45:159,1.052095E-06,-0.335114
22:10:25:45:173,1.035995E-06,-0.333138
22:10:25:45:188,1.012195E-06,-0.331162
22:10:25:45:191,9.79995E-07,-0.329186
22:10:25:45:205,9.63195E-07,-0.32721
22:10:25:45:206,9.36595E-07,-0.325235
22:10:25:45:221,9.10695E-07,-0.323259
22:10:25:45:237,8.90396E-07,-0.321283
22:10:25:45:238,8.69396E-07,-0.319307
22:10:25:45:253,8.42096E-07,-0.317331
22:10:25:45:269,8.21796E-07,-0.315355
22:10:25:45:270,7.99396E-07,-0.313379
22:10:25:45:286,7.81896E-07,-0.311403
22:10:25:45:288,7.66496E-07,-0.309427
22:10:25:45:301,7.37796E-07,-0.307451
22:10:25:45:318,7.26596E-07,-0.305475
22:10:25:45:320,7.09796E-07,-0.3035
22:10:25:45:334,6.86696E-07,-0.301524
22:10:25:45:349,6.76196E-07,-0.299548
22:10:25:45:351,6.57997E-07,-0.297572
22:10:25:45:366,6.52397E-07,-0.295596
22:10:25:45:367,6.33497E-07,-0.29362
22:10:25:45:381,6.18097E-07,-0.291644
22:10:25:45:397,6.08297E-07,-0.289668
22:10:25:45:401,6.07597E-07,-0.287692
22:10:25:45:414,5.92897E-07,-0.285716
22:10:25:45:429,5.82397E-07,-0.28374
22:10:25:45:433,5.76797E-07,-0.281765
22:10:25:45:445,5.67697E-07,-0.279789
22:10:25:45:447,5.59997E-07,-0.277813
22:10:25:45:462,5.59297E-07,-0.275837
22:10:25:45:477,5.51597E-07,-0.273861
22:10:25:45:479,5.40397E-07,-0.271885
22:10:25:45:494,5.38297E-07,-0.269909
22:10:25:45:497,5.38997E-07,-0.267933
22:10:25:45:510,5.35497E-07,-0.265957
22:10:25:45:526,5.32697E-07,-0.263981
22:10:25:45:529,5.20097E-07,-0.262005
22:10:25:45:542,5.25697E-07,-0.260029
22:10:25:45:558,5.20097E-07,-0.258054
22:10:25:45:560,5.17297E-07,-0.256078
22:10:25:45:574,5.10997E-07,-0.254102
22:10:25:45:575,5.16597E-07,-0.252126
22:10:25:45:590,5.02597E-07,-0.25015
22:10:25:45:606,5.07497E-07,-0.248174
22:10:25:45:607,5.06797E-07,-0.246198
22:10:25:45:621,5.12397E-07,-0.244222
22:10:25:45:637,5.10297E-07,-0.242246
22:10:25:45:638,4.97697E-07,-0.24027
22:10:25:45:653,5.06797E-07,-0.238294
22:10:25:45:655,5.00497E-07,-0.236319
22:10:25:45:669,5.03997E-07,-0.234343
22:10:25:45:686,5.09597E-07,-0.232367
22:10:25:45:688,5.01897E-07,-0.230391
22:10:25:45:701,4.98397E-07,-0.228415
22:10:25:45:718,4.97697E-07,-0.226439
22:10:25:45:719,4.88597E-07,-0.224463
22:10:25:45:734,4.99797E-07,-0.222487
22:10:25:45:734,4.97697E-07,-0.220511
22:10:25:45:750,4.98397E-07,-0.218535
22:10:25:45:766,4.93497E-07,-0.216559
22:10:25:45:767,4.96997E-07,-0.214583
22:10:25:45:782,4.96997E-07,-0.212608
22:10:25:45:799,4.93497E-07,-0.210632
22:10:25:45:800,4.94897E-07,-0.208656
22:10:25:45:815,4.97697E-07,-0.20668
22:10:25:45:816,4.92097E-07,-0.204704
22:10:25:45:830,4.94197E-07,-0.202728
22:10:25:45:846,4.94197E-07,-0.200752
22:10:25:45:849,4.95597E-07,-0.198776
22:10:25:45:862,5.02597E-07,-0.1968
22:10:25:45:877,5.03997E-07,-0.194824
22:10:25:45:886,4.92797E-07,-0.192848
22:10:25:45:895,4.92797E-07,-0.190873
22:10:25:45:897,4.96997E-07,-0.188897
22:10:25:45:910,4.92797E-07,-0.186921
22:10:25:45:926,4.96997E-07,-0.184945
22:10:25:45:928,4.91397E-07,-0.182969
22:10:25:45:942,4.95597E-07,-0.180993
22:10:25:45:958,4.87897E-07,-0.179017
22:10:25:45:960,4.91397E-07,-0.177041
22:10:25:45:974,4.83697E-07,-0.175065
22:10:25:45:975,4.88597E-07,-0.173089
22:10:25:45:990,4.92797E-07,-0.171113
22:10:25:46:005,4.90697E-07,-0.169138
22:10:25:46:006,4.90697E-07,-0.167162
22:10:25:46:021,4.90697E-07,-0.165186
22:10:25:46:037,4.93497E-07,-0.16321
22:10:25:46:038,4.87897E-07,-0.161234
22:10:25:46:053,4.92797E-07,-0.159258
22:10:25:46:055,4.89997E-07,-0.157282
22:10:25:46:069,4.87897E-07,-0.155306
22:10:25:46:086,4.92797E-07,-0.15333
22:10:25:46:088,4.92097E-07,-0.151354
22:10:25:46:102,4.94197E-07,-0.149378
22:10:25:46:118,4.92797E-07,-0.147402
22:10:25:46:120,4.94197E-07,-0.145427
22:10:25:46:134,4.89997E-07,-0.143451
22:10:25:46:134,4.89297E-07,-0.141475
22:10:25:46:150,4.86497E-07,-0.139499
22:10:25:46:166,4.97697E-07,-0.137523
22:10:25:46:167,4.85097E-07,-0.135547
22:10:25:46:182,4.87197E-07,-0.133571
22:10:25:46:198,4.89297E-07,-0.131595
22:10:25:46:200,4.91397E-07,-0.129619
22:10:25:46:214,4.89297E-07,-0.127643
22:10:25:46:216,4.96297E-07,-0.125667
22:10:25:46:230,4.89997E-07,-0.123692
22:10:25:46:246,4.85797E-07,-0.121716
22:10:25:46:249,4.97697E-07,-0.11974
22:10:25:46:262,4.97697E-07,-0.117764
22:10:25:46:277,4.92797E-07,-0.115788
22:10:25:46:281,4.94197E-07,-0.113812
22:10:25:46:294,4.86497E-07,-0.111836
22:10:25:46:296,4.89997E-07,-0.10986
22:10:25:46:310,4.85097E-07,-0.107884
22:10:25:46:325,4.88597E-07,-0.105908
22:10:25:46:326,4.93497E-07,-0.103932
22:10:25:46:342,4.85097E-07,-0.101957
22:10:25:46:357,4.89297E-07,-0.099981112
22:10:25:46:365,4.92797E-07,-0.0980052
22:10:25:46:377,4.89297E-07,-0.096029288
22:10:25:46:380,5.00497E-07,-0.094053376
22:10:25:46:393,4.88597E-07,-0.092077464
22:10:25:46:406,4.96997E-07,-0.090101552
22:10:25:46:415,5.01897E-07,-0.088125648
22:10:25:46:423,4.96297E-07,-0.086149728
22:10:25:46:437,4.96297E-07,-0.084173824
22:10:25:46:438,4.92097E-07,-0.082197912
22:10:25:46:454,4.86497E-07,-0.080222
22:10:25:46:456,4.92797E-07,-0.078246088
22:10:25:46:469,4.93497E-07,-0.076270168
22:10:25:46:486,4.93497E-07,-0.074294264
22:10:25:46:488,4.89297E-07,-0.072318352
22:10:25:46:502,4.90697E-07,-0.07034244
22:10:25:46:503,4.98397E-07,-0.068366528
22:10:25:46:519,4.87897E-07,-0.06639062
22:10:25:46:534,4.88597E-07,-0.064414704
22:10:25:46:535,4.91397E-07,-0.062438796
22:10:25:46:550,4.94897E-07,-0.060462884
22:10:25:46:566,4.99797E-07,-0.058486976
22:10:25:46:567,4.98397E-07,-0.056511064
22:10:25:46:582,4.87897E-07,-0.054535148
22:10:25:46:584,4.94897E-07,-0.05255924
22:10:25:46:598,4.88597E-07,-0.050583328
22:10:25:46:615,4.95597E-07,-0.048607416
22:10:25:46:618,4.99797E-07,-0.046631508
22:10:25:46:631,4.95597E-07,-0.044655596
22:10:25:46:646,4.99097E-07,-0.042679684
22:10:25:46:649,4.94197E-07,-0.040703772
22:10:25:46:661,4.95597E-07,-0.03872786
22:10:25:46:663,4.90697E-07,-0.036751948
22:10:25:46:677,5.00497E-07,-0.034776036
22:10:25:46:694,4.94197E-07,-0.032800128
22:10:25:46:695,4.96997E-07,-0.030824216
22:10:25:46:710,4.99797E-07,-0.028848304
22:10:25:46:726,5.01197E-07,-0.026872394
22:10:25:46:726,4.97697E-07,-0.024896482
22:10:25:46:742,5.02597E-07,-0.022920572
22:10:25:46:744,5.02597E-07,-0.020944658
22:10:25:46:758,4.99797E-07,-0.018968748
22:10:25:46:774,5.01197E-07,-0.016992838
22:10:25:46:776,4.99097E-07,-0.015016925
22:10:25:46:790,5.05397E-07,-0.013041015
22:10:25:46:806,5.02597E-07,-0.011065103
22:10:25:46:808,4.96997E-07,-0.009089192
22:10:25:46:821,5.05397E-07,-0.00711328
22:10:25:46:823,5.02597E-07,-0.005137369
22:10:25:46:838,4.99797E-07,-0.003161458
22:10:25:46:866,5.06797E-07,-0.001185546
22:10:25:46:869,5.06097E-07,0.000790364
