timestamp,I,V
22:10:19:05:072,1.052795E-06,-0.599886
22:10:19:05:075,9.15595E-07,-0.59791
22:10:19:05:090,8.45596E-07,-0.595934
22:10:19:05:091,8.13396E-07,-0.593959
22:10:19:05:106,8.00096E-07,-0.591983
22:10:19:05:121,7.87496E-07,-0.590007
22:10:19:05:132,7.76296E-07,-0.588031
22:10:19:05:137,7.73496E-07,-0.586055
22:10:19:05:152,7.67196E-07,-0.584079
22:10:19:05:156,7.59496E-07,-0.582103
22:10:19:05:169,7.55296E-07,-0.580127
22:10:19:05:171,7.57396E-07,-0.578151
22:10:19:05:186,7.41296E-07,-0.576175
22:10:19:05:201,7.39896E-07,-0.574199
22:10:19:05:203,7.44796E-07,-0.572223
22:10:19:05:218,7.46196E-07,-0.570248
22:10:19:05:233,7.41996E-07,-0.568272
22:10:19:05:234,7.38496E-07,-0.566296
22:10:19:05:250,7.38496E-07,-0.56432
22:10:19:05:252,7.36396E-07,-0.562344
22:10:19:05:266,7.41996E-07,-0.560368
22:10:19:05:282,7.36396E-07,-0.558392
22:10:19:05:284,7.34296E-07,-0.556416
22:10:19:05:297,7.34996E-07,-0.55444
22:10:19:05:299,7.25896E-07,-0.552464
22:10:19:05:314,7.30096E-07,-0.550488
22:10:19:05:330,7.28696E-07,-0.548513
22:10:19:05:332,7.21696E-07,-0.546537
22:10:19:05:347,7.24496E-07,-0.544561
22:10:19:05:362,7.24496E-07,-0.542585
22:10:19:05:364,7.18196E-07,-0.540609
22:10:19:05:378,7.22396E-07,-0.538633
22:10:19:05:381,7.24496E-07,-0.536657
22:10:19:05:393,7.22396E-07,-0.534681
22:10:19:05:409,7.22396E-07,-0.532705
22:10:19:05:413,7.15396E-07,-0.530729
22:10:19:05:425,7.20996E-07,-0.528753
22:10:19:05:442,7.11896E-07,-0.526778
22:10:19:05:444,7.17496E-07,-0.524802
22:10:19:05:457,7.13296E-07,-0.522826
22:10:19:05:459,7.14696E-07,-0.52085
22:10:19:05:473,7.15396E-07,-0.518874
22:10:19:05:489,7.17496E-07,-0.516898
22:10:19:05:491,7.07696E-07,-0.514922
22:10:19:05:505,7.10496E-07,-0.512946
22:10:19:05:521,7.06996E-07,-0.51097
22:10:19:05:524,7.09796E-07,-0.508994
22:10:19:05:537,7.11896E-07,-0.507018
22:10:19:05:541,7.12596E-07,-0.505042
22:10:19:05:553,7.09096E-07,-0.503067
22:10:19:05:571,7.02096E-07,-0.501091
22:10:19:05:578,7.04896E-07,-0.499115
22:10:19:05:586,7.04896E-07,-0.497139
22:10:19:05:602,7.04196E-07,-0.495163
22:10:19:05:604,6.99996E-07,-0.493187
22:10:19:05:618,7.00696E-07,-0.491211
22:10:19:05:620,7.08396E-07,-0.489235
22:10:19:05:633,6.98596E-07,-0.487259
22:10:19:05:649,7.04896E-07,-0.485283
22:10:19:05:652,6.99996E-07,-0.483307
22:10:19:05:665,6.99996E-07,-0.481332
22:10:19:05:681,6.99996E-07,-0.479356
22:10:19:05:684,7.00696E-07,-0.47738
22:10:19:05:699,7.05596E-07,-0.475404
22:10:19:05:702,7.00696E-07,-0.473428
22:10:19:05:718,7.05596E-07,-0.471452
22:10:19:05:733,7.01396E-07,-0.469476
22:10:19:05:734,6.99996E-07,-0.4675
22:10:19:05:745,6.99996E-07,-0.465524
22:10:19:05:762,7.00696E-07,-0.463548
22:10:19:05:763,6.99296E-07,-0.461572
22:10:19:05:778,6.99296E-07,-0.459597
22:10:19:05:783,7.03496E-07,-0.457621
22:10:19:05:794,7.06996E-07,-0.455645
22:10:19:05:810,7.09796E-07,-0.453669
22:10:19:05:814,7.10496E-07,-0.451693
22:10:19:05:826,7.06996E-07,-0.449717
22:10:19:05:841,7.11196E-07,-0.447741
22:10:19:05:845,7.18896E-07,-0.445765
22:10:19:05:858,7.12596E-07,-0.443789
22:10:19:05:860,7.13296E-07,-0.441813
22:10:19:05:874,7.26596E-07,-0.439837
22:10:19:05:890,7.24496E-07,-0.437861
22:10:19:05:892,7.27996E-07,-0.435886
22:10:19:05:905,7.33596E-07,-0.43391
22:10:19:05:921,7.41296E-07,-0.431934
22:10:19:05:925,7.48296E-07,-0.429958
22:10:19:05:937,7.46896E-07,-0.427982
22:10:19:05:939,7.56696E-07,-0.426006
22:10:19:05:953,7.61596E-07,-0.42403
22:10:19:05:969,7.75596E-07,-0.422054
22:10:19:05:971,7.81196E-07,-0.420078
22:10:19:05:985,7.92396E-07,-0.418102
22:10:19:06:001,7.95896E-07,-0.416126
22:10:19:06:004,8.09896E-07,-0.414151
22:10:19:06:017,8.18296E-07,-0.412175
22:10:19:06:018,8.36496E-07,-0.410199
22:10:19:06:033,8.45596E-07,-0.408223
22:10:19:06:050,8.58196E-07,-0.406247
22:10:19:06:051,8.75696E-07,-0.404271
22:10:19:06:066,8.79896E-07,-0.402295
22:10:19:06:081,9.02996E-07,-0.400319
22:10:19:06:082,9.10695E-07,-0.398343
22:10:19:06:097,9.37295E-07,-0.396367
22:10:19:06:100,9.40095E-07,-0.394391
22:10:19:06:114,9.67395E-07,-0.392416
22:10:19:06:130,9.85595E-07,-0.39044
22:10:19:06:133,1.008695E-06,-0.388464
22:10:19:06:146,1.029695E-06,-0.386488
22:10:19:06:161,1.049995E-06,-0.384512
22:10:19:06:165,1.070995E-06,-0.382536
22:10:19:06:177,1.100395E-06,-0.38056
22:10:19:06:179,1.116495E-06,-0.378584
22:10:19:06:193,1.135394E-06,-0.376608
22:10:19:06:210,1.163394E-06,-0.374632
22:10:19:06:212,1.185094E-06,-0.372656
22:10:19:06:227,1.210294E-06,-0.370681
22:10:19:06:241,1.224294E-06,-0.368705
22:10:19:06:244,1.250194E-06,-0.366729
22:10:19:06:259,1.269094E-06,-0.364753
22:10:19:06:261,1.280294E-06,-0.362777
22:10:19:06:274,1.292894E-06,-0.360801
22:10:19:06:289,1.299894E-06,-0.358825
22:10:19:06:292,1.314594E-06,-0.356849
22:10:19:06:305,1.318094E-06,-0.354873
22:10:19:06:308,1.316694E-06,-0.352897
22:10:19:06:321,1.330694E-06,-0.350921
22:10:19:06:337,1.309694E-06,-0.348945
22:10:19:06:339,1.314594E-06,-0.34697
22:10:19:06:354,1.308994E-06,-0.344994
22:10:19:06:369,1.299194E-06,-0.343018
22:10:19:06:371,1.285194E-06,-0.341042
22:10:19:06:385,1.271894E-06,-0.339066
22:10:19:06:387,1.256494E-06,-0.33709
22:10:19:06:401,1.236194E-06,-0.335114
22:10:19:06:418,1.217294E-06,-0.333138
22:10:19:06:420,1.201894E-06,-0.331162
22:10:19:06:434,1.181594E-06,-0.329186
22:10:19:06:450,1.161994E-06,-0.32721
22:10:19:06:452,1.136794E-06,-0.325235
22:10:19:06:466,1.110895E-06,-0.323259
22:10:19:06:467,1.094095E-06,-0.321283
22:10:19:06:482,1.073095E-06,-0.319307
22:10:19:06:498,1.052095E-06,-0.317331
22:10:19:06:499,1.023395E-06,-0.315355
22:10:19:06:514,1.003095E-06,-0.313379
22:10:19:06:530,9.89795E-07,-0.311403
22:10:19:06:531,9.62495E-07,-0.309427
22:10:19:06:546,9.43595E-07,-0.307451
22:10:19:06:549,9.15595E-07,-0.305475
22:10:19:06:562,9.02996E-07,-0.3035
22:10:19:06:578,8.83396E-07,-0.301524
22:10:19:06:582,8.67296E-07,-0.299548
22:10:19:06:594,8.49096E-07,-0.297572
22:10:19:06:611,8.39996E-07,-0.295596
22:10:19:06:613,8.17596E-07,-0.29362
22:10:19:06:627,8.06396E-07,-0.291644
22:10:19:06:629,7.94496E-07,-0.289668
22:10:19:06:643,7.75596E-07,-0.287692
22:10:19:06:658,7.68596E-07,-0.285716
22:10:19:06:660,7.55296E-07,-0.28374
22:10:19:06:674,7.51096E-07,-0.281765
22:10:19:06:689,7.39896E-07,-0.279789
22:10:19:06:691,7.29396E-07,-0.277813
22:10:19:06:705,7.22396E-07,-0.275837
22:10:19:06:709,7.15396E-07,-0.273861
22:10:19:06:722,7.09796E-07,-0.271885
22:10:19:06:737,7.01396E-07,-0.269909
22:10:19:06:740,6.95096E-07,-0.267933
22:10:19:06:753,6.91596E-07,-0.265957
22:10:19:06:770,6.83196E-07,-0.263981
22:10:19:06:772,6.88096E-07,-0.262005
22:10:19:06:785,6.78996E-07,-0.260029
22:10:19:06:787,6.80396E-07,-0.258054
22:10:19:06:801,6.73397E-07,-0.256078
22:10:19:06:818,6.71297E-07,-0.254102
22:10:19:06:819,6.68497E-07,-0.252126
22:10:19:06:833,6.68497E-07,-0.25015
22:10:19:06:850,6.69897E-07,-0.248174
22:10:19:06:851,6.58697E-07,-0.246198
22:10:19:06:866,6.60097E-07,-0.244222
