timestamp,I,V
22:10:24:54:226,7.63696E-07,-0.599886
22:10:24:54:228,6.74797E-07,-0.59791
22:10:24:54:242,6.29297E-07,-0.595934
22:10:24:54:257,5.94297E-07,-0.593959
22:10:24:54:260,5.75397E-07,-0.591983
22:10:24:54:274,5.71197E-07,-0.590007
22:10:24:54:276,5.58597E-07,-0.588031
22:10:24:54:289,5.49497E-07,-0.586055
22:10:24:54:306,5.50897E-07,-0.584079
22:10:24:54:309,5.42497E-07,-0.582103
22:10:24:54:322,5.36897E-07,-0.580127
22:10:24:54:338,5.35497E-07,-0.578151
22:10:24:54:340,5.37597E-07,-0.576175
22:10:24:54:354,5.34797E-07,-0.574199
22:10:24:54:356,5.31997E-07,-0.572223
22:10:24:54:370,5.32697E-07,-0.570248
22:10:24:54:386,5.31297E-07,-0.568272
22:10:24:54:388,5.28497E-07,-0.566296
22:10:24:54:402,5.26397E-07,-0.56432
22:10:24:54:418,5.22197E-07,-0.562344
22:10:24:54:420,5.15897E-07,-0.560368
22:10:24:54:434,5.22897E-07,-0.558392
22:10:24:54:437,5.11697E-07,-0.556416
22:10:24:54:451,5.16597E-07,-0.55444
22:10:24:54:467,5.15197E-07,-0.552464
22:10:24:54:468,5.14497E-07,-0.550488
22:10:24:54:481,5.15897E-07,-0.548513
22:10:24:54:497,5.14497E-07,-0.546537
22:10:24:54:500,5.14497E-07,-0.544561
22:10:24:54:514,5.07497E-07,-0.542585
22:10:24:54:515,5.05397E-07,-0.540609
22:10:24:54:530,5.04697E-07,-0.538633
22:10:24:54:546,5.05397E-07,-0.536657
22:10:24:54:547,5.12397E-07,-0.534681
22:10:24:54:562,5.04697E-07,-0.532705
22:10:24:54:578,5.15897E-07,-0.530729
22:10:24:54:579,5.11697E-07,-0.528753
22:10:24:54:593,5.08197E-07,-0.526778
22:10:24:54:598,4.99797E-07,-0.524802
22:10:24:54:610,5.08197E-07,-0.522826
22:10:24:54:627,5.03997E-07,-0.52085
22:10:24:54:630,5.01897E-07,-0.518874
