5.66297E-07,5.28497E-07,5.22197E-07,5.15197E-07,5.14497E-07,
4.75297E-07,4.37498E-07,4.37498E-07,4.25598E-07,4.32598E-07,
4.26298E-07,4.04598E-07,3.98298E-07,3.75898E-07,3.84298E-07,
3.95498E-07,3.76598E-07,3.62598E-07,3.62598E-07,3.68198E-07,
3.80098E-07,3.49998E-07,3.43698E-07,3.53498E-07,3.40898E-07,
3.68898E-07,3.37398E-07,3.40898E-07,3.27598E-07,3.22698E-07,
3.55598E-07,3.33198E-07,3.30398E-07,3.27598E-07,3.26898E-07,
3.47198E-07,3.31098E-07,3.18498E-07,3.20598E-07,3.16398E-07,
3.40898E-07,3.23398E-07,3.14998E-07,3.12898E-07,3.07998E-07,
3.37398E-07,3.19898E-07,3.09398E-07,3.07298E-07,3.00998E-07,
3.21298E-07,3.12198E-07,3.10098E-07,3.05898E-07,3.07298E-07,
3.24798E-07,3.09398E-07,3.09398E-07,3.10098E-07,2.96098E-07,
3.29698E-07,3.09398E-07,3.05198E-07,3.00298E-07,2.92598E-07,
3.27598E-07,3.00298E-07,3.04498E-07,2.93998E-07,2.86998E-07,
3.14998E-07,3.05898E-07,2.91898E-07,2.86298E-07,2.94698E-07,
3.14298E-07,2.98898E-07,2.92598E-07,2.86998E-07,2.81398E-07,
3.10798E-07,2.91198E-07,2.85598E-07,2.85598E-07,2.87698E-07,
3.06598E-07,2.86998E-07,2.84898E-07,2.84198E-07,2.69498E-07,
3.04498E-07,2.80698E-07,2.80698E-07,2.75798E-07,2.82098E-07,
3.05898E-07,2.84898E-07,2.77898E-07,2.80698E-07,2.77898E-07,
2.98198E-07,2.86298E-07,2.72998E-07,2.76498E-07,2.72998E-07,
2.89798E-07,2.80698E-07,2.72298E-07,2.72298E-07,2.79298E-07,
2.94698E-07,2.84198E-07,2.74398E-07,2.72298E-07,2.73698E-07,
3.03798E-07,2.82798E-07,2.84198E-07,2.67398E-07,2.68798E-07,
2.97498E-07,2.82098E-07,2.72298E-07,2.68098E-07,2.65998E-07,
2.91898E-07,2.77198E-07,2.77898E-07,2.62498E-07,2.63898E-07,
2.89098E-07,2.73698E-07,2.62498E-07,2.72998E-07,2.66698E-07,
2.81398E-07,2.75098E-07,2.63198E-07,2.65998E-07,2.68798E-07,
2.88398E-07,2.75798E-07,2.69498E-07,2.62498E-07,2.63198E-07,
2.84898E-07,2.69498E-07,2.60398E-07,2.61098E-07,2.56198E-07,
2.77898E-07,2.66698E-07,2.58998E-07,2.68798E-07,2.63898E-07,
2.77198E-07,2.66698E-07,2.68798E-07,2.55498E-07,2.63898E-07,
2.84898E-07,2.68798E-07,2.58998E-07,2.56198E-07,2.63198E-07,
2.74398E-07,2.63898E-07,2.61098E-07,2.56898E-07,2.53398E-07,
2.81398E-07,2.61798E-07,2.65998E-07,2.58998E-07,2.64598E-07,
2.84198E-07,2.63898E-07,2.62498E-07,2.56198E-07,2.57598E-07,
2.79298E-07,2.62498E-07,2.51998E-07,2.59698E-07,2.54798E-07,
2.70898E-07,2.61098E-07,2.54798E-07,2.58298E-07,2.51298E-07,
2.67398E-07,2.56898E-07,2.50598E-07,2.52698E-07,2.59698E-07,
2.69498E-07,2.65998E-07,2.53398E-07,2.49898E-07,2.44998E-07,
2.74398E-07,2.57598E-07,2.49198E-07,2.56198E-07,2.54798E-07,
2.67398E-07,2.62498E-07,2.51298E-07,2.43598E-07,2.47098E-07,
2.61798E-07,2.56198E-07,2.50598E-07,2.49198E-07,2.54098E-07,
2.67398E-07,2.57598E-07,2.49198E-07,2.44298E-07,2.49898E-07,
2.58998E-07,2.52698E-07,2.54098E-07,2.46398E-07,2.46398E-07,
