timestamp,I,V
22:10:21:09:744,1.022695E-06,-0.599886
22:10:21:09:751,9.35195E-07,-0.59791
22:10:21:09:759,8.91096E-07,-0.595934
22:10:21:09:775,8.57496E-07,-0.593959
22:10:21:09:777,8.48396E-07,-0.591983
22:10:21:09:791,8.40696E-07,-0.590007
22:10:21:09:807,8.28796E-07,-0.588031
22:10:21:09:809,8.30896E-07,-0.586055
22:10:21:09:824,8.14096E-07,-0.584079
22:10:21:09:825,8.14096E-07,-0.582103
22:10:21:09:840,8.08496E-07,-0.580127
22:10:21:09:856,8.11296E-07,-0.578151
22:10:21:09:858,8.09196E-07,-0.576175
22:10:21:09:872,8.04296E-07,-0.574199
22:10:21:09:873,8.05696E-07,-0.572223
22:10:21:09:888,8.11296E-07,-0.570248
22:10:21:09:903,7.96596E-07,-0.568272
22:10:21:09:904,8.01496E-07,-0.566296
22:10:21:09:919,7.97996E-07,-0.56432
22:10:21:09:936,8.03596E-07,-0.562344
22:10:21:09:937,8.02196E-07,-0.560368
22:10:21:09:952,7.95896E-07,-0.558392
22:10:21:09:955,7.93796E-07,-0.556416
22:10:21:09:968,7.91696E-07,-0.55444
22:10:21:09:984,7.86096E-07,-0.552464
22:10:21:09:986,7.92396E-07,-0.550488
22:10:21:10:000,7.86096E-07,-0.548513
22:10:21:10:016,7.81896E-07,-0.546537
22:10:21:10:018,7.93096E-07,-0.544561
22:10:21:10:032,7.79796E-07,-0.542585
22:10:21:10:033,7.79796E-07,-0.540609
22:10:21:10:048,7.81896E-07,-0.538633
22:10:21:10:063,7.82596E-07,-0.536657
22:10:21:10:064,7.70696E-07,-0.534681
22:10:21:10:079,7.74196E-07,-0.532705
22:10:21:10:095,7.76996E-07,-0.530729
22:10:21:10:096,7.69996E-07,-0.528753
22:10:21:10:111,7.75596E-07,-0.526778
22:10:21:10:113,7.76996E-07,-0.524802
22:10:21:10:128,7.73496E-07,-0.522826
22:10:21:10:144,7.75596E-07,-0.52085
22:10:21:10:146,7.70696E-07,-0.518874
22:10:21:10:160,7.68596E-07,-0.516898
22:10:21:10:176,7.71396E-07,-0.514922
22:10:21:10:178,7.60896E-07,-0.512946
22:10:21:10:192,7.67896E-07,-0.51097
22:10:21:10:193,7.60896E-07,-0.508994
22:10:21:10:208,7.60896E-07,-0.507018
22:10:21:10:224,7.63696E-07,-0.505042
22:10:21:10:225,7.62296E-07,-0.503067
22:10:21:10:240,7.62996E-07,-0.501091
22:10:21:10:255,7.57396E-07,-0.499115
22:10:21:10:257,7.56696E-07,-0.497139
22:10:21:10:272,7.56696E-07,-0.495163
22:10:21:10:275,7.57396E-07,-0.493187
22:10:21:10:287,7.54596E-07,-0.491211
22:10:21:10:303,7.52496E-07,-0.489235
22:10:21:10:307,7.55996E-07,-0.487259
22:10:21:10:320,7.53896E-07,-0.485283
22:10:21:10:336,7.50396E-07,-0.483307
22:10:21:10:338,7.51096E-07,-0.481332
22:10:21:10:352,7.53896E-07,-0.479356
22:10:21:10:353,7.52496E-07,-0.47738
22:10:21:10:368,7.42696E-07,-0.475404
22:10:21:10:384,7.54596E-07,-0.473428
22:10:21:10:385,7.46896E-07,-0.471452
22:10:21:10:400,7.44096E-07,-0.469476
22:10:21:10:415,7.44096E-07,-0.4675
22:10:21:10:417,7.46896E-07,-0.465524
22:10:21:10:431,7.50396E-07,-0.463548
22:10:21:10:432,7.42696E-07,-0.461572
22:10:21:10:447,7.50396E-07,-0.459597
22:10:21:10:463,7.37796E-07,-0.457621
22:10:21:10:464,7.51796E-07,-0.455645
22:10:21:10:479,7.55296E-07,-0.453669
22:10:21:10:495,7.55996E-07,-0.451693
22:10:21:10:496,7.52496E-07,-0.449717
22:10:21:10:512,7.63696E-07,-0.447741
22:10:21:10:513,7.66496E-07,-0.445765
22:10:21:10:528,7.61596E-07,-0.443789
22:10:21:10:544,7.65796E-07,-0.441813
22:10:21:10:546,7.72096E-07,-0.439837
22:10:21:10:560,7.67896E-07,-0.437861
22:10:21:10:575,7.78396E-07,-0.435886
22:10:21:10:579,7.86796E-07,-0.43391
22:10:21:10:592,7.90296E-07,-0.431934
22:10:21:10:593,7.93096E-07,-0.429958
22:10:21:10:608,8.01496E-07,-0.427982
22:10:21:10:624,8.07096E-07,-0.426006
22:10:21:10:625,8.12696E-07,-0.42403
22:10:21:10:640,8.27396E-07,-0.422054
22:10:21:10:655,8.43496E-07,-0.420078
22:10:21:10:656,8.46296E-07,-0.418102
22:10:21:10:672,8.58196E-07,-0.416126
22:10:21:10:675,8.72196E-07,-0.414151
22:10:21:10:688,8.81296E-07,-0.412175
22:10:21:10:703,8.95996E-07,-0.410199
22:10:21:10:707,9.13495E-07,-0.408223
22:10:21:10:720,9.35195E-07,-0.406247
22:10:21:10:735,9.42895E-07,-0.404271
22:10:21:10:737,9.63895E-07,-0.402295
22:10:21:10:752,9.72995E-07,-0.400319
22:10:21:10:753,9.93995E-07,-0.398343
22:10:21:10:768,1.010795E-06,-0.396367
22:10:21:10:784,1.033895E-06,-0.394391
22:10:21:10:786,1.049295E-06,-0.392416
22:10:21:10:799,1.069595E-06,-0.39044
22:10:21:10:801,1.099695E-06,-0.388464
22:10:21:10:815,1.126294E-06,-0.386488
22:10:21:10:831,1.140994E-06,-0.384512
22:10:21:10:833,1.173194E-06,-0.382536
22:10:21:10:847,1.203294E-06,-0.38056
22:10:21:10:863,1.232694E-06,-0.378584
22:10:21:10:866,1.260694E-06,-0.376608
22:10:21:10:880,1.287294E-06,-0.374632
22:10:21:10:881,1.308994E-06,-0.372656
22:10:21:10:896,1.341194E-06,-0.370681
22:10:21:10:912,1.367794E-06,-0.368705
22:10:21:10:913,1.392993E-06,-0.366729
22:10:21:10:928,1.411893E-06,-0.364753
22:10:21:10:944,1.431493E-06,-0.362777
22:10:21:10:945,1.457393E-06,-0.360801
22:10:21:10:960,1.467193E-06,-0.358825
22:10:21:10:962,1.471393E-06,-0.356849
22:10:21:10:976,1.482593E-06,-0.354873
22:10:21:10:992,1.488193E-06,-0.352897
22:10:21:10:994,1.490993E-06,-0.350921
22:10:21:11:008,1.486093E-06,-0.348945
22:10:21:11:025,1.481893E-06,-0.34697
22:10:21:11:026,1.481193E-06,-0.344994
22:10:21:11:040,1.462993E-06,-0.343018
22:10:21:11:041,1.448293E-06,-0.341042
22:10:21:11:057,1.432893E-06,-0.339066
22:10:21:11:072,1.416093E-06,-0.33709
22:10:21:11:073,1.395793E-06,-0.335114
22:10:21:11:087,1.378993E-06,-0.333138
22:10:21:11:104,1.351694E-06,-0.331162
22:10:21:11:105,1.332094E-06,-0.329186
22:10:21:11:120,1.307594E-06,-0.32721
22:10:21:11:122,1.277494E-06,-0.325235
