timestamp,I,V
27:10:49:52:526,0,-0.499905
27:10:49:52:529,6.99996E-10,-0.497929
27:10:49:52:542,0,-0.495953
27:10:49:52:558,0,-0.493977
27:10:49:52:561,6.99996E-10,-0.492001
27:10:49:52:576,6.99996E-10,-0.490026
27:10:49:52:590,0,-0.48805
27:10:49:52:593,0,-0.486074
27:10:49:52:606,0,-0.484098
27:10:49:52:612,0,-0.482122
27:10:49:52:623,-6.99996E-10,-0.480146
27:10:49:52:639,0,-0.47817
27:10:49:52:649,6.99996E-10,-0.476194
27:10:49:52:663,0,-0.474218
27:10:49:52:670,0,-0.472242
27:10:49:52:674,0,-0.470266
27:10:49:52:687,0,-0.468291
27:10:49:52:690,0,-0.466315
27:10:49:52:702,0,-0.464339
27:10:49:52:718,0,-0.462363
27:10:49:52:727,6.99996E-10,-0.460387
27:10:49:52:734,0,-0.458411
27:10:49:52:750,0,-0.456435
27:10:49:52:753,0,-0.454459
27:10:49:52:769,6.99996E-10,-0.452483
27:10:49:52:785,6.99996E-10,-0.450507
27:10:49:52:792,6.99996E-10,-0.448531
27:10:49:52:798,-6.99996E-10,-0.446555
27:10:49:52:801,0,-0.44458
27:10:49:52:815,0,-0.442604
27:10:49:52:825,0,-0.440628
27:10:49:52:830,0,-0.438652
27:10:49:52:847,0,-0.436676
27:10:49:52:849,0,-0.4347
27:10:49:52:863,-6.99996E-10,-0.432724
27:10:49:52:878,0,-0.430748
27:10:49:52:881,6.99996E-10,-0.428772
27:10:49:52:894,0,-0.426796
27:10:49:52:899,0,-0.42482
27:10:49:52:910,0,-0.422845
27:10:49:52:942,0,-0.420869
27:10:49:52:945,-6.99996E-10,-0.418893
27:10:49:52:946,0,-0.416917
27:10:49:52:959,0,-0.414941
27:10:49:52:966,-6.99996E-10,-0.412965
27:10:49:52:975,0,-0.410989
27:10:49:52:984,0,-0.409013
27:10:49:52:990,0,-0.407037
27:10:49:53:007,-6.99996E-10,-0.405061
27:10:49:53:012,0,-0.403085
27:10:49:53:023,0,-0.40111
27:10:49:53:039,0,-0.399134
27:10:49:53:048,0,-0.397158
27:10:49:53:055,0,-0.395182
27:10:49:53:064,6.99996E-10,-0.393206
27:10:49:53:073,0,-0.39123
27:10:49:53:086,0,-0.389254
27:10:49:53:090,0,-0.387278
27:10:49:53:103,0,-0.385302
27:10:49:53:122,0,-0.383326
27:10:49:53:150,0,-0.38135
27:10:49:53:153,0,-0.379374
27:10:49:53:156,0,-0.377399
27:10:49:53:158,0,-0.375423
27:10:49:53:166,0,-0.373447
27:10:49:53:167,0,-0.371471
27:10:49:53:182,6.99996E-10,-0.369495
27:10:49:53:198,6.99996E-10,-0.367519
27:10:49:53:200,0,-0.365543
27:10:49:53:214,0,-0.363567
27:10:49:53:215,0,-0.361591
27:10:49:53:230,0,-0.359615
27:10:49:53:248,0,-0.357639
27:10:49:53:262,6.99996E-10,-0.355664
27:10:49:53:269,6.99996E-10,-0.353688
27:10:49:53:289,0,-0.351712
27:10:49:53:301,0,-0.349736
27:10:49:53:313,0,-0.34776
27:10:49:53:315,0,-0.345784
27:10:49:53:318,0,-0.343808
27:10:49:53:328,0,-0.341832
27:10:49:53:330,0,-0.339856
27:10:49:53:343,0,-0.33788
27:10:49:53:345,0,-0.335904
27:10:49:53:359,0,-0.333929
27:10:49:53:375,0,-0.331953
27:10:49:53:384,0,-0.329977
27:10:49:53:391,0,-0.328001
27:10:49:53:407,0,-0.326025
27:10:49:53:410,0,-0.324049
27:10:49:53:423,6.99996E-10,-0.322073
27:10:49:53:426,0,-0.320097
27:10:49:53:440,0,-0.318121
27:10:49:53:456,6.99996E-10,-0.316145
27:10:49:53:467,0,-0.314169
27:10:49:53:472,0,-0.312194
27:10:49:53:488,-6.99996E-10,-0.310218
27:10:49:53:500,0,-0.308242
27:10:49:53:512,0,-0.306266
27:10:49:53:524,0,-0.30429
27:10:49:53:527,0,-0.302314
27:10:49:53:534,0,-0.300338
27:10:49:53:551,0,-0.298362
27:10:49:53:569,0,-0.296386
27:10:49:53:571,0,-0.29441
27:10:49:53:582,0,-0.292434
27:10:49:53:584,0,-0.290458
27:10:49:53:586,0,-0.288483
27:10:49:53:598,0,-0.286507
27:10:49:53:615,0,-0.284531
27:10:49:53:619,0,-0.282555
27:10:49:53:631,-6.99996E-10,-0.280579
27:10:49:53:646,0,-0.278603
27:10:49:53:649,0,-0.276627
27:10:49:53:663,0,-0.274651
27:10:49:53:666,0,-0.272675
27:10:49:53:679,-6.99996E-10,-0.270699
27:10:49:53:695,0,-0.268723
27:10:49:53:700,0,-0.266748
27:10:49:53:711,0,-0.264772
27:10:49:53:726,-6.99996E-10,-0.262796
27:10:49:53:743,-1.399993E-09,-0.26082
27:10:49:53:749,0,-0.258844
27:10:49:53:751,0,-0.256868
27:10:49:53:797,0,-0.254892
27:10:49:53:800,0,-0.252916
27:10:49:53:812,6.99996E-10,-0.25094
27:10:49:53:820,0,-0.248964
27:10:49:53:829,0,-0.246988
27:10:49:53:832,0,-0.245013
27:10:49:53:833,0,-0.243037
27:10:49:53:835,0,-0.241061
27:10:49:53:840,0,-0.239085
27:10:49:53:855,0,-0.237109
27:10:49:53:859,0,-0.235133
27:10:49:53:872,0,-0.233157
27:10:49:53:886,0,-0.231181
27:10:49:53:888,0,-0.229205
27:10:49:53:902,0,-0.227229
27:10:49:53:904,0,-0.225253
27:10:49:53:919,-6.99996E-10,-0.223277
27:10:49:53:934,0,-0.221302
27:10:49:53:936,0,-0.219326
27:10:49:53:950,0,-0.21735
27:10:49:53:951,0,-0.215374
27:10:49:53:976,0,-0.213398
27:10:49:53:983,0,-0.211422
27:10:49:53:986,0,-0.209446
27:10:49:53:998,0,-0.20747
27:10:49:54:015,0,-0.205494
27:10:49:54:026,0,-0.203518
27:10:49:54:031,6.99996E-10,-0.201542
27:10:49:54:046,6.99996E-10,-0.199567
27:10:49:54:048,-6.99996E-10,-0.197591
27:10:49:54:063,0,-0.195615
27:10:49:54:066,-6.99996E-10,-0.193639
27:10:49:54:079,0,-0.191663
27:10:49:54:095,0,-0.189687
27:10:49:54:097,0,-0.187711
27:10:49:54:111,0,-0.185735
27:10:49:54:115,0,-0.183759
27:10:49:54:127,0,-0.181783
27:10:49:54:143,6.99996E-10,-0.179807
27:10:49:54:149,0,-0.177832
27:10:49:54:160,0,-0.175856
27:10:49:54:181,0,-0.17388
27:10:49:54:189,0,-0.171904
27:10:49:54:199,0,-0.169928
27:10:49:54:201,0,-0.167952
27:10:49:54:208,0,-0.165976
27:10:49:54:224,0,-0.164
27:10:49:54:233,0,-0.162024
27:10:49:54:241,0,-0.160048
27:10:49:54:260,0,-0.158072
27:10:49:54:261,0,-0.156097
27:10:49:54:271,0,-0.154121
27:10:49:54:276,0,-0.152145
27:10:49:54:286,-6.99996E-10,-0.150169
27:10:49:54:303,-6.99996E-10,-0.148193
27:10:49:54:315,0,-0.146217
27:10:49:54:321,0,-0.144241
27:10:49:54:334,0,-0.142265
27:10:49:54:337,0,-0.140289
27:10:49:54:351,6.99996E-10,-0.138313
27:10:49:54:353,0,-0.136337
27:10:49:54:366,0,-0.134361
27:10:49:54:383,0,-0.132386
27:10:49:54:386,0,-0.13041
27:10:49:54:399,0,-0.128434
27:10:49:54:414,6.99996E-10,-0.126458
27:10:49:54:418,0,-0.124482
27:10:49:54:431,0,-0.122506
27:10:49:54:432,0,-0.12053
27:10:49:54:447,0,-0.118554
27:10:49:54:463,6.99996E-10,-0.116578
27:10:49:54:479,0,-0.114602
27:10:49:54:480,0,-0.112626
27:10:49:54:482,0,-0.110651
27:10:49:54:495,0,-0.108675
27:10:49:54:514,0,-0.106699
27:10:49:54:532,0,-0.104723
27:10:49:54:538,6.99996E-10,-0.102747
27:10:49:54:547,0,-0.100771
