timestamp,I,V
22:10:18:55:794,9.87695E-07,-0.599886
22:10:18:55:802,9.04396E-07,-0.59791
22:10:18:55:810,8.54696E-07,-0.595934
22:10:18:55:826,8.30196E-07,-0.593959
22:10:18:55:826,8.14096E-07,-0.591983
22:10:18:55:842,8.02896E-07,-0.590007
22:10:18:55:857,7.99396E-07,-0.588031
22:10:18:55:859,7.84696E-07,-0.586055
22:10:18:55:874,7.87496E-07,-0.584079
22:10:18:55:875,7.79096E-07,-0.582103
22:10:18:55:890,7.76296E-07,-0.580127
22:10:18:55:906,7.78396E-07,-0.578151
22:10:18:55:908,7.78396E-07,-0.576175
22:10:18:55:924,7.72796E-07,-0.574199
22:10:18:55:937,7.72096E-07,-0.572223
22:10:18:55:940,7.69296E-07,-0.570248
22:10:18:55:954,7.67196E-07,-0.568272
22:10:18:55:958,7.62296E-07,-0.566296
22:10:18:55:972,7.58096E-07,-0.56432
22:10:18:55:987,7.62296E-07,-0.562344
22:10:18:55:993,7.65096E-07,-0.560368
22:10:18:56:002,7.55996E-07,-0.558392
22:10:18:56:004,7.53896E-07,-0.556416
22:10:18:56:019,7.55996E-07,-0.55444
22:10:18:56:034,7.55296E-07,-0.552464
22:10:18:56:036,7.50396E-07,-0.550488
22:10:18:56:050,7.49696E-07,-0.548513
22:10:18:56:066,7.52496E-07,-0.546537
22:10:18:56:069,7.49696E-07,-0.544561
22:10:18:56:082,7.53196E-07,-0.542585
22:10:18:56:088,7.51096E-07,-0.540609
22:10:18:56:098,7.49696E-07,-0.538633
22:10:18:56:114,7.48296E-07,-0.536657
22:10:18:56:117,7.47596E-07,-0.534681
22:10:18:56:130,7.37096E-07,-0.532705
22:10:18:56:146,7.45496E-07,-0.530729
22:10:18:56:151,7.37796E-07,-0.528753
22:10:18:56:161,7.34996E-07,-0.526778
22:10:18:56:164,7.43396E-07,-0.524802
22:10:18:56:178,7.39196E-07,-0.522826
22:10:18:56:194,7.39196E-07,-0.52085
22:10:18:56:209,7.33596E-07,-0.518874
22:10:18:56:210,7.34296E-07,-0.516898
22:10:18:56:226,7.32196E-07,-0.514922
22:10:18:56:230,7.25896E-07,-0.512946
22:10:18:56:242,7.35696E-07,-0.51097
22:10:18:56:244,7.37796E-07,-0.508994
22:10:18:56:258,7.33596E-07,-0.507018
22:10:18:56:275,7.30096E-07,-0.505042
22:10:18:56:276,7.28696E-07,-0.503067
22:10:18:56:290,7.21696E-07,-0.501091
22:10:18:56:307,7.34996E-07,-0.499115
22:10:18:56:308,7.20996E-07,-0.497139
22:10:18:56:322,7.25896E-07,-0.495163
22:10:18:56:325,7.29396E-07,-0.493187
22:10:18:56:339,7.27296E-07,-0.491211
22:10:18:56:355,7.29396E-07,-0.489235
22:10:18:56:357,7.21696E-07,-0.487259
22:10:18:56:370,7.21696E-07,-0.485283
22:10:18:56:388,7.27296E-07,-0.483307
22:10:18:56:393,7.23096E-07,-0.481332
22:10:18:56:402,7.30096E-07,-0.479356
22:10:18:56:403,7.24496E-07,-0.47738
22:10:18:56:418,7.18196E-07,-0.475404
22:10:18:56:434,7.22396E-07,-0.473428
22:10:18:56:438,7.17496E-07,-0.471452
22:10:18:56:450,7.14696E-07,-0.469476
22:10:18:56:467,7.20296E-07,-0.4675
22:10:18:56:472,7.13996E-07,-0.465524
22:10:18:56:482,7.15396E-07,-0.463548
22:10:18:56:485,7.17496E-07,-0.461572
22:10:18:56:498,7.18896E-07,-0.459597
