timestamp,I,V
22:10:25:56:193,8.71496E-07,-0.599886
22:10:25:56:209,7.45496E-07,-0.59791
22:10:25:56:225,6.74797E-07,-0.595934
22:10:25:56:227,6.36997E-07,-0.593959
22:10:25:56:242,6.17397E-07,-0.591983
22:10:25:56:243,6.01297E-07,-0.590007
22:10:25:56:257,5.92197E-07,-0.588031
22:10:25:56:273,5.85897E-07,-0.586055
22:10:25:56:275,5.80997E-07,-0.584079
22:10:25:56:289,5.77497E-07,-0.582103
22:10:25:56:305,5.70497E-07,-0.580127
22:10:25:56:306,5.71197E-07,-0.578151
22:10:25:56:321,5.67697E-07,-0.576175
22:10:25:56:325,5.66997E-07,-0.574199
22:10:25:56:338,5.66997E-07,-0.572223
22:10:25:56:353,5.64197E-07,-0.570248
22:10:25:56:355,5.58597E-07,-0.568272
22:10:25:56:369,5.57197E-07,-0.566296
22:10:25:56:385,5.58597E-07,-0.56432
22:10:25:56:387,5.54397E-07,-0.562344
22:10:25:56:402,5.59297E-07,-0.560368
22:10:25:56:403,5.54397E-07,-0.558392
22:10:25:56:418,5.48097E-07,-0.556416
22:10:25:56:434,5.48797E-07,-0.55444
22:10:25:56:434,5.55097E-07,-0.552464
22:10:25:56:449,5.55797E-07,-0.550488
22:10:25:56:465,5.50197E-07,-0.548513
22:10:25:56:466,5.50197E-07,-0.546537
22:10:25:56:482,5.48797E-07,-0.544561
22:10:25:56:484,5.49497E-07,-0.542585
22:10:25:56:498,5.43197E-07,-0.540609
22:10:25:56:514,5.44597E-07,-0.538633
22:10:25:56:516,5.48797E-07,-0.536657
22:10:25:56:530,5.52997E-07,-0.534681
22:10:25:56:545,5.45997E-07,-0.532705
22:10:25:56:549,5.47397E-07,-0.530729
22:10:25:56:562,5.48097E-07,-0.528753
22:10:25:56:563,5.44597E-07,-0.526778
22:10:25:56:577,5.45297E-07,-0.524802
22:10:25:56:593,5.45297E-07,-0.522826
22:10:25:56:594,5.43897E-07,-0.52085
22:10:25:56:609,5.44597E-07,-0.518874
22:10:25:56:624,5.38297E-07,-0.516898
22:10:25:56:626,5.40397E-07,-0.514922
22:10:25:56:642,5.43897E-07,-0.512946
22:10:25:56:644,5.38297E-07,-0.51097
22:10:25:56:658,5.39697E-07,-0.508994
22:10:25:56:674,5.38297E-07,-0.507018
22:10:25:56:677,5.37597E-07,-0.505042
22:10:25:56:689,5.29197E-07,-0.503067
22:10:25:56:704,5.41797E-07,-0.501091
22:10:25:56:708,5.34097E-07,-0.499115
22:10:25:56:721,5.41097E-07,-0.497139
22:10:25:56:722,5.40397E-07,-0.495163
22:10:25:56:737,5.43197E-07,-0.493187
22:10:25:56:754,5.41097E-07,-0.491211
22:10:25:56:754,5.35497E-07,-0.489235
22:10:25:56:769,5.31997E-07,-0.487259
22:10:25:56:784,5.33397E-07,-0.485283
22:10:25:56:786,5.37597E-07,-0.483307
22:10:25:56:801,5.36897E-07,-0.481332
22:10:25:56:803,5.34797E-07,-0.479356
22:10:25:56:817,5.31297E-07,-0.47738
22:10:25:56:834,5.30597E-07,-0.475404
22:10:25:56:835,5.44597E-07,-0.473428
22:10:25:56:850,5.36897E-07,-0.471452
22:10:25:56:852,5.38997E-07,-0.469476
22:10:25:56:865,5.36197E-07,-0.4675
22:10:25:56:882,5.41097E-07,-0.465524
22:10:25:56:884,5.44597E-07,-0.463548
22:10:25:56:897,5.42497E-07,-0.461572
22:10:25:56:914,5.36897E-07,-0.459597
22:10:25:56:916,5.41097E-07,-0.457621
22:10:25:56:930,5.43897E-07,-0.455645
22:10:25:56:931,5.48797E-07,-0.453669
22:10:25:56:946,5.51597E-07,-0.451693
22:10:25:56:961,5.56497E-07,-0.449717
22:10:25:56:962,5.51597E-07,-0.447741
22:10:25:56:977,5.59997E-07,-0.445765
22:10:25:56:994,5.71197E-07,-0.443789
22:10:25:56:995,5.69097E-07,-0.441813
22:10:25:57:010,5.73297E-07,-0.439837
22:10:25:57:013,5.83097E-07,-0.437861
22:10:25:57:026,5.80297E-07,-0.435886
22:10:25:57:042,5.93597E-07,-0.43391
22:10:25:57:045,6.06197E-07,-0.431934
22:10:25:57:058,6.13897E-07,-0.429958
22:10:25:57:074,6.20897E-07,-0.427982
22:10:25:57:077,6.27197E-07,-0.426006
22:10:25:57:089,6.33497E-07,-0.42403
22:10:25:57:090,6.39097E-07,-0.422054
22:10:25:57:105,6.58697E-07,-0.420078
22:10:25:57:121,6.67797E-07,-0.418102
22:10:25:57:123,6.76896E-07,-0.416126
22:10:25:57:137,6.88096E-07,-0.414151
22:10:25:57:153,6.99996E-07,-0.412175
22:10:25:57:154,7.26596E-07,-0.410199
22:10:25:57:170,7.37796E-07,-0.408223
22:10:25:57:172,7.50396E-07,-0.406247
22:10:25:57:186,7.65096E-07,-0.404271
22:10:25:57:202,7.84696E-07,-0.402295
22:10:25:57:204,8.06396E-07,-0.400319
22:10:25:57:218,8.34396E-07,-0.398343
22:10:25:57:233,8.44196E-07,-0.396367
22:10:25:57:235,8.66596E-07,-0.394391
22:10:25:57:250,8.88996E-07,-0.392416
22:10:25:57:251,9.18395E-07,-0.39044
22:10:25:57:266,9.46395E-07,-0.388464
22:10:25:57:282,9.66695E-07,-0.386488
22:10:25:57:283,9.93295E-07,-0.384512
22:10:25:57:298,1.016395E-06,-0.382536
22:10:25:57:314,1.049295E-06,-0.38056
22:10:25:57:315,1.068195E-06,-0.378584
22:10:25:57:330,1.096895E-06,-0.376608
22:10:25:57:332,1.112295E-06,-0.374632
22:10:25:57:345,1.132595E-06,-0.372656
22:10:25:57:362,1.161294E-06,-0.370681
22:10:25:57:365,1.174594E-06,-0.368705
22:10:25:57:378,1.189994E-06,-0.366729
22:10:25:57:394,1.201894E-06,-0.364753
22:10:25:57:397,1.211694E-06,-0.362777
22:10:25:57:411,1.216594E-06,-0.360801
22:10:25:57:412,1.220794E-06,-0.358825
22:10:25:57:427,1.217994E-06,-0.356849
22:10:25:57:441,1.211694E-06,-0.354873
22:10:25:57:443,1.216594E-06,-0.352897
22:10:25:57:457,1.204694E-06,-0.350921
22:10:25:57:473,1.195594E-06,-0.348945
22:10:25:57:474,1.182294E-06,-0.34697
22:10:25:57:489,1.171794E-06,-0.344994
22:10:25:57:492,1.161994E-06,-0.343018
22:10:25:57:505,1.131195E-06,-0.341042
22:10:25:57:521,1.114395E-06,-0.339066
22:10:25:57:524,1.097595E-06,-0.33709
22:10:25:57:537,1.069595E-06,-0.335114
22:10:25:57:553,1.052095E-06,-0.333138
22:10:25:57:555,1.028295E-06,-0.331162
22:10:25:57:570,1.006595E-06,-0.329186
22:10:25:57:571,9.81395E-07,-0.32721
22:10:25:57:586,9.58295E-07,-0.325235
22:10:25:57:602,9.28895E-07,-0.323259
22:10:25:57:603,9.07196E-07,-0.321283
22:10:25:57:618,8.88996E-07,-0.319307
22:10:25:57:633,8.62396E-07,-0.317331
22:10:25:57:634,8.37896E-07,-0.315355
22:10:25:57:650,8.22496E-07,-0.313379
22:10:25:57:652,7.95896E-07,-0.311403
22:10:25:57:666,7.77696E-07,-0.309427
22:10:25:57:682,7.53196E-07,-0.307451
22:10:25:57:684,7.43396E-07,-0.305475
22:10:25:57:698,7.24496E-07,-0.3035
22:10:25:57:713,6.99296E-07,-0.301524
22:10:25:57:716,6.86696E-07,-0.299548
22:10:25:57:730,6.74796E-07,-0.297572
22:10:25:57:731,6.62897E-07,-0.295596
22:10:25:57:746,6.50997E-07,-0.29362
22:10:25:57:762,6.39097E-07,-0.291644
22:10:25:57:764,6.23697E-07,-0.289668
22:10:25:57:778,6.11097E-07,-0.287692
22:10:25:57:781,6.02697E-07,-0.285716
22:10:25:57:794,6.01997E-07,-0.28374
22:10:25:57:811,5.88697E-07,-0.281765
22:10:25:57:812,5.80997E-07,-0.279789
22:10:25:57:826,5.75397E-07,-0.277813
22:10:25:57:841,5.71197E-07,-0.275837
22:10:25:57:843,5.62797E-07,-0.273861
22:10:25:57:857,5.61397E-07,-0.271885
22:10:25:57:860,5.55097E-07,-0.269909
22:10:25:57:873,5.50897E-07,-0.267933
22:10:25:57:889,5.40397E-07,-0.265957
22:10:25:57:893,5.40397E-07,-0.263981
22:10:25:57:906,5.36897E-07,-0.262005
22:10:25:57:922,5.36197E-07,-0.260029
22:10:25:57:925,5.30597E-07,-0.258054
22:10:25:57:937,5.29197E-07,-0.256078
22:10:25:57:938,5.22897E-07,-0.254102
22:10:25:57:954,5.27097E-07,-0.252126
22:10:25:57:970,5.29197E-07,-0.25015
22:10:25:57:971,5.16597E-07,-0.248174
22:10:25:57:986,5.20797E-07,-0.246198
22:10:25:58:002,5.17997E-07,-0.244222
22:10:25:58:003,5.10297E-07,-0.242246
22:10:25:58:018,5.15197E-07,-0.24027
22:10:25:58:020,5.12397E-07,-0.238294
