timestamp,I,V
21:14:31:27:687,9.14195E-07,-0.499905
21:14:31:27:700,8.70096E-07,-0.497929
21:14:31:27:705,8.23896E-07,-0.495953
21:14:31:27:720,8.07796E-07,-0.493977
21:14:31:27:738,7.90996E-07,-0.492001
21:14:31:27:757,7.86096E-07,-0.490026
21:14:31:27:771,7.81196E-07,-0.48805
21:14:31:27:774,7.72096E-07,-0.486074
21:14:31:27:787,7.73496E-07,-0.484098
21:14:31:27:790,7.60196E-07,-0.482122
21:14:31:27:792,7.59496E-07,-0.480146
21:14:31:27:800,7.60896E-07,-0.47817
21:14:31:27:803,7.61596E-07,-0.476194
21:14:31:27:815,7.55296E-07,-0.474218
21:14:31:27:841,7.53896E-07,-0.472242
21:14:31:27:857,7.47596E-07,-0.470266
21:14:31:27:859,7.48996E-07,-0.468291
21:14:31:27:861,7.48296E-07,-0.466315
21:14:31:27:863,7.49696E-07,-0.464339
21:14:31:27:879,7.51096E-07,-0.462363
21:14:31:27:885,7.46896E-07,-0.460387
21:14:31:27:895,7.50396E-07,-0.458411
21:14:31:27:904,7.49696E-07,-0.456435
21:14:31:27:924,7.48996E-07,-0.454459
21:14:31:27:927,7.49696E-07,-0.452483
21:14:31:27:939,7.44796E-07,-0.450507
21:14:31:27:953,7.49696E-07,-0.448531
21:14:31:27:984,7.48996E-07,-0.446555
21:14:31:27:986,7.48996E-07,-0.44458
21:14:31:27:998,7.51796E-07,-0.442604
21:14:31:28:023,7.52496E-07,-0.440628
21:14:31:28:035,7.60896E-07,-0.438652
21:14:31:28:036,7.60896E-07,-0.436676
21:14:31:28:038,7.67896E-07,-0.4347
21:14:31:28:040,7.65096E-07,-0.432724
21:14:31:28:042,7.67896E-07,-0.430748
21:14:31:28:049,7.69296E-07,-0.428772
21:14:31:28:057,7.86096E-07,-0.426796
21:14:31:28:090,7.88196E-07,-0.42482
21:14:31:28:102,7.91696E-07,-0.422845
21:14:31:28:105,7.91696E-07,-0.420869
21:14:31:28:106,8.02196E-07,-0.418893
21:14:31:28:110,8.11296E-07,-0.416917
21:14:31:28:119,8.18296E-07,-0.414941
21:14:31:28:128,8.23196E-07,-0.412965
21:14:31:28:134,8.37896E-07,-0.410989
21:14:31:28:139,8.46996E-07,-0.409013
21:14:31:28:151,8.61696E-07,-0.407037
21:14:31:28:167,8.67296E-07,-0.405061
21:14:31:28:170,8.75696E-07,-0.403085
21:14:31:28:183,8.91796E-07,-0.40111
21:14:31:28:199,9.00896E-07,-0.399134
21:14:31:28:202,9.18395E-07,-0.397158
21:14:31:28:222,9.31695E-07,-0.395182
21:14:31:28:237,9.56195E-07,-0.393206
21:14:31:28:238,9.68795E-07,-0.39123
21:14:31:28:248,9.79995E-07,-0.389254
21:14:31:28:253,1.003795E-06,-0.387278
21:14:31:28:263,1.028295E-06,-0.385302
21:14:31:28:278,1.047195E-06,-0.383326
21:14:31:28:284,1.064695E-06,-0.38135
21:14:31:28:295,1.087095E-06,-0.379374
21:14:31:28:302,1.110895E-06,-0.377399
21:14:31:28:312,1.129794E-06,-0.375423
