timestamp,I,V
22:10:25:22:138,8.11296E-07,-0.599886
22:10:25:22:141,7.06996E-07,-0.59791
22:10:25:22:154,6.43297E-07,-0.595934
22:10:25:22:170,6.09697E-07,-0.593959
22:10:25:22:174,5.87297E-07,-0.591983
22:10:25:22:187,5.75397E-07,-0.590007
22:10:25:22:190,5.64897E-07,-0.588031
22:10:25:22:202,5.58597E-07,-0.586055
22:10:25:22:217,5.54397E-07,-0.584079
22:10:25:22:221,5.55797E-07,-0.582103
22:10:25:22:234,5.57197E-07,-0.580127
22:10:25:22:250,5.41797E-07,-0.578151
22:10:25:22:253,5.46697E-07,-0.576175
22:10:25:22:266,5.43897E-07,-0.574199
22:10:25:22:268,5.43197E-07,-0.572223
22:10:25:22:283,5.43197E-07,-0.570248
22:10:25:22:298,5.34797E-07,-0.568272
22:10:25:22:300,5.35497E-07,-0.566296
22:10:25:22:314,5.29197E-07,-0.56432
22:10:25:22:330,5.23597E-07,-0.562344
22:10:25:22:331,5.34097E-07,-0.560368
22:10:25:22:346,5.29897E-07,-0.558392
22:10:25:22:349,5.27097E-07,-0.556416
22:10:25:22:363,5.29197E-07,-0.55444
22:10:25:22:379,5.17297E-07,-0.552464
22:10:25:22:381,5.36197E-07,-0.550488
22:10:25:22:394,5.21497E-07,-0.548513
22:10:25:22:410,5.21497E-07,-0.546537
22:10:25:22:413,5.22897E-07,-0.544561
22:10:25:22:427,5.16597E-07,-0.542585
22:10:25:22:428,5.23597E-07,-0.540609
22:10:25:22:443,5.21497E-07,-0.538633
22:10:25:22:459,5.24297E-07,-0.536657
22:10:25:22:461,5.22197E-07,-0.534681
22:10:25:22:475,5.19397E-07,-0.532705
22:10:25:22:490,5.14497E-07,-0.530729
22:10:25:22:493,5.15197E-07,-0.528753
22:10:25:22:508,5.24297E-07,-0.526778
22:10:25:22:509,5.20797E-07,-0.524802
22:10:25:22:523,5.13797E-07,-0.522826
22:10:25:22:539,5.15897E-07,-0.52085
22:10:25:22:541,5.17997E-07,-0.518874
22:10:25:22:555,5.11697E-07,-0.516898
22:10:25:22:570,5.13797E-07,-0.514922
22:10:25:22:579,5.13097E-07,-0.512946
22:10:25:22:585,5.18697E-07,-0.51097
22:10:25:22:590,5.16597E-07,-0.508994
22:10:25:22:602,5.10997E-07,-0.507018
22:10:25:22:618,5.08897E-07,-0.505042
22:10:25:22:623,5.12397E-07,-0.503067
22:10:25:22:634,5.11697E-07,-0.501091
22:10:25:22:637,5.13797E-07,-0.499115
22:10:25:22:650,5.06797E-07,-0.497139
22:10:25:22:667,5.13097E-07,-0.495163
22:10:25:22:668,5.10997E-07,-0.493187
22:10:25:22:682,5.15897E-07,-0.491211
22:10:25:22:698,5.06097E-07,-0.489235
22:10:25:22:700,5.10297E-07,-0.487259
22:10:25:22:715,5.10297E-07,-0.485283
22:10:25:22:716,5.02597E-07,-0.483307
22:10:25:22:731,5.08897E-07,-0.481332
22:10:25:22:747,5.17297E-07,-0.479356
22:10:25:22:748,5.03297E-07,-0.47738
22:10:25:22:762,5.08197E-07,-0.475404
22:10:25:22:779,5.06097E-07,-0.473428
22:10:25:22:781,5.11697E-07,-0.471452
22:10:25:22:795,5.19397E-07,-0.469476
22:10:25:22:797,5.07497E-07,-0.4675
22:10:25:22:810,5.14497E-07,-0.465524
22:10:25:22:826,5.15197E-07,-0.463548
22:10:25:22:829,5.15197E-07,-0.461572
22:10:25:22:843,5.09597E-07,-0.459597
22:10:25:22:859,5.15197E-07,-0.457621
22:10:25:22:861,5.18697E-07,-0.455645
22:10:25:22:875,5.24997E-07,-0.453669
22:10:25:22:876,5.27797E-07,-0.451693
22:10:25:22:891,5.27797E-07,-0.449717
22:10:25:22:907,5.29897E-07,-0.447741
22:10:25:22:913,5.37597E-07,-0.445765
22:10:25:22:923,5.37597E-07,-0.443789
22:10:25:22:940,5.37597E-07,-0.441813
22:10:25:22:943,5.56497E-07,-0.439837
22:10:25:22:954,5.55097E-07,-0.437861
22:10:25:22:962,5.59997E-07,-0.435886
22:10:25:22:971,5.64897E-07,-0.43391
22:10:25:22:986,5.78197E-07,-0.431934
22:10:25:22:988,5.90097E-07,-0.429958
22:10:25:23:002,5.94297E-07,-0.427982
22:10:25:23:018,5.98497E-07,-0.426006
22:10:25:23:030,6.15297E-07,-0.42403
22:10:25:23:034,6.20197E-07,-0.422054
22:10:25:23:035,6.27897E-07,-0.420078
22:10:25:23:051,6.41897E-07,-0.418102
22:10:25:23:066,6.48897E-07,-0.416126
22:10:25:23:068,6.67097E-07,-0.414151
22:10:25:23:083,6.86696E-07,-0.412175
