timestamp,I,V
22:10:19:48:909,1.077295E-06,-0.599886
22:10:19:48:911,9.43595E-07,-0.59791
22:10:19:48:925,8.72196E-07,-0.595934
22:10:19:48:942,8.32996E-07,-0.593959
22:10:19:48:944,8.24596E-07,-0.591983
22:10:19:48:957,8.00796E-07,-0.590007
22:10:19:48:959,7.88896E-07,-0.588031
22:10:19:48:974,7.88896E-07,-0.586055
22:10:19:48:990,7.81196E-07,-0.584079
22:10:19:48:991,7.77696E-07,-0.582103
22:10:19:49:006,7.70696E-07,-0.580127
22:10:19:49:021,7.79096E-07,-0.578151
22:10:19:49:023,7.62996E-07,-0.576175
22:10:19:49:038,7.63696E-07,-0.574199
22:10:19:49:047,7.68596E-07,-0.572223
22:10:19:49:054,7.62296E-07,-0.570248
22:10:19:49:070,7.60196E-07,-0.568272
22:10:19:49:074,7.55996E-07,-0.566296
22:10:19:49:086,7.55296E-07,-0.56432
22:10:19:49:101,7.51096E-07,-0.562344
22:10:19:49:110,7.51096E-07,-0.560368
22:10:19:49:117,7.46896E-07,-0.558392
22:10:19:49:120,7.50396E-07,-0.556416
22:10:19:49:134,7.53896E-07,-0.55444
22:10:19:49:150,7.44796E-07,-0.552464
22:10:19:49:153,7.42696E-07,-0.550488
22:10:19:49:166,7.47596E-07,-0.548513
22:10:19:49:181,7.47596E-07,-0.546537
22:10:19:49:184,7.35696E-07,-0.544561
22:10:19:49:197,7.39196E-07,-0.542585
22:10:19:49:199,7.41996E-07,-0.540609
22:10:19:49:214,7.42696E-07,-0.538633
22:10:19:49:230,7.39896E-07,-0.536657
22:10:19:49:232,7.36396E-07,-0.534681
22:10:19:49:246,7.34296E-07,-0.532705
22:10:19:49:261,7.36396E-07,-0.530729
22:10:19:49:263,7.40596E-07,-0.528753
22:10:19:49:277,7.37796E-07,-0.526778
22:10:19:49:279,7.30096E-07,-0.524802
22:10:19:49:293,7.34996E-07,-0.522826
22:10:19:49:309,7.27996E-07,-0.52085
22:10:19:49:311,7.28696E-07,-0.518874
22:10:19:49:325,7.26596E-07,-0.516898
22:10:19:49:341,7.27996E-07,-0.514922
22:10:19:49:344,7.28696E-07,-0.512946
22:10:19:49:358,7.25896E-07,-0.51097
22:10:19:49:359,7.24496E-07,-0.508994
22:10:19:49:374,7.27296E-07,-0.507018
22:10:19:49:389,7.26596E-07,-0.505042
22:10:19:49:391,7.25196E-07,-0.503067
22:10:19:49:406,7.20296E-07,-0.501091
22:10:19:49:411,7.24496E-07,-0.499115
22:10:19:49:422,7.13296E-07,-0.497139
22:10:19:49:438,7.16796E-07,-0.495163
22:10:19:49:442,7.20296E-07,-0.493187
22:10:19:49:453,7.18196E-07,-0.491211
22:10:19:49:470,7.12596E-07,-0.489235
22:10:19:49:472,7.22396E-07,-0.487259
22:10:19:49:486,7.22396E-07,-0.485283
22:10:19:49:491,7.18896E-07,-0.483307
22:10:19:49:501,7.20996E-07,-0.481332
22:10:19:49:518,7.18896E-07,-0.479356
22:10:19:49:525,7.15396E-07,-0.47738
22:10:19:49:534,7.15396E-07,-0.475404
22:10:19:49:550,7.18196E-07,-0.473428
22:10:19:49:551,7.11196E-07,-0.471452
22:10:19:49:566,7.20996E-07,-0.469476
22:10:19:49:568,7.16096E-07,-0.4675
22:10:19:49:582,7.13296E-07,-0.465524
22:10:19:49:598,7.19596E-07,-0.463548
22:10:19:49:599,7.15396E-07,-0.461572
22:10:19:49:614,7.13996E-07,-0.459597
22:10:19:49:630,7.16796E-07,-0.457621
22:10:19:49:632,7.21696E-07,-0.455645
22:10:19:49:646,7.21696E-07,-0.453669
22:10:19:49:648,7.16096E-07,-0.451693
22:10:19:49:662,7.17496E-07,-0.449717
22:10:19:49:678,7.25196E-07,-0.447741
22:10:19:49:680,7.26596E-07,-0.445765
22:10:19:49:693,7.35696E-07,-0.443789
22:10:19:49:709,7.36396E-07,-0.441813
22:10:19:49:712,7.38496E-07,-0.439837
22:10:19:49:726,7.42696E-07,-0.437861
22:10:19:49:727,7.44796E-07,-0.435886
22:10:19:49:742,7.54596E-07,-0.43391
22:10:19:49:758,7.57396E-07,-0.431934
22:10:19:49:760,7.62296E-07,-0.429958
22:10:19:49:774,7.69296E-07,-0.427982
22:10:19:49:790,7.82596E-07,-0.426006
22:10:19:49:792,7.87496E-07,-0.42403
22:10:19:49:806,7.94496E-07,-0.422054
22:10:19:49:808,8.00096E-07,-0.420078
22:10:19:49:823,8.09196E-07,-0.418102
22:10:19:49:839,8.21796E-07,-0.416126
22:10:19:49:841,8.32996E-07,-0.414151
22:10:19:49:854,8.44196E-07,-0.412175
22:10:19:49:870,8.67296E-07,-0.410199
22:10:19:49:874,8.68696E-07,-0.408223
22:10:19:49:886,8.88996E-07,-0.406247
22:10:19:49:888,9.01596E-07,-0.404271
22:10:19:49:901,9.15595E-07,-0.402295
22:10:19:49:918,9.29595E-07,-0.400319
22:10:19:49:920,9.51295E-07,-0.398343
22:10:19:49:934,9.71595E-07,-0.396367
22:10:19:49:950,9.88395E-07,-0.394391
22:10:19:49:951,1.001695E-06,-0.392416
22:10:19:49:966,1.028995E-06,-0.39044
22:10:19:49:969,1.040195E-06,-0.388464
22:10:19:49:982,1.066795E-06,-0.386488
22:10:19:49:998,1.096895E-06,-0.384512
22:10:19:50:001,1.106695E-06,-0.382536
22:10:19:50:015,1.152894E-06,-0.38056
22:10:19:50:029,1.170394E-06,-0.378584
22:10:19:50:031,1.191394E-06,-0.376608
22:10:19:50:045,1.218694E-06,-0.374632
22:10:19:50:047,1.243194E-06,-0.372656
22:10:19:50:062,1.267694E-06,-0.370681
22:10:19:50:077,1.290094E-06,-0.368705
22:10:19:50:079,1.306194E-06,-0.366729
22:10:19:50:094,1.325794E-06,-0.364753
22:10:19:50:109,1.354494E-06,-0.362777
22:10:19:50:111,1.367794E-06,-0.360801
22:10:19:50:126,1.377593E-06,-0.358825
22:10:19:50:129,1.395093E-06,-0.356849
22:10:19:50:142,1.393693E-06,-0.354873
22:10:19:50:159,1.397893E-06,-0.352897
22:10:19:50:162,1.397193E-06,-0.350921
22:10:19:50:174,1.390893E-06,-0.348945
22:10:19:50:189,1.388793E-06,-0.34697
22:10:19:50:193,1.381793E-06,-0.344994
22:10:19:50:206,1.372693E-06,-0.343018
22:10:19:50:208,1.353794E-06,-0.341042
22:10:19:50:222,1.342594E-06,-0.339066
22:10:19:50:238,1.329994E-06,-0.33709
22:10:19:50:246,1.308294E-06,-0.335114
22:10:19:50:254,1.294294E-06,-0.333138
22:10:19:50:269,1.272594E-06,-0.331162
22:10:19:50:272,1.252294E-06,-0.329186
22:10:19:50:285,1.220794E-06,-0.32721
22:10:19:50:295,1.199794E-06,-0.325235
22:10:19:50:302,1.174594E-06,-0.323259
22:10:19:50:318,1.154294E-06,-0.321283
22:10:19:50:320,1.126294E-06,-0.319307
22:10:19:50:334,1.096895E-06,-0.317331
22:10:19:50:349,1.075895E-06,-0.315355
22:10:19:50:352,1.052795E-06,-0.313379
22:10:19:50:367,1.034595E-06,-0.311403
22:10:19:50:369,1.002395E-06,-0.309427
22:10:19:50:383,9.82795E-07,-0.307451
22:10:19:50:398,9.58995E-07,-0.305475
22:10:19:50:400,9.35195E-07,-0.3035
22:10:19:50:414,9.24695E-07,-0.301524
22:10:19:50:429,8.98796E-07,-0.299548
22:10:19:50:432,8.84096E-07,-0.297572
22:10:19:50:446,8.67296E-07,-0.295596
22:10:19:50:447,8.53996E-07,-0.29362
22:10:19:50:461,8.35096E-07,-0.291644
22:10:19:50:478,8.23196E-07,-0.289668
22:10:19:50:479,8.09896E-07,-0.287692
22:10:19:50:494,7.97296E-07,-0.285716
22:10:19:50:497,7.83296E-07,-0.28374
22:10:19:50:510,7.72796E-07,-0.281765
22:10:19:50:526,7.55996E-07,-0.279789
22:10:19:50:529,7.51796E-07,-0.277813
22:10:19:50:542,7.48996E-07,-0.275837
22:10:19:50:558,7.37096E-07,-0.273861
22:10:19:50:561,7.27996E-07,-0.271885
22:10:19:50:574,7.25196E-07,-0.269909
22:10:19:50:577,7.14696E-07,-0.267933
22:10:19:50:590,7.07696E-07,-0.265957
22:10:19:50:606,6.99996E-07,-0.263981
22:10:19:50:609,7.03496E-07,-0.262005
22:10:19:50:622,6.90896E-07,-0.260029
22:10:19:50:638,6.91596E-07,-0.258054
22:10:19:50:642,6.90196E-07,-0.256078
22:10:19:50:655,6.83897E-07,-0.254102
22:10:19:50:657,6.81097E-07,-0.252126
22:10:19:50:671,6.74097E-07,-0.25015
22:10:19:50:686,6.77597E-07,-0.248174
22:10:19:50:688,6.75497E-07,-0.246198
22:10:19:50:702,6.69197E-07,-0.244222
22:10:19:50:718,6.73397E-07,-0.242246
22:10:19:50:720,6.73397E-07,-0.24027
22:10:19:50:734,6.55897E-07,-0.238294
22:10:19:50:736,6.65697E-07,-0.236319
22:10:19:50:751,6.69897E-07,-0.234343
22:10:19:50:766,6.65697E-07,-0.232367
22:10:19:50:768,6.62897E-07,-0.230391
22:10:19:50:781,6.65697E-07,-0.228415
22:10:19:50:797,6.62197E-07,-0.226439
22:10:19:50:799,6.57297E-07,-0.224463
22:10:19:50:813,6.53097E-07,-0.222487
22:10:19:50:815,6.48897E-07,-0.220511
22:10:19:50:830,6.46097E-07,-0.218535
22:10:19:50:845,6.52397E-07,-0.216559
22:10:19:50:848,6.51697E-07,-0.214583
22:10:19:50:861,6.52397E-07,-0.212608
22:10:19:50:877,6.55897E-07,-0.210632
22:10:19:50:880,6.50997E-07,-0.208656
22:10:19:50:894,6.50297E-07,-0.20668
22:10:19:50:895,6.47497E-07,-0.204704
22:10:19:50:910,6.49597E-07,-0.202728
22:10:19:50:926,6.53097E-07,-0.200752
22:10:19:50:927,6.47497E-07,-0.198776
22:10:19:50:942,6.49597E-07,-0.1968
22:10:19:50:958,6.46097E-07,-0.194824
22:10:19:50:959,6.43297E-07,-0.192848
22:10:19:50:975,6.50297E-07,-0.190873
22:10:19:50:979,6.50297E-07,-0.188897
22:10:19:50:991,6.46097E-07,-0.186921
22:10:19:51:007,6.48897E-07,-0.184945
22:10:19:51:009,6.53797E-07,-0.182969
22:10:19:51:023,6.52397E-07,-0.180993
22:10:19:51:038,6.45397E-07,-0.179017
22:10:19:51:042,6.43297E-07,-0.177041
22:10:19:51:054,6.43997E-07,-0.175065
22:10:19:51:063,6.44697E-07,-0.173089
22:10:19:51:070,6.43997E-07,-0.171113
22:10:19:51:086,6.50297E-07,-0.169138
22:10:19:51:089,6.48897E-07,-0.167162
22:10:19:51:102,6.40497E-07,-0.165186
22:10:19:51:118,6.43997E-07,-0.16321
22:10:19:51:120,6.48897E-07,-0.161234
22:10:19:51:135,6.48897E-07,-0.159258
22:10:19:51:146,6.48197E-07,-0.157282
22:10:19:51:149,6.43297E-07,-0.155306
22:10:19:51:166,6.44697E-07,-0.15333
22:10:19:51:169,6.43297E-07,-0.151354
22:10:19:51:181,6.43997E-07,-0.149378
22:10:19:51:197,6.48197E-07,-0.147402
22:10:19:51:199,6.39097E-07,-0.145427
22:10:19:51:213,6.39097E-07,-0.143451
22:10:19:51:215,6.48897E-07,-0.141475
22:10:19:51:230,6.50297E-07,-0.139499
22:10:19:51:246,6.51697E-07,-0.137523
22:10:19:51:247,6.51697E-07,-0.135547
22:10:19:51:262,6.47497E-07,-0.133571
22:10:19:51:277,6.44697E-07,-0.131595
22:10:19:51:278,6.46097E-07,-0.129619
22:10:19:51:294,6.48897E-07,-0.127643
22:10:19:51:297,6.47497E-07,-0.125667
22:10:19:51:310,6.49597E-07,-0.123692
22:10:19:51:327,6.46797E-07,-0.121716
22:10:19:51:329,6.50297E-07,-0.11974
22:10:19:51:342,6.50997E-07,-0.117764
22:10:19:51:357,6.48197E-07,-0.115788
22:10:19:51:362,6.46797E-07,-0.113812
22:10:19:51:375,6.48197E-07,-0.111836
22:10:19:51:376,6.48197E-07,-0.10986
22:10:19:51:391,6.46797E-07,-0.107884
22:10:19:51:407,6.49597E-07,-0.105908
22:10:19:51:410,6.43297E-07,-0.103932
22:10:19:51:423,6.48197E-07,-0.101957
22:10:19:51:437,6.49597E-07,-0.099981112
22:10:19:51:442,6.51697E-07,-0.0980052
22:10:19:51:454,6.51697E-07,-0.096029288
22:10:19:51:457,6.54497E-07,-0.094053376
22:10:19:51:470,6.55897E-07,-0.092077464
22:10:19:51:487,6.50997E-07,-0.090101552
22:10:19:51:489,6.55197E-07,-0.088125648
22:10:19:51:503,6.53797E-07,-0.086149728
22:10:19:51:517,6.44697E-07,-0.084173824
22:10:19:51:519,6.57997E-07,-0.082197912
22:10:19:51:534,6.49597E-07,-0.080222
22:10:19:51:535,6.55897E-07,-0.078246088
22:10:19:51:550,6.53797E-07,-0.076270168
22:10:19:51:566,6.50997E-07,-0.074294264
22:10:19:51:567,6.54497E-07,-0.072318352
22:10:19:51:582,6.53797E-07,-0.07034244
22:10:19:51:585,6.58697E-07,-0.068366528
22:10:19:51:598,6.50297E-07,-0.06639062
22:10:19:51:614,6.59397E-07,-0.064414704
22:10:19:51:617,6.55197E-07,-0.062438796
22:10:19:51:630,6.60797E-07,-0.060462884
22:10:19:51:646,6.55897E-07,-0.058486976
22:10:19:51:648,6.60797E-07,-0.056511064
22:10:19:51:662,6.59397E-07,-0.054535148
22:10:19:51:664,6.60797E-07,-0.05255924
22:10:19:51:678,6.60097E-07,-0.050583328
22:10:19:51:694,6.57997E-07,-0.048607416
22:10:19:51:696,6.64997E-07,-0.046631508
22:10:19:51:711,6.58697E-07,-0.044655596
22:10:19:51:726,6.67797E-07,-0.042679684
22:10:19:51:728,6.66397E-07,-0.040703772
22:10:19:51:743,6.62197E-07,-0.03872786
22:10:19:51:746,6.64997E-07,-0.036751948
22:10:19:51:758,6.69897E-07,-0.034776036
22:10:19:51:775,6.74797E-07,-0.032800128
22:10:19:51:778,6.74097E-07,-0.030824216
22:10:19:51:790,6.72697E-07,-0.028848304
22:10:19:51:806,6.74797E-07,-0.026872394
22:10:19:51:810,6.76196E-07,-0.024896482
22:10:19:51:822,6.69197E-07,-0.022920572
22:10:19:51:824,6.72697E-07,-0.020944658
22:10:19:51:839,6.70597E-07,-0.018968748
22:10:19:51:854,6.78996E-07,-0.016992838
22:10:19:51:857,6.75497E-07,-0.015016925
22:10:19:51:871,6.73397E-07,-0.013041015
22:10:19:51:886,6.79696E-07,-0.011065103
22:10:19:51:888,6.79696E-07,-0.009089192
22:10:19:51:902,6.85296E-07,-0.00711328
22:10:19:51:904,6.76196E-07,-0.005137369
22:10:19:51:917,6.78297E-07,-0.003161458
22:10:19:51:947,6.72697E-07,-0.001185546
22:10:19:51:949,6.88796E-07,0.000790364
