timestamp,I,V
22:10:21:31:382,1.112995E-06,-0.599886
22:10:21:31:397,9.62495E-07,-0.59791
22:10:21:31:413,8.92496E-07,-0.595934
22:10:21:31:415,8.53296E-07,-0.593959
22:10:21:31:429,8.23896E-07,-0.591983
22:10:21:31:431,8.14796E-07,-0.590007
22:10:21:31:446,7.99396E-07,-0.588031
22:10:21:31:462,7.97996E-07,-0.586055
22:10:21:31:463,7.95896E-07,-0.584079
22:10:21:31:478,7.86096E-07,-0.582103
22:10:21:31:494,7.85396E-07,-0.580127
22:10:21:31:495,7.76296E-07,-0.578151
22:10:21:31:509,7.72796E-07,-0.576175
22:10:21:31:512,7.74196E-07,-0.574199
22:10:21:31:526,7.72096E-07,-0.572223
22:10:21:31:542,7.78396E-07,-0.570248
22:10:21:31:545,7.72096E-07,-0.568272
22:10:21:31:558,7.63696E-07,-0.566296
22:10:21:31:574,7.68596E-07,-0.56432
22:10:21:31:576,7.64396E-07,-0.562344
22:10:21:31:590,7.65096E-07,-0.560368
22:10:21:31:591,7.62996E-07,-0.558392
22:10:21:31:606,7.58096E-07,-0.556416
22:10:21:31:622,7.56696E-07,-0.55444
22:10:21:31:623,7.61596E-07,-0.552464
22:10:21:31:638,7.55296E-07,-0.550488
22:10:21:31:654,7.57396E-07,-0.548513
22:10:21:31:655,7.53196E-07,-0.546537
22:10:21:31:669,7.57396E-07,-0.544561
22:10:21:31:671,7.58096E-07,-0.542585
22:10:21:31:686,7.53196E-07,-0.540609
22:10:21:31:702,7.46896E-07,-0.538633
22:10:21:31:703,7.43396E-07,-0.536657
22:10:21:31:718,7.51096E-07,-0.534681
22:10:21:31:734,7.48996E-07,-0.532705
22:10:21:31:736,7.51096E-07,-0.530729
22:10:21:31:749,7.46896E-07,-0.528753
22:10:21:31:750,7.46196E-07,-0.526778
22:10:21:31:766,7.44796E-07,-0.524802
22:10:21:31:782,7.47596E-07,-0.522826
22:10:21:31:783,7.44096E-07,-0.52085
22:10:21:31:798,7.44796E-07,-0.518874
22:10:21:31:814,7.35696E-07,-0.516898
22:10:21:31:815,7.41996E-07,-0.514922
22:10:21:31:829,7.37796E-07,-0.512946
22:10:21:31:832,7.44096E-07,-0.51097
22:10:21:31:846,7.37796E-07,-0.508994
22:10:21:31:862,7.39196E-07,-0.507018
22:10:21:31:865,7.37796E-07,-0.505042
22:10:21:31:878,7.34996E-07,-0.503067
22:10:21:31:893,7.37096E-07,-0.501091
22:10:21:31:897,7.34996E-07,-0.499115
22:10:21:31:910,7.32196E-07,-0.497139
22:10:21:31:911,7.39196E-07,-0.495163
22:10:21:31:926,7.32196E-07,-0.493187
22:10:21:31:942,7.37796E-07,-0.491211
22:10:21:31:943,7.37096E-07,-0.489235
22:10:21:31:958,7.32196E-07,-0.487259
22:10:21:31:973,7.27996E-07,-0.485283
22:10:21:31:975,7.31496E-07,-0.483307
22:10:21:31:990,7.30096E-07,-0.481332
22:10:21:31:992,7.27996E-07,-0.479356
22:10:21:32:006,7.30096E-07,-0.47738
22:10:21:32:022,7.30096E-07,-0.475404
22:10:21:32:023,7.25196E-07,-0.473428
22:10:21:32:038,7.25896E-07,-0.471452
22:10:21:32:053,7.27296E-07,-0.469476
22:10:21:32:054,7.33596E-07,-0.4675
22:10:21:32:070,7.29396E-07,-0.465524
22:10:21:32:071,7.30796E-07,-0.463548
22:10:21:32:086,7.32896E-07,-0.461572
22:10:21:32:102,7.32196E-07,-0.459597
22:10:21:32:104,7.33596E-07,-0.457621
22:10:21:32:118,7.39196E-07,-0.455645
22:10:21:32:133,7.30096E-07,-0.453669
22:10:21:32:136,7.37096E-07,-0.451693
22:10:21:32:150,7.30796E-07,-0.449717
22:10:21:32:151,7.39896E-07,-0.447741
22:10:21:32:167,7.46896E-07,-0.445765
22:10:21:32:182,7.40596E-07,-0.443789
22:10:21:32:183,7.46196E-07,-0.441813
22:10:21:32:199,7.48296E-07,-0.439837
22:10:21:32:202,7.54596E-07,-0.437861
22:10:21:32:215,7.62296E-07,-0.435886
22:10:21:32:229,7.67196E-07,-0.43391
22:10:21:32:233,7.74896E-07,-0.431934
22:10:21:32:246,7.72096E-07,-0.429958
22:10:21:32:264,7.81196E-07,-0.427982
22:10:21:32:266,7.88896E-07,-0.426006
22:10:21:32:281,7.90296E-07,-0.42403
22:10:21:32:282,8.06396E-07,-0.422054
22:10:21:32:296,8.05696E-07,-0.420078
22:10:21:32:310,8.25296E-07,-0.418102
22:10:21:32:313,8.21096E-07,-0.416126
22:10:21:32:326,8.48396E-07,-0.414151
22:10:21:32:341,8.55396E-07,-0.412175
22:10:21:32:343,8.65896E-07,-0.410199
22:10:21:32:357,8.79896E-07,-0.408223
22:10:21:32:359,8.86196E-07,-0.406247
22:10:21:32:374,9.03695E-07,-0.404271
22:10:21:32:390,9.23295E-07,-0.402295
22:10:21:32:391,9.35195E-07,-0.400319
22:10:21:32:406,9.56195E-07,-0.398343
22:10:21:32:422,9.70195E-07,-0.396367
22:10:21:32:423,9.88395E-07,-0.394391
22:10:21:32:438,1.002395E-06,-0.392416
22:10:21:32:439,1.026895E-06,-0.39044
22:10:21:32:454,1.048595E-06,-0.388464
22:10:21:32:471,1.074495E-06,-0.386488
22:10:21:32:472,1.098995E-06,-0.384512
22:10:21:32:486,1.115095E-06,-0.382536
22:10:21:32:502,1.151494E-06,-0.38056
22:10:21:32:503,1.171094E-06,-0.378584
22:10:21:32:519,1.191394E-06,-0.376608
22:10:21:32:521,1.214494E-06,-0.374632
22:10:21:32:534,1.241794E-06,-0.372656
22:10:21:32:551,1.265594E-06,-0.370681
22:10:21:32:553,1.297094E-06,-0.368705
22:10:21:32:566,1.315994E-06,-0.366729
22:10:21:32:583,1.334894E-06,-0.364753
22:10:21:32:586,1.351694E-06,-0.362777
22:10:21:32:599,1.372693E-06,-0.360801
22:10:21:32:600,1.388093E-06,-0.358825
22:10:21:32:615,1.388793E-06,-0.356849
22:10:21:32:631,1.406293E-06,-0.354873
22:10:21:32:632,1.408393E-06,-0.352897
22:10:21:32:646,1.409793E-06,-0.350921
