timestamp,I,V
22:10:21:19:017,1.101795E-06,-0.599886
22:10:21:19:034,9.58995E-07,-0.59791
22:10:21:19:050,8.81296E-07,-0.595934
22:10:21:19:051,8.50496E-07,-0.593959
22:10:21:19:066,8.27396E-07,-0.591983
22:10:21:19:067,8.19696E-07,-0.590007
22:10:21:19:082,8.04296E-07,-0.588031
22:10:21:19:098,7.93096E-07,-0.586055
22:10:21:19:099,7.97996E-07,-0.584079
22:10:21:19:112,7.85396E-07,-0.582103
22:10:21:19:128,7.91696E-07,-0.580127
22:10:21:19:130,7.86796E-07,-0.578151
22:10:21:19:145,7.86796E-07,-0.576175
22:10:21:19:148,7.76296E-07,-0.574199
22:10:21:19:160,7.69996E-07,-0.572223
22:10:21:19:177,7.81196E-07,-0.570248
22:10:21:19:179,7.74196E-07,-0.568272
22:10:21:19:193,7.65796E-07,-0.566296
22:10:21:19:208,7.74896E-07,-0.56432
22:10:21:19:210,7.64396E-07,-0.562344
22:10:21:19:224,7.68596E-07,-0.560368
22:10:21:19:225,7.67196E-07,-0.558392
22:10:21:19:241,7.60896E-07,-0.556416
22:10:21:19:256,7.64396E-07,-0.55444
22:10:21:19:257,7.65096E-07,-0.552464
22:10:21:19:273,7.58796E-07,-0.550488
22:10:21:19:288,7.55296E-07,-0.548513
22:10:21:19:290,7.62296E-07,-0.546537
22:10:21:19:305,7.59496E-07,-0.544561
22:10:21:19:307,7.57396E-07,-0.542585
22:10:21:19:321,7.48996E-07,-0.540609
22:10:21:19:338,7.57396E-07,-0.538633
22:10:21:19:340,7.55996E-07,-0.536657
22:10:21:19:353,7.53896E-07,-0.534681
22:10:21:19:369,7.53196E-07,-0.532705
22:10:21:19:372,7.46896E-07,-0.530729
22:10:21:19:385,7.53196E-07,-0.528753
22:10:21:19:386,7.48296E-07,-0.526778
22:10:21:19:402,7.46196E-07,-0.524802
22:10:21:19:418,7.45496E-07,-0.522826
22:10:21:19:419,7.39196E-07,-0.52085
22:10:21:19:433,7.47596E-07,-0.518874
22:10:21:19:448,7.41996E-07,-0.516898
22:10:21:19:450,7.39896E-07,-0.514922
22:10:21:19:466,7.44096E-07,-0.512946
22:10:21:19:469,7.48296E-07,-0.51097
22:10:21:19:480,7.35696E-07,-0.508994
22:10:21:19:496,7.42696E-07,-0.507018
22:10:21:19:500,7.46196E-07,-0.505042
22:10:21:19:512,7.41996E-07,-0.503067
22:10:21:19:528,7.30796E-07,-0.501091
22:10:21:19:530,7.35696E-07,-0.499115
22:10:21:19:545,7.39196E-07,-0.497139
22:10:21:19:546,7.37796E-07,-0.495163
22:10:21:19:561,7.35696E-07,-0.493187
22:10:21:19:577,7.32896E-07,-0.491211
22:10:21:19:578,7.41296E-07,-0.489235
22:10:21:19:593,7.34296E-07,-0.487259
22:10:21:19:594,7.25896E-07,-0.485283
22:10:21:19:609,7.29396E-07,-0.483307
22:10:21:19:625,7.29396E-07,-0.481332
22:10:21:19:626,7.30796E-07,-0.479356
22:10:21:19:641,7.25896E-07,-0.47738
22:10:21:19:657,7.30096E-07,-0.475404
22:10:21:19:658,7.23096E-07,-0.473428
22:10:21:19:673,7.34996E-07,-0.471452
22:10:21:19:675,7.32896E-07,-0.469476
22:10:21:19:689,7.32196E-07,-0.4675
22:10:21:19:705,7.30796E-07,-0.465524
22:10:21:19:707,7.30096E-07,-0.463548
22:10:21:19:721,7.37096E-07,-0.461572
22:10:21:19:738,7.28696E-07,-0.459597
22:10:21:19:739,7.29396E-07,-0.457621
22:10:21:19:753,7.33596E-07,-0.455645
22:10:21:19:754,7.29396E-07,-0.453669
22:10:21:19:770,7.37796E-07,-0.451693
22:10:21:19:785,7.37096E-07,-0.449717
22:10:21:19:786,7.32896E-07,-0.447741
22:10:21:19:802,7.42696E-07,-0.445765
22:10:21:19:818,7.41296E-07,-0.443789
22:10:21:19:819,7.51096E-07,-0.441813
22:10:21:19:834,7.48996E-07,-0.439837
22:10:21:19:836,7.57396E-07,-0.437861
22:10:21:19:850,7.58796E-07,-0.435886
22:10:21:19:865,7.62996E-07,-0.43391
22:10:21:19:868,7.65796E-07,-0.431934
22:10:21:19:881,7.70696E-07,-0.429958
22:10:21:19:896,7.86796E-07,-0.427982
22:10:21:19:898,7.91696E-07,-0.426006
22:10:21:19:913,8.07796E-07,-0.42403
22:10:21:19:914,8.05696E-07,-0.422054
22:10:21:19:929,8.07796E-07,-0.420078
