,WE2,,,Chip
Time,Avg I (nA),Avg Baseline (nA),Avg V (V),Avg I (nA),Avg Baseline (nA),Avg V (V)
09:12:50:04:109,-0.0073083416306713445,-0.1422740919341879,-0.4369414993169372
22:10:19:14:301,631.3098768224104,677.310274762913,-0.34761423222969295
22:10:20:16:705,672.7452001798501,697.9488287457247,-0.3465331519787102
22:10:21:59:160,686.3714758199452,720.5198130438465,-0.34548162855444664
22:10:26:08:514,692.2004805401076,529.589545743893,-0.3527364807742246
