timestamp,I,V
22:10:25:06:632,7.63696E-07,-0.599886
22:10:25:06:648,6.71997E-07,-0.59791
22:10:25:06:650,6.17397E-07,-0.595934
22:10:25:06:665,5.84497E-07,-0.593959
22:10:25:06:667,5.69097E-07,-0.591983
22:10:25:06:681,5.54397E-07,-0.590007
22:10:25:06:697,5.46697E-07,-0.588031
22:10:25:06:699,5.45297E-07,-0.586055
22:10:25:06:713,5.37597E-07,-0.584079
22:10:25:06:728,5.32697E-07,-0.582103
22:10:25:06:730,5.28497E-07,-0.580127
22:10:25:06:745,5.27797E-07,-0.578151
22:10:25:06:748,5.23597E-07,-0.576175
22:10:25:06:761,5.22897E-07,-0.574199
22:10:25:06:778,5.24297E-07,-0.572223
22:10:25:06:780,5.17997E-07,-0.570248
22:10:25:06:793,5.19397E-07,-0.568272
22:10:25:06:808,5.21497E-07,-0.566296
22:10:25:06:813,5.15897E-07,-0.56432
22:10:25:06:826,5.14497E-07,-0.562344
22:10:25:06:828,5.11697E-07,-0.560368
22:10:25:06:841,5.09597E-07,-0.558392
22:10:25:06:857,5.08897E-07,-0.556416
22:10:25:06:860,5.08897E-07,-0.55444
22:10:25:06:874,5.10297E-07,-0.552464
22:10:25:06:876,5.04697E-07,-0.550488
22:10:25:06:890,5.01897E-07,-0.548513
22:10:25:06:905,5.11697E-07,-0.546537
22:10:25:06:909,5.06797E-07,-0.544561
22:10:25:06:920,5.06097E-07,-0.542585
22:10:25:06:937,5.00497E-07,-0.540609
22:10:25:06:941,5.03997E-07,-0.538633
22:10:25:06:952,5.05397E-07,-0.536657
22:10:25:06:954,5.01197E-07,-0.534681
22:10:25:06:968,4.95597E-07,-0.532705
22:10:25:06:985,4.99797E-07,-0.530729
22:10:25:06:986,5.03297E-07,-0.528753
22:10:25:07:000,5.00497E-07,-0.526778
22:10:25:07:016,4.99797E-07,-0.524802
22:10:25:07:018,4.95597E-07,-0.522826
22:10:25:07:032,4.95597E-07,-0.52085
22:10:25:07:036,4.94197E-07,-0.518874
22:10:25:07:049,4.92097E-07,-0.516898
22:10:25:07:065,4.94197E-07,-0.514922
22:10:25:07:068,4.94197E-07,-0.512946
22:10:25:07:081,4.96997E-07,-0.51097
22:10:25:07:098,4.87197E-07,-0.508994
22:10:25:07:100,4.96297E-07,-0.507018
22:10:25:07:114,4.90697E-07,-0.505042
22:10:25:07:115,4.91397E-07,-0.503067
22:10:25:07:129,4.88597E-07,-0.501091
22:10:25:07:145,4.95597E-07,-0.499115
22:10:25:07:147,4.87897E-07,-0.497139
22:10:25:07:162,4.96997E-07,-0.495163
22:10:25:07:178,4.92797E-07,-0.493187
22:10:25:07:179,4.87197E-07,-0.491211
22:10:25:07:194,4.90697E-07,-0.489235
22:10:25:07:197,4.87197E-07,-0.487259
22:10:25:07:210,4.94197E-07,-0.485283
22:10:25:07:225,4.90697E-07,-0.483307
22:10:25:07:229,4.91397E-07,-0.481332
22:10:25:07:242,4.85097E-07,-0.479356
22:10:25:07:258,4.87197E-07,-0.47738
22:10:25:07:261,4.93497E-07,-0.475404
22:10:25:07:274,4.94197E-07,-0.473428
22:10:25:07:275,4.93497E-07,-0.471452
22:10:25:07:289,4.87897E-07,-0.469476
22:10:25:07:305,4.90697E-07,-0.4675
