timestamp,I,V
22:10:21:34:470,1.112295E-06,-0.599886
22:10:21:34:486,9.63195E-07,-0.59791
22:10:21:34:502,8.84096E-07,-0.595934
22:10:21:34:504,8.43496E-07,-0.593959
22:10:21:34:518,8.26696E-07,-0.591983
22:10:21:34:533,8.09196E-07,-0.590007
22:10:21:34:537,8.05696E-07,-0.588031
22:10:21:34:551,7.97996E-07,-0.586055
22:10:21:34:553,7.86796E-07,-0.584079
22:10:21:34:567,7.82596E-07,-0.582103
22:10:21:34:583,7.83996E-07,-0.580127
22:10:21:34:586,7.81196E-07,-0.578151
22:10:21:34:599,7.81896E-07,-0.576175
22:10:21:34:613,7.82596E-07,-0.574199
22:10:21:34:617,7.76996E-07,-0.572223
22:10:21:34:631,7.71396E-07,-0.570248
22:10:21:34:632,7.67196E-07,-0.568272
22:10:21:34:647,7.65796E-07,-0.566296
22:10:21:34:662,7.65096E-07,-0.56432
22:10:21:34:663,7.68596E-07,-0.562344
22:10:21:34:678,7.56696E-07,-0.560368
22:10:21:34:693,7.65096E-07,-0.558392
22:10:21:34:695,7.62296E-07,-0.556416
22:10:21:34:711,7.62996E-07,-0.55444
22:10:21:34:712,7.57396E-07,-0.552464
22:10:21:34:727,7.57396E-07,-0.550488
22:10:21:34:743,7.58096E-07,-0.548513
22:10:21:34:745,7.48296E-07,-0.546537
22:10:21:34:759,7.55296E-07,-0.544561
22:10:21:34:760,7.55296E-07,-0.542585
22:10:21:34:774,7.56696E-07,-0.540609
22:10:21:34:790,7.58796E-07,-0.538633
22:10:21:34:791,7.54596E-07,-0.536657
22:10:21:34:807,7.45496E-07,-0.534681
22:10:21:34:822,7.46196E-07,-0.532705
22:10:21:34:823,7.50396E-07,-0.530729
22:10:21:34:838,7.49696E-07,-0.528753
22:10:21:34:840,7.44096E-07,-0.526778
22:10:21:34:854,7.49696E-07,-0.524802
22:10:21:34:870,7.44096E-07,-0.522826
22:10:21:34:872,7.43396E-07,-0.52085
22:10:21:34:886,7.48296E-07,-0.518874
22:10:21:34:903,7.37796E-07,-0.516898
22:10:21:34:904,7.35696E-07,-0.514922
22:10:21:34:918,7.39196E-07,-0.512946
22:10:21:34:919,7.41996E-07,-0.51097
22:10:21:34:935,7.38496E-07,-0.508994
22:10:21:34:951,7.29396E-07,-0.507018
22:10:21:34:952,7.46196E-07,-0.505042
22:10:21:34:966,7.37796E-07,-0.503067
22:10:21:34:982,7.32896E-07,-0.501091
22:10:21:34:984,7.33596E-07,-0.499115
22:10:21:34:998,7.35696E-07,-0.497139
22:10:21:35:000,7.32896E-07,-0.495163
22:10:21:35:015,7.30096E-07,-0.493187
22:10:21:35:030,7.31496E-07,-0.491211
22:10:21:35:033,7.31496E-07,-0.489235
22:10:21:35:045,7.28696E-07,-0.487259
22:10:21:35:062,7.34996E-07,-0.485283
22:10:21:35:064,7.27296E-07,-0.483307
22:10:21:35:078,7.26596E-07,-0.481332
22:10:21:35:079,7.27996E-07,-0.479356
22:10:21:35:094,7.27996E-07,-0.47738
22:10:21:35:110,7.30096E-07,-0.475404
22:10:21:35:111,7.34296E-07,-0.473428
22:10:21:35:127,7.30796E-07,-0.471452
22:10:21:35:143,7.27996E-07,-0.469476
22:10:21:35:143,7.30796E-07,-0.4675
22:10:21:35:158,7.32896E-07,-0.465524
22:10:21:35:160,7.32196E-07,-0.463548
22:10:21:35:175,7.31496E-07,-0.461572
22:10:21:35:190,7.37096E-07,-0.459597
22:10:21:35:193,7.33596E-07,-0.457621
22:10:21:35:207,7.34296E-07,-0.455645
22:10:21:35:223,7.39896E-07,-0.453669
22:10:21:35:225,7.30096E-07,-0.451693
22:10:21:35:239,7.32896E-07,-0.449717
22:10:21:35:240,7.39196E-07,-0.447741
22:10:21:35:255,7.46196E-07,-0.445765
22:10:21:35:271,7.44096E-07,-0.443789
22:10:21:35:272,7.48996E-07,-0.441813
22:10:21:35:287,7.54596E-07,-0.439837
22:10:21:35:303,7.52496E-07,-0.437861
22:10:21:35:304,7.60896E-07,-0.435886
22:10:21:35:318,7.62996E-07,-0.43391
22:10:21:35:321,7.71396E-07,-0.431934
22:10:21:35:334,7.72096E-07,-0.429958
22:10:21:35:350,7.81896E-07,-0.427982
22:10:21:35:352,7.86096E-07,-0.426006
22:10:21:35:366,7.89596E-07,-0.42403
22:10:21:35:382,8.04296E-07,-0.422054
22:10:21:35:386,8.11996E-07,-0.420078
22:10:21:35:399,8.18996E-07,-0.418102
22:10:21:35:400,8.23896E-07,-0.416126
22:10:21:35:414,8.44196E-07,-0.414151
22:10:21:35:430,8.49796E-07,-0.412175
22:10:21:35:431,8.60296E-07,-0.410199
22:10:21:35:446,8.79896E-07,-0.408223
22:10:21:35:462,8.92496E-07,-0.406247
22:10:21:35:463,9.05095E-07,-0.404271
22:10:21:35:478,9.22595E-07,-0.402295
22:10:21:35:481,9.27495E-07,-0.400319
22:10:21:35:495,9.51995E-07,-0.398343
22:10:21:35:510,9.67395E-07,-0.396367
22:10:21:35:512,9.84895E-07,-0.394391
