-0.499905,-0.499905,-0.499905,-0.499905,-0.499905
-0.497929,-0.497929,-0.497929,-0.497929,-0.497929
-0.495953,-0.495953,-0.495953,-0.495953,-0.495953
-0.493977,-0.493977,-0.493977,-0.493977,-0.493977
-0.492001,-0.492001,-0.492001,-0.492001,-0.492001
-0.490025,-0.490025,-0.490025,-0.490025,-0.490025
-0.488049,-0.488049,-0.488049,-0.488049,-0.488049
-0.486073,-0.486073,-0.486073,-0.486073,-0.486073
-0.484097,-0.484097,-0.484097,-0.484097,-0.484097
-0.482122,-0.482122,-0.482122,-0.482122,-0.482122
-0.480146,-0.480146,-0.480146,-0.480146,-0.480146
-0.47817,-0.47817,-0.47817,-0.47817,-0.47817
-0.476194,-0.476194,-0.476194,-0.476194,-0.476194
-0.474218,-0.474218,-0.474218,-0.474218,-0.474218
-0.472242,-0.472242,-0.472242,-0.472242,-0.472242
-0.470266,-0.470266,-0.470266,-0.470266,-0.470266
-0.46829,-0.46829,-0.46829,-0.46829,-0.46829
-0.466314,-0.466314,-0.466314,-0.466314,-0.466314
-0.464338,-0.464338,-0.464338,-0.464338,-0.464338
-0.462362,-0.462362,-0.462362,-0.462362,-0.462362
-0.460387,-0.460387,-0.460387,-0.460387,-0.460387
-0.458411,-0.458411,-0.458411,-0.458411,-0.458411
-0.456435,-0.456435,-0.456435,-0.456435,-0.456435
-0.454459,-0.454459,-0.454459,-0.454459,-0.454459
-0.452483,-0.452483,-0.452483,-0.452483,-0.452483
-0.450507,-0.450507,-0.450507,-0.450507,-0.450507
-0.448531,-0.448531,-0.448531,-0.448531,-0.448531
-0.446555,-0.446555,-0.446555,-0.446555,-0.446555
-0.444579,-0.444579,-0.444579,-0.444579,-0.444579
-0.442603,-0.442603,-0.442603,-0.442603,-0.442603
-0.440627,-0.440627,-0.440627,-0.440627,-0.440627
-0.438652,-0.438652,-0.438652,-0.438652,-0.438652
-0.436676,-0.436676,-0.436676,-0.436676,-0.436676
-0.4347,-0.4347,-0.4347,-0.4347,-0.4347
-0.432724,-0.432724,-0.432724,-0.432724,-0.432724
-0.430748,-0.430748,-0.430748,-0.430748,-0.430748
-0.428772,-0.428772,-0.428772,-0.428772,-0.428772
-0.426796,-0.426796,-0.426796,-0.426796,-0.426796
-0.42482,-0.42482,-0.42482,-0.42482,-0.42482
-0.422844,-0.422844,-0.422844,-0.422844,-0.422844
-0.420868,-0.420868,-0.420868,-0.420868,-0.420868
-0.418892,-0.418892,-0.418892,-0.418892,-0.418892
-0.416917,-0.416917,-0.416917,-0.416917,-0.416917
-0.414941,-0.414941,-0.414941,-0.414941,-0.414941
-0.412965,-0.412965,-0.412965,-0.412965,-0.412965
-0.410989,-0.410989,-0.410989,-0.410989,-0.410989
-0.409013,-0.409013,-0.409013,-0.409013,-0.409013
-0.407037,-0.407037,-0.407037,-0.407037,-0.407037
-0.405061,-0.405061,-0.405061,-0.405061,-0.405061
-0.403085,-0.403085,-0.403085,-0.403085,-0.403085
-0.401109,-0.401109,-0.401109,-0.401109,-0.401109
-0.399133,-0.399133,-0.399133,-0.399133,-0.399133
-0.397157,-0.397157,-0.397157,-0.397157,-0.397157
-0.395182,-0.395182,-0.395182,-0.395182,-0.395182
-0.393206,-0.393206,-0.393206,-0.393206,-0.393206
-0.39123,-0.39123,-0.39123,-0.39123,-0.39123
-0.389254,-0.389254,-0.389254,-0.389254,-0.389254
-0.387278,-0.387278,-0.387278,-0.387278,-0.387278
-0.385302,-0.385302,-0.385302,-0.385302,-0.385302
-0.383326,-0.383326,-0.383326,-0.383326,-0.383326
-0.38135,-0.38135,-0.38135,-0.38135,-0.38135
-0.379374,-0.379374,-0.379374,-0.379374,-0.379374
-0.377398,-0.377398,-0.377398,-0.377398,-0.377398
-0.375422,-0.375422,-0.375422,-0.375422,-0.375422
-0.373446,-0.373446,-0.373446,-0.373446,-0.373446
-0.371471,-0.371471,-0.371471,-0.371471,-0.371471
-0.369495,-0.369495,-0.369495,-0.369495,-0.369495
-0.367519,-0.367519,-0.367519,-0.367519,-0.367519
-0.365543,-0.365543,-0.365543,-0.365543,-0.365543
-0.363567,-0.363567,-0.363567,-0.363567,-0.363567
-0.361591,-0.361591,-0.361591,-0.361591,-0.361591
-0.359615,-0.359615,-0.359615,-0.359615,-0.359615
-0.357639,-0.357639,-0.357639,-0.357639,-0.357639
-0.355663,-0.355663,-0.355663,-0.355663,-0.355663
-0.353687,-0.353687,-0.353687,-0.353687,-0.353687
-0.351711,-0.351711,-0.351711,-0.351711,-0.351711
-0.349736,-0.349736,-0.349736,-0.349736,-0.349736
-0.34776,-0.34776,-0.34776,-0.34776,-0.34776
-0.345784,-0.345784,-0.345784,-0.345784,-0.345784
-0.343808,-0.343808,-0.343808,-0.343808,-0.343808
-0.341832,-0.341832,-0.341832,-0.341832,-0.341832
-0.339856,-0.339856,-0.339856,-0.339856,-0.339856
-0.33788,-0.33788,-0.33788,-0.33788,-0.33788
-0.335904,-0.335904,-0.335904,-0.335904,-0.335904
-0.333928,-0.333928,-0.333928,-0.333928,-0.333928
-0.331952,-0.331952,-0.331952,-0.331952,-0.331952
-0.329976,-0.329976,-0.329976,-0.329976,-0.329976
-0.328001,-0.328001,-0.328001,-0.328001,-0.328001
-0.326025,-0.326025,-0.326025,-0.326025,-0.326025
-0.324049,-0.324049,-0.324049,-0.324049,-0.324049
-0.322073,-0.322073,-0.322073,-0.322073,-0.322073
-0.320097,-0.320097,-0.320097,-0.320097,-0.320097
-0.318121,-0.318121,-0.318121,-0.318121,-0.318121
-0.316145,-0.316145,-0.316145,-0.316145,-0.316145
-0.314169,-0.314169,-0.314169,-0.314169,-0.314169
-0.312193,-0.312193,-0.312193,-0.312193,-0.312193
-0.310217,-0.310217,-0.310217,-0.310217,-0.310217
-0.308241,-0.308241,-0.308241,-0.308241,-0.308241
-0.306266,-0.306266,-0.306266,-0.306266,-0.306266
-0.30429,-0.30429,-0.30429,-0.30429,-0.30429
-0.302314,-0.302314,-0.302314,-0.302314,-0.302314
-0.300338,-0.300338,-0.300338,-0.300338,-0.300338
-0.298362,-0.298362,-0.298362,-0.298362,-0.298362
-0.296386,-0.296386,-0.296386,-0.296386,-0.296386
-0.29441,-0.29441,-0.29441,-0.29441,-0.29441
-0.292434,-0.292434,-0.292434,-0.292434,-0.292434
-0.290458,-0.290458,-0.290458,-0.290458,-0.290458
-0.288482,-0.288482,-0.288482,-0.288482,-0.288482
-0.286506,-0.286506,-0.286506,-0.286506,-0.286506
-0.284531,-0.284531,-0.284531,-0.284531,-0.284531
-0.282555,-0.282555,-0.282555,-0.282555,-0.282555
-0.280579,-0.280579,-0.280579,-0.280579,-0.280579
-0.278603,-0.278603,-0.278603,-0.278603,-0.278603
